title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Prayerbook,,,,,,Prayer book,Q1486
Epistres des trois journees de penitence,,,,Penitential text,Q39673,,
Confessionale,,,,Confessional,Q39927,,
English statutes,,Magna Carta,,Magna Carta,Q39147,,
Manuscript supplement in various hands,,,,Miscellany,Q3673,,
The fall of princes,,,,Fall of Princes,Q39388,,
"Mamerani, Caroli V imperatoris concionatoris aulici, Strena, per Pfinzingium ad Senatum norib. missa, quá restitutionē monasterior. illis persuadere conatus est",,,,,,,
Latin glossary,,,,Glossary,Q1388,,
Account book,,,,,,Account book,Q1387
Opuscula,,,,,,Opuscula,Q5087
Dyalog rois et cõscĩe de accessu sacmeti an expediat ul'ne,,,,Sammelband,Q67749,,
"De xij mĩabilib[ue] veñli sacmẽti, s̃mo frĩs ...",,,,Sammelband,Q67749,,
Hierinen seindt in Ordnung des Alphabets tausent Aduerbia Qualitatis begriffen vnd anzeigt ...,,,,Alphabet,Q39603,,
The regiment of princes] /,,De regimine principum,,De regimine principum,Q39992,,
Modus tenendi parliamentum; Tractatus de senescalcia anglie,,,,Text on government,Q48630,,
Legal instrument donating lands to the monastery of Fountains Abbey,,,,Legal document,Q3666,,
Motets and madrigals,,,,Motets;Madrigals,Q67711;Q67710,,
Kurtze Furweissung der furnembsten teutschen vnnd lateinischen Zier vnnd Hanndtschrifften ...,,,,Copy book,Q67288,,
Kurtze Ordnung kunstlicher vñ zierlicher fürnembster teutscher Schriften,,,,Copy book,Q67288,,
Kurtze Ordnung vnd grundtliche Vnterweisung kunstlichs vnd artlichs Schreibens ...,,,,Copy book,Q67288,,
Missa pontificalis,,Missal,,Missal,Q662,,
Missae speciales,,Missal,,Missal,Q662,,
"Missal from the Church of Saint Michael, Ghent",,Missal,,Missal,Q662,,
Missal of Regensburg,,Missal,,Missal,Q662,,
Roman missal (excerpts),,Missal,,Missal,Q662,,
"A dutifull defence of the lawfull regiment of women, dedicated to Queen Elizabeth",,,,Commentary on Knox,Q67732,,
Roman ceremonials,,,,Roman ceremonials,Q67733,,
Franciscan collection,,,,Franciscan texts,Q67294,,
Manuscript leaf from a 13th-century French Bible,,Bible,,Bible,Q661,,
Grants claimed by Pedro de Paiva,,,,Grant,Q5982,,
"Papers of the Parravicini family of Ardenno, Italy",,Parravicini archives,,Archival records,Q17629,,
Supplement,,Parravicini archives,,Archival records,Q17629,,
In nomine: Domini: Amen; In hoc libro continebu[n]tur acquisitiones notabiles reru[m] max̃ie inmobilius fiendas [?] per me Bernardinus olim Cristorfori Orsucci de Camaiore. Luceñ ciuẽ incepto de an[n]o M.cccclxxxxvij,,,,Inventory,Q5073,,
Miscellanea storica piacentina [e] parmense,,,,Notarial documents,Q5065,,
"Flaci Persii satirȩ omnes, Antonii Lusci Uicentini poetȩ epistularum liber, et partitiones oratoriȩ Marci Tullii Ciceronis",,,,Works of Cicero;Satires;Works of Vincentius,Q48664;Q1364;Q67734,,
Compendium historiae in genealogia Christi,,,,,,Compendium historiae in genealogia Christi,Q5984
"Anthologia, Akolouthia type",,Liturgy and ritual,,Liturgy;Ritual,Q1325;Q17539,,
Sopra il Trionfo della fama di messer Francesco Petrarca] /,,,,Triumphs,Q19996,,
Report of the Council appointed to inquire into the appointment of rightful heir to the Portuguese throne,,,,Report,Q7243,,
Priorista a casati,,,,Documents,Q5023,,
Priorista fiorentino; Qui appie si noteranno tutti eciptadini che saraño de priori ho'uero de signori e gonfalonieri nella ñra inclita citta di Firenze,,,,Text on government,Q48630,,
Vita et miracula sancti Antonii de Padua,,,,Life of Saint Anthony of Padua,Q48513,,
"Letter of D. Lope Hurtado de Mendonça, Spanish Ambassador to Portugal to Charles I, King of Spain",,,,Letter,Q1454,,
Proverbi italiani,,,,Proverbs,Q67270,,
"Receipt for the sum of ten livres tournois paid to Martin Le Mesgissier, ""libraire & imprimeur"" at Rouen, for the printing of a royal ordinance concerning ennoblement",,,,Receipt,Q5981,,
S[er]mo[n]es gl[ori]osi B[er]nardi de cena Do[mini] Yh[es]u,,,,,,Sermons,Q1400
Tutte le rime di Dante et del Petrarca /,,,,Works of Dante;Works of Petrarch,Q27841;Q12048,,
Odae] /,,Poems,,Odes;Poetry,Q20011;Q1330,,
Declamationes Lucretiae] /,,Declamatio Lucretiae,,Declamatio Lucretiae,Q67295,,
Specimens of German script,,,,Penmanship specimens,Q39676,,
Schermkunst,,,,Fencing manual,Q67296,,
Alphabet of ornamental capitals used as initials in specimen pages of calligraphy,,,,Alphabet,Q39603,,
Specimens of calligraphy in various styles; with geometrically constructed initials,,,,Calligraphy,Q39902,,
Scritture diuerse pertinenti alla Congreg.ne del Sacro Concilio,,,,Papal documents,Q67748,,
"Die gans; Ich bin ein gans, secht mich recht an, mein tügendt weijss nit jder man; wer mich veracht, vnd kendt mein nicht, der nem auss diesem büch bericht",,,,Poetry,Q1330,,
"Certified account rendered for vellum, ink and paper; furnished to the office of the King's advocate at Toulouse from St. Martin's day 1485 to October 1486] /",,,,Accounts,Q6895,,
"Commentary on the Sententiae, book II, of Petrus Lombardus",,,,Commentary on Sentences,Q7516,,
"Vocabularius dictus ""Lucianus"" /",,,,Vocabularius dictus Lucianus,Q67735,,
Advertisement of the German writing master and teacher P. Stamler,,,,Advertisement,Q67297,,
"Letter of Philip II, King of Spain and Portugal to the Count of Linhares",,,,Letter,Q1454,,
"Letter of Philip II, King of Spain and Portugal to Francisco Barreto de Lima Pereira",,,,Letter,Q1454,,
Letter of King Philip II of Spain and Portugal to the Marques de Denia,,,,Letter,Q1454,,
"Memorandum of Philip II, king of Spain and Portugal",,,,Memorandum,Q20496,,
Executoria de hidalguia de Antonio Rodriguez,,,,Carta ejecutoria,Q3718,,
"A report to Philip II, King of Spain and Portugal",,,,Report,Q7243,,
"A royal decree of Philip III, king of Spain and Portugal",,,,Decree,Q8177,,
Ein kurtze Ordnung vnd grunndtliche Furweisung kunstlichs vnnd artlichs Schreibens ...,,,,Copy book,Q67288,,
Specimens of Italian writing and penmanship,,,,Penmanship specimens,Q39676,,
"Donnus [sic? for Dominus?] benedictus de Mucijs Venetus, Carthusie Ferrarie p[or]fessus; In Carth. Pisaru[s] scribebat /",,,,Alphabet,Q39603,,
Le miroir de humaine saluation,,Speculum humanae salvationis,,Speculum humanae salvationis,Q39802,,
Compendium Ethicorum Aristotelis] /,,,,Works of Aristotle,Q6003,,
Manuscript fragment in Judeo-Spanish,,,,Fragment,Q20461,,
Fragment of a manuscript concordance of the Latin Vulgate Bible,,,,Bible concordance,Q20472,,
Laurentij Vallensis uiri clarissimi Aduersus Pogium Ter̃inouariũ defensio,,Antidoti in Poggium,,Antidoti in Poggium,Q67298,,
Ad sapientiam introductio,,,,Introductio ad sapientiam,Q67736,,
Historia monachorum] /,,Vitae patrum,,Lives of the Fathers,Q1429,,
"Letter of Fernan Vaz of the Society of Jesus in India to Antonio Delgado in Lisbon, Diu, 1582",,,,Letter,Q1454,,
Bolla di Clemente VIII. colla quale conferisce l'officio di Presidente dell'Annona di Roma à Monr. Giulio de Angelis ...,,,,Papal bull,Q1362,,
"Brief or credential letter issued to Antonio Maria Graziani, Bishop of St. Amelia, accrediting him as nuncio at the court of Venice",,,,Letter,Q1454,,
Redemption of the village of Villa Real Leziras by the Marques Dom Manuel,,,,Legal document,Q3666,,
"Notarial instrument of William, Bishop of Achaden; acting on behalf of Pope Urban VI as executor for John Mowbray, doctor of civil and canon law",,,,Notarial documents,Q5065,,
"Sunto de'gonfalonieri, e signori di qualunque casato della citta di Firenze",,,,Text on government,Q48630,,
"A miscellany comprising sermons, poetry, letters, etc., for the most part by Wimpheling and members of his circle",,,,Miscellany,Q3673,,
"Bucolic, Georgics, Aeneid] /",,,,Eclogues;Georgics;Aeneid,Q38376;Q5049;Q5978,,
Evangeliary,,,,,,Evangeliary,Q20460
Regle et maniere de vivre,,,,Regle et maniere de vivre,Q67737,,
Concordance to the Bible,,,,Bible concordance,Q20472,,
Breviarium Benedictinum Olivetanum,,Breviary (Olivetan),,Breviary,Q657,,
"Fragmenta, codicum manuscriptorum diversii argumenti",,,,Fragments,Q5962,,
Salutac~oes a ad sumi pontificem; Incipit Practica siue vsup de dictandi ma~gs Iohis Bondi de Aquilegia,,Practica sive usus dictaminis,,Practica sive usus dictaminis,Q67299,,
Don Carlos por la divines clemencia emperador semper augusto Rey de alemania ...,,,,Certificate of nobility,Q67746,,
Rituale,,,,Ritual,Q17539,,
"Psalter and Book of Hours, with computational tables",,,,Psalter;Book of hours,Q660;Q795,,
"Record of proceedings, 1501-1516",,"Laws, statutes, etc",,Laws,Q39985,,
Commentary on the Sententiae,,Scriptum super IV libros Sententiarum,,Commentary on Sentences,Q7516,,
Biblia sacra,,Bible,,,,Bible,Q661
Officium defunctorum,,Officium pro defunctis,,Office of the Dead,Q17604,,
In die purificationis Beate Marie,,Processional (Dominican),,Processional,Q1336,,
Cordiale quattuor novissimorum,,,,Cordiale quattuor novissimorum,Q67300,,
Prayers,,,,,,Prayers,Q798
Breviary,,Breviary,,Breviary,Q657,,
Jean de Malian feudal duty documents,,,,Documents,Q5023,,
Supplicatio ...,,,,Supplicatio,Q67301,,
Sepan q[ua]nto[s] esta carta de conpromisso vieren como yo Don Luys de Velasco senor de las villas de belforado ...,,,,Legal document,Q3666,,
Anweisung kunstlichs vnnd zierlichs Schreibenns,,,,Copy book,Q67288,,
Epigrammata] /,,,,Epigrammata,Q6045,,
The paradise of a Christian soul,,,,Paradise of a Christian Soul,Q67302,,
Obit book of the Parish Church of Saint-Martin and Saint-Magne in Nangis,,,,,,Obituaries,Q27793
Liber de legibus et praeceptis,,,,Legal text,Q8041,,
Fragment of the Latin Vulgate Bible,,Bible,,Bible,Q661,,
Pappou Alexandreon synagogon mathematikon =; Pappas of Alexandria's mathematical problems] /,,Mathematical collections,,Mathematical texts,Q38402,,
Miscellany,,,,,,Miscellany,Q3673
Breviary fragment,,Breviary,,,,Breviary,Q657
Bible,,Bible,,,,Bible,Q661
Ioui Magn. Tonanti I.O.M. Messalae Coruinii disertiss. oratoris ad Octauianu[m] Caesare[m] Aug. d[e] p[ro]genie sua & vrbis Romae regiminibus breue compe[n]dium,,Ad Octavianum Augustum de progenie sua libellus,,Ad Octavianum Augustum de Progenie Sua Libellus,Q67303,,
Liber de proprietatib[us] ter[m]i[n]o[rum] Cicero[n]is iuxta ordin[em] alphabeti co[m]pendiose edit[us] i[n]cipit feliciter,,,,Orations,Q38343,,
Fragment of a collection of sermons,,,,Sermons,Q1400,,
"Book of hours, use of Salisbury",,,,Book of hours,Q795,,
Vite dei santi padri,,Vitae patrum,,Lives of the Fathers,Q1429,,
Principium in sacram scripturam,,Principia in sacram Scripturam,,Miscellany,Q3673,,
Prayer book of Anne of Brittany,,,,Prayer book,Q1486,,
Lo registre del peage de Tarascon,,,,Register,Q67326,,
Tractatus de varys et virtutibus,,,,,,On virtue,Q27780
Syriac gospel lectionary,,,,Lectionary,Q663,,
Devotional miscellany,,,,,,Devotional texts,Q5966
Sermones de sanctis,,,,,,Sermons,Q1400
Leaf from book of hours,,Book of hours,,Book of hours,Q795,,
Palm leaf manuscript,,,,,,Palm leaf manuscript,Q48551
On the Clementine constitutiones,,,,Commentary on Clementine Constitutions,Q7569,,
Leaves from books of hours,,Book of hours,,Book of hours,Q795,,
Calligraphic model book,,,,Calligraphy,Q39902,,
De Genesi ad litteram,,De Genesi ad litteram,,De Genesi ad litteram,Q39297,,
Comedies,,Works,,Works,Q5989,,
"Julian of Toledo, Prognosticon ; Ephrem the Syrian, Sermones, etc.",,Prognosticon de futuro saeculo,,Sermons,Q1400,,
Evangelistary,,,,Evangeliary,Q20460,,
"Isidore of Seville, Sententiae ; Saints' lives and other devotional treatises",,Sententiae,,Sentences,Q1119,,
Cistercian missal,,Missal (Cistercian),,Missal,Q662,,
Collection of patristic texts,,,,Patristic texts,Q20452,,
"Boethius De musica, etc.",,De institutione musica,,De institutione musica,Q3719,,
De consolation philosophiae,,De consolatione philosophiae,,De consolatione philosophiae,Q2832,,
"Aenigmata hexasticha ; Isidore of Seville, Etymologiae (part 1)",,,,Bern Riddles;Etymologiae,Q67266;Q359,,
Antiphonal leaf,,Antiphonary,,Antiphonary,Q654,,
"Augustine, De vera religione, De doctrina Christiana ; Dubious Vigilius Thapsensis, Contra felicianum Arianum de unitate tranitatis, etc.",,De vera religione,,De vera religione,Q1421,,
Carthusian Antiphonary with cantorinus and calendar,,Antiphonary (Carthusian),,Antiphonary,Q654,,
"Augustine, De quantitate animae, etc. ; Isidore of Seville, De Fide Catholica contra Iudaeos ; Hugh of Amiens, Dialogi",,De quantitate animae,,De quantitate animae;De fide catholica contra Iudaeos;Dialogi,Q67262;Q67263;Q12724,,
"Augustine, De sermone Domini in monte, In Iohannis epistulam ad Parthos tractatus X ; Ambrose, De officiis ministrorum",,De sermone Domini in monte,,Commentary on Sermon on the Mount,Q67304,,
"Augustine, In Iohannis epistolam ad Parthos tractatus X ; Martin of Braga, Formulae vitae honestae",,In epistolam Joannis ad Parthos tractatus decem,,Theological texts,Q822,,
"Augustine, De libero arbitrio, De natura boni; Quodvultdeus, Sermo 10; etc",,De libero arbitrio,,De libero arbitrio,Q39302,,
"Augustine, Confessiones",,Confessiones,,Confessions,Q39990,,
Latin Bible,,Bible,,,,Bible,Q661
"Peter Lombard, Sententiae",,Sententiarum libri IV,,Sentences,Q1119,,
Missal (part 1 only),,Missal,,Missal,Q662,,
Spiritual texts,,,,Religious texts,Q5037,,
Libellus multorum naturalium,,,,Recipe book;Instructions for bookmaking,Q7824;Q67738,,
Pricke of conscience,,Prick of conscience,,,,Prick of conscience,Q40018
Franciscan Bible,,Bible,,Bible,Q661,,
Lancelot du Lac (in prose),,Lancelot (Prose romance),,Roman de Lancelot,Q39153,,
"John of Hoveden, Philomena",,Philomena,,Philomena,Q67305,,
"Aristotle, Physica, De caelo et Mundo, Metaphysica, Parva naturalis, etc.",,,,Works of Aristotle,Q6003,,
"Thomas Aquinas, Compendium theologiae ; Hugh of St. Victor, Adnotationes elucidatoriae in quosdam Psalmos David",,Compendium theologiae,,Theological texts,Q822,,
"Rolandino Passageri, Summa artis notariae ; Tractatus notularum",,Summa artis notariae,,Summa artis notariae,Q67306,,
"Jean de Meun, Le Testament; Jean Chapuis, Le Trésor",,Testament,,Testament,Q39546,,
Patristic miscellany,,,,Patristic texts,Q20452,,
Stations of Rome,,,,Stations of Rome,Q67739,,
"Book of hours, use of Rome (incomplete)",,Book of hours,,Book of hours,Q795,,
"Book of hours, use of Paris",,Book of hours,,Book of hours,Q795,,
Opinioni de philosophi di dio e de l'anima,,,,Philosophical text,Q5996,,
"Alain Chartier, Quadrilogue invectif, Dialogus familiaris, Traité de l'espérance, Boethius, De consolatione philosophiae, William of Tigonville, Les dits des philosophes",,,,Philosophical texts,Q20482,,
Missal leaf,,Missal,,Missal,Q662,,
Bible commentary,,,,,,Bible commentary,Q1433
Ein grunndliche vnnd getrewe Anweÿsung wie mann lesenn lerenn sol /,,,,Text on reading,Q67740,,
Ballate,,,,Ballads,Q67307,,
Hezechiel,,Bible,,Bible,Q661,,
Income[n]za el p[ro]logo nel libro chiamato spechio d[i] croxe /,,Specchio di croce,,Specchio di Croce,Q67308,,
Aurelii Augustini ypone[n]sis e[pisco]pi sermones ad fr[atr]es suos in h[er]emo apud ypone[m; sermo p[rimus] de marga[r]itis regula[r]is i[n]stitutio[n]is,,Sermones ad heremitas,,Sermones ad heremitas,Q67309,,
Sermons and treatises,,,,Sermons,Q1400,,
Liber epilogorum in gesta sanctorum,,,,Legendary,Q39535,,
Calendar,,,,,,Calendar,Q1122
Pius episcopus seruus seruorum dei illustri mahumeti principi turchorum timorem diuini nominis et amorem,,Epistola ad Mahumetem,,Epistola ad Mahumetem,Q67310,,
De reformatione status cenobitia,,,,Monastic text,Q18459,,
De horis canonicis,,,,De horis canonicis,Q67311,,
Les lignées des roys de France,,,,Genealogy,Q5953,,
Incipit regula obseruanti[a]e bon[a]e uit[a]e,,,,Regula,Q5997,,
Illuminated ms. leaves from France and Italy,,,,Illuminated leaf,Q20487,,
Manuale,,Book of hours,,Book of hours,Q795,,
Vita et epistole di S. Girolamo,,,,Life of Saint Jerome;Correspondence of Jerome,Q67265;Q38383,,
Original leaves from medieval manuscripts,,,,Leaves,Q6031,,
Charters from Milan and Abbiategrasso,,,,Charter,Q8385,,
Genealogical roll of the kings of England and France and the dukes of Burgundy; with their coats of arms finely emblazoned,,,,Genealogy;Armorial,Q5953;Q19940,,
"Biblical commentary on the minor prophets Obadiah and Jonah, and the Gospel of Luke",,,,Bible commentary,Q1433,,
Dominican Sisters' office book,,,,,,Office,Q1467
Pour ce que mout de genz et meesmement li haut ho[m]me et li noble qui souuent uiennent en leglise mo[n]seignour saint dyonise,,Chronique des rois de France,,Chronique des rois de France,Q67312,,
Harmony of the Gospels,,Bible,,Bible,Q661,,
Deuotus tractat[us] de reforma[tione] t[ri]u[m] uiriu[m] a[n]i[ma]e,,De reformatione virium animae,,De reformatione virium animae,Q67329,,
Manuscript fragments from the collection of Ernst Detterer,,,,Fragments,Q5962,,
Incipit postilla sup[er] episto[la] Pauli Ap[osto]li ad Romanos /,,Postilla super Epistolas Pauli,,Commentary on Romans;Bible commentary,Q20445;Q1433,,
Processional,,Processionale,,Processional,Q1336,,
Antiphonal,,,,,,Antiphonary,Q654
Liber de fabulis,,Aesop's fables,,Aesop's fables,Q38345,,
Theological texts of the Middle Ages,,,,Theological texts,Q822,,
"Indulgence letter; Florence, Italy, to Lorenzo Matteo Morelli",,,,Indulgence;Letter,Q8174;Q1454,,
Leaves from prayer books,,,,Prayer book,Q1486,,
Sermons and rule of the Carthusians,,,,Sermons;Carthusian rule,Q1400;Q18485,,
"Land contract between John Fley and John Combe; Coddington, Herefordshire, England?",,,,Land contract,Q8050,,
Ms. fragment of a poem on the life of St. Margaret,,,,Life of Saint Margaret,Q67313,,
Hymnal,,,,,,Hymnal,Q666
Carthusian Psalter,,,,Psalter,Q660,,
Sermones de tempore et de sanctis,,,,,,Sermones de tempore et de sanctis,Q39771
Spanish missal,,Missal,,Missal,Q662,,
Incipit tractatus m[a]g[ist]ri Joh[ann]is de Gersonno eximii p[ro]fesso[r]is sacre theologie de t[ri]bulatio[n]ib[us] ex def[ec]tuoso ecc[lesi]astico[rum] regimi[n]e ad[huc] ecc[lesia]e p[er]iu[r]turis et de signis eoru[m]de[m] /,,,,Theological text,Q5950,,
Kurtze Anweisung der gebrochnen Handschrifft auss welcher andere Cantzley und Currentschrifften Ihr Fundament nemmen,,,,Copy book,Q67288,,
Heures de Nostre Dame selonc lusaige de Rome,,Book of hours,,Book of hours,Q795,,
Priuilegia iuris patronatus Capelle S[an]cti Petri posita in ecclesia Sancti Laurentij; concessa nobilibus de Portis per Capitulum Generale Fratrus Mino[rum] et confirmata per Sedem Apostolicam,,,,Privilege,Q39866,,
Les questions problematiques damoure nouuellement traduictes de prose en riyme,,,,Poetry,Q1330,,
Italian manuscript on fortification,,,,Text on fortification,Q67741,,
In festo corpis xpi [christi] ad v[espera]s An[tiphona,,Breviary (Dominican),,Breviary,Q657,,
Autograph album,,,,Album amicorum,Q67745,,
Pontifex missam; vel] celebraturus hora congrua eccl[es]iam ingreditur et coram altari [vel] ubi celebrar[i] debet inclinans breuiter orans dicat illud,,,,Liturgical text,Q10839,,
Ein schön Bettbüchlei[n; darinnen der christlich glaub unnd d[a]s heilige gebet Vatterunser mit christlicher unnd trostlicher ausslegung : darbey auch etliche schone gebetlein unnd Beichten auch ein Ausszug der fürnembsten Psalmen alls w[ie] Weissagunngen leer- trost- bett- unnd danncksagunngen mit kurzen Summarien zusammen getragenn /,,,,Devotional book,Q3720,,
Manuscript part book of Italian madrigals,,,,Madrigals,Q67710,,
Warrant for payment to John Hambie and William Hamerton for compiling record books and schedules of payments and fees,,,,Warrant,Q48602,,
Incipiunt capitula se[cun]d[u]m Luca[m,,Bible,,Bible,Q661,,
Manuscript fragment of the Apocalypse in French,,Bible,,Bible,Q661,,
De commodis literarum atque incommodis ad Carolum fratrem; accedit corographia urbis Romae antiquae,,De commodis litterarum atque incommodis,,Chorographical text,Q67742,,
Secret ledger and memorial book,,,,Ledger;Memorial book,Q5484;Q67747,,
"Diario del viaggio fatto dal Card.le; Pietro Aldobrandini nell'andar legato a Firenze per la celebratione dello sposalitio della Regina di Francia, e dopoi in Francia per la pace",,,,Diary,Q7552,,
Anticlaudianus] /,,,,Anticlaudianus,Q67314,,
Alphabet; forms and proportions of Roman capital letters,,,,Alphabet,Q39603,,
Alphabet of roman capitals in gold with colored ornament used as initial letters in specimen pages of calligraphy,,,,Alphabet,Q39603,,
"Alphabet; ornamented capital letter, A-M",,,,Alphabet,Q39603,,
Alphabet; showing geometrical construction and proportions of gothic majuscule (lombard) and minuscule (rotunda) letters,,,,Alphabet,Q39603,,
"Alphabets, geometrically constructed, textura and rotunda letters",,,,Alphabets,Q3693,,
Elisaeis,,,,Elisaeis,Q67331,,
"Ordini delli Fratelli della Compagnia di Santo Ambrosio; eretta nella Chiesa di Santo Roccho fuori di P. Ticinese, alla torraccia dell'Imperatore",,,,Monastic text,Q18459,,
Collection of Italian prose and verse,,,,Prose;Verse,Q39703;Q39179,,
"Letter to Ugo Blotius, dated 4 January 1572",,,,Letter,Q1454,,
Liber memorialia,,,,Memorial book,Q67747,,
Viri patricij & oratoris insigni Francisci Barbari Veneti De re vxoria liber faeliciter incipit,,De re uxoria,,De re uxoria,Q39946,,
De censura ecclesiastica] /,,,,Ecclesiastical censure,Q67743,,
Meditations of Our Holy Father St Augustine,,Meditationes,,Meditations,Q7543,,
Politica et Rhetorica] /,,Politica,,Politics;Rhetoric,Q1448;Q38377,,
Aurelii Augustini doctoris expositionis super Psalmos prima pars,,Enarrationes in Psalmos,,Enarrations on the Psalms,Q19979,,
Antiphonarium,,,,Antiphonary,Q654,,
"Notarial cartulary for the Confraternity of the Cross in Ferrara, Italy",,,,Cartulary,Q3686,,
De re uxoria] /,,De re uxoria,,De re uxoria,Q39946,,
Gospel fragments,,Bible,,Bible,Q661,,
"Copia di una lettera mandata ...; al papa Giulio III da Francesco di Biglione franzese secretario dell 'Ottavio Franese duca di Parma et Piacenza, la qual contiene à lungo quale sia il solo modo al mondo da poter consequire una pace universale /",,,,Letter,Q1454,,
Gospel selections; manuscript in Cirillic Ustav (uncial),,Bible,,Bible,Q661,,
"Letter; Ferrara [Italy], to Carolus Clusius, Malines [Mechelen, Belgium",,,,Letter,Q1454,,
Regula smi pr[e]is Benedicti; et Declarationes patrum Congregationis Sancte Iustine. De capitulo g[e]nali celebrando /,,,,Regula,Q5997,,
Epistola ad Nepotes de utilitate studii in libros gentilium] /,,,,Letter,Q1454,,
Remonstrances sur les miseres & abuz de ce monde pour retraire vng chascun de peche,,,,Religious text,Q1465,,
Ciceronis vita. Demosthenis vita,,Vita Ciceronis seu Cicero Novus,,Vita Ciceronis seu Cicero novus,Q67315,,
De primo bello punico in volghare /,,De primo bello Punico,,De primo bello Punico,Q19970,,
Autograph letter signed; to Salvestro da Montaguto,,,,Letter,Q1454,,
B[ea]ti Bernardi Abb[at]is De filio regis,,Works,,Works,Q5989,,
Historia [di Francia] dal regno di Faramundo primo re che comincio lanno CCCC XX. fino alla morte del re Luigi XI,,,,History of France,Q819,,
Calligraphic initials,,,,Calligraphy,Q39902,,
Calligraphic leaves in various German alphabets,,,,Calligraphy,Q39902,,
"Due ragionamenti ... fatti a Carlo V imperatore, et a Ferdinando re de Romani; fratelli nell'espeditione contro gli heretici et rebelli, l'anno M.D.XLVI[",,,,Discourses,Q7559,,
Compositione /,,,,Compositione,Q67316,,
Book of magical charms,,,,Book of magical charms,Q67317,,
The lyfe of Syr Tho. More sometymes Lord Chauncellor of England /,,Mirrour of vertue in worldly greatnes,,Mirror of Virtue in Worldly Greatness;Life of Sir Thomas More,Q67261;Q39824,,
Relación delo subcedido enesta provincia de Piru,,,,Report,Q7243,,
Votos de los oydores del[a] au[dienci]a de los Reyes estando [so]bre un negocio de don Fr[ancis]co de T[oled]o,,,,Legal opinion,Q67744,,
Account book of taxes paid to the Royal Treasury in Cuzco for the year 1591,,,,Account book,Q1387,,
"Royal cédula; Madrid, to the Real Audiencia of New Spain in Mexico City, concerning the corn paid by the Indians as taxes",,,,Decree,Q8177,,
Cronica y relacion copiosa y verdadera /,,Crónica y relación copiosa y verdadera de los reynos de Chile,,Crónica de Vivar,Q67318,,
"Brief account of a judicial inquiry into the case of doña Ana, accused of using witchcraft to persuade her Indian lover, don Andrés, to marry her",,,,Legal text,Q8041,,
Map of the Temascaltepec region in Mexico,,,,Map,Q39597,,
"Memoria sobre la naturaleza, cultivo, y beneficio de la grana ...",,,,Report,Q7243,,
"Map of unidentified place, probably in central Mexico",,,,Map,Q39597,,
"Map of Teotihuacán, Mexico",,,,Map,Q39597,,
Testamento cerrado de Franco. Cavallero; abierto en Panamá en 26 de junio de 1556,,,,Testament,Q39546,,
Historia de las Indias; libro segundo /,,Historia de las Indias,,Historia de las Indias,Q67319,,
Power of attorney; to Teresa de Ribera,,,,Power of attorney,Q8176,,
Power of attorney; to Diego and Pedro Jiménez de Enciso,,,,Power of attorney,Q8176,,
"Register of viceregal orders issued between May 7, 1552 and December 2, 1553",,,,Register,Q67326,,
"Ordenanc̨as hechas por el sr. visorrey don Antonio de Mendoc̨a sobre las minas de la Nueva España, año de M.D.L.",,,,Ordinances,Q12786,,
Targum Onḳelos of the Pentateuch,,Bible,,Bible,Q661,,
Astronomical text,,,,Astronomical text,Q38381,,
Kissur Pardes rimonim,,Pardes rimonim,,Pardes Rimonim,Q67320,,
Nobiliario genealogico de varias casas de España,,,,Genealogy,Q5953,,
De los negocios incidentes en las Audiencias de las Indias,,,,Legal text,Q8041,,
Legal form book; containing forms and procedures for legal and judicial transactions in New Spain,,,,Legal texts,Q6030,,
Illuminated initials A and S,,,,Illuminated initial,Q20505,,
Gospel of Saint John fragment,,Bible,,Bible,Q661,,
Commentary on Isaiah fragments,,In Isaiam,,Commentary on Isaiah,Q38370,,
Koran manuscript leaves,,Qurʼan,,Qurʼan,Q3697,,
Insular copy of Alcuin's letters to Charlemagne,,Correspondence,,Letters of Alcuin,Q67321,,
Prefaces to 1 Corinthians,,,,Prefaces,Q67328,,
Coptic and Arabic text,,,,Coptic text;Arabic text,Q40019;Q38349,,
English indenture in Latin between John Savile and Bernard Towneley,,,,Indenture,Q8388,,
French charter fragment,,,,Charter,Q8385,,
Book of Ezekiel fragment,,Bible,,Book of Ezekiel;Bible,Q1342;Q661,,
Gospel of Matthew fragment,,Bible,,Bible,Q661,,
Lectionary fragment,,,,Lectionary,Q663,,
Pope Gregory I Regula pastoralis fragment,,Regula pastoralis,,Pastoral Care,Q67322,,
Excerpta ex patribus,,,,Patristic text,Q38382,,
Bede Homilia evangelii fragment,,Homilia evangelii,,Homilia evangelii,Q40030,,
Gregory the Great Registrum epistularum fragment,,Registrum epistularum,,Registrum Gregorii;Registrum epistolarum,Q67264;Q20388,,
Book of Deuteronomy fragment,,Bible,,Bible,Q20449;Q661,,
Martyrology,,,,,,Martyrology,Q19946
Gradual fragment,,Gradual (Pre-Vatican II),,Gradual,Q1121,,
Stam[m] Buch worinnen die edle Nahmen und das angenehme Zudencken seiner hoch und werthgeschätzten Gönner und Freunde; mit aller Hochachtung und Ergebenheit /,,,,Album amicorum,Q67745,,
Sermon for the feast of Saint Stephan fragment] /,,Sermons,,Sermons,Q1400,,
Missal fragment,,Missal,,,,Missal,Q662
New Testament stories,,Bible,,Bible,Q661,,
Book of Esther fragment,,Bible,,Book of Esther;Bible,Q39133;Q661,,
