genre_as_recorded,vocab,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Morocco bindings,rbmscv,,,,,Morocco bindings,http://id.loc.gov/vocabulary/rbmscv/cv00548,Q12652
Prayer books,aat,,,,,prayer books,http://vocab.getty.edu/aat/300026476,Q6896
Leases,aat,,,,,leases,http://vocab.getty.edu/aat/300027755,Q4287
Receipts,aat,,,,,receipts (financial records),http://vocab.getty.edu/aat/300027573,Q219
Genealogies,aat,,,,,genealogies (histories),http://vocab.getty.edu/aat/300027015,Q141
Velvet bindings,rbmscv,,,,,Velvet bindings,http://id.loc.gov/vocabulary/rbmscv/cv00708,Q5833
Watermarks,rbmscv,,Watermarks,http://id.loc.gov/vocabulary/rbmscv/cv01089,Q11508,,,
Seals (Provenance),rbmscv,,Seals,http://id.loc.gov/vocabulary/rbmscv/cv00267,Q16345,,,
Printed waste,rbmscv,,,,,Printed waste,http://id.loc.gov/vocabulary/rbmscv/cv01764,Q5925
Books of hours,rbmscv,,,,,Books of hours,http://id.loc.gov/vocabulary/rbmscv/cv01037,Q38439
Gold tooled bindings,rbmscv,,,,,Gold tooled bindings,http://id.loc.gov/vocabulary/rbmscv/cv00551,Q5859
Woodcuts,gmgpc,,Woodcuts,http://id.worldcat.org/fast/1986233,Q19852,,,
Embroidered bindings,rbmscv,,Embroidered bindings,http://id.loc.gov/vocabulary/rbmscv/cv00522,Q38466,,,
Autographs,aat,,,,,autographs (manuscripts),http://vocab.getty.edu/aat/300028571,Q3518
Deeds,aat,,,,,deeds,http://vocab.getty.edu/aat/300027249,Q283
Devotional literature,rbmscv,,Devotional literature,http://id.loc.gov/vocabulary/rbmscv/cv01040,Q38457,,,
Humanistic cursive,aat,,humanistic cursive,http://vocab.getty.edu/aat/300210205,Q66696,,,
Humanistic scripts,aat,,,,,humanistic scripts,http://vocab.getty.edu/aat/300210204,Q10824
Palimpsests,aat,,,,,palimpsests (manuscripts),http://vocab.getty.edu/aat/300028576,Q156
Gothic scripts,aat,,,,,Gothic scripts,http://vocab.getty.edu/aat/300195226,Q16360
Textura (Gothic scripts),aat,,textura (Gothic script),http://vocab.getty.edu/aat/300202638,Q10787,,,
Breviaries,rbmscv,,,,,Breviaries,http://id.loc.gov/vocabulary/rbmscv/cv01045,Q17492
Bastarda,aat,,bastarda,http://vocab.getty.edu/aat/300210195,Q66697,,,
Limp bindings,rbmscv,,,,,Limp bindings,http://id.loc.gov/vocabulary/rbmscv/cv00590,Q16312
Bulls (papal records),aat,,,,,bulls (papal records),http://vocab.getty.edu/aat/300152044,Q4158
Gothic cursive,aat,,Gothic cursive,http://vocab.getty.edu/aat/300210180,Q66698,,,
Glossaries,rbmscv,,Glossaries,http://id.loc.gov/vocabulary/rbmscv/cv01408,Q66699,,,
Armorial bookplates (Provenance),rbmscv,,Armorial bookplates,http://id.loc.gov/vocabulary/rbmscv/cv00136,Q16277,,,
Illuminated manuscripts--Italy--1443-1475,aat,,illuminated manuscripts;Italy,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1204565,Q4268;Q249,,,
Manuscripts (documents)--Italy--1443-1475,aat,,manuscripts (documents);Italy,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1204565,Q10789;Q249,,,
Breviaries--Italy--1443-1475,rbgenr,,Breviaries;Italy,http://id.loc.gov/vocabulary/rbmscv/cv01045;http://id.worldcat.org/fast/1204565,Q17492;Q249,,,
Velvet bindings (Binding),rbbin,,,,,Velvet bindings,http://id.loc.gov/vocabulary/rbmscv/cv00708,Q5833
Dictionaries,rbmscv,,Dictionaries,http://id.loc.gov/vocabulary/rbmscv/cv01241,Q66700,,,
Chained bindings,rbmscv,,,,,Chained bindings,http://id.loc.gov/vocabulary/rbmscv/cv00546,Q5812
Missals,rbmscv,,Missals,http://id.loc.gov/vocabulary/rbmscv/cv01605,Q38504,,,
Manuscripts (document genre),aat,,manuscripts (documents),http://vocab.getty.edu/aat/300028569,Q10789,,,
