File,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
20250226-titles-chicago-csv-rosenthal-rose.csv,Heirs pay sister's dowry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Absolution of debt,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Agreement in rent dispute,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Petition to close alley,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Elect estimators for land sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Payment of dowry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land transfer for dowry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sentence in debt case,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Renunciat ion* reinvestiture,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Procuration: divide patrimony,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Arbitrator's sentence,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Ducal confirmation of lease,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Resolution of tithe dispute,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Receive cow in soccida,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale between brothers,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Legal counsel in tithe dispute,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Letter on excommunicate,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land recovery* sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Notes on testament,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale -- but cf. 1446,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Arbitration of land dispute,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Agreement to transfer credits,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Confess receipt of loan,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Resolve dispute over canonry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Donation of goods,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Acknowledge loan repayment,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Procuration to drain land,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Citation to produce pledge,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Elect estimators in tithe case,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Marriage contract,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Cession of land rights,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land investiture of commune,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Miscellaneous accounts,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Permit husband to sell land,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Investiture with fiefs,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sisters divide patrimony,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sale of dowry lands to in-laws,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Invest with canonry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale per testament,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Notes on land transaction,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sentence in tax dispute,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land transfer for dowry debt,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Exchange of land rights,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Donation of land,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Investiture,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Public declaration of debts,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Lawsuit over land invasion,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Arbitration sentence,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Quittance in sale of goods,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Brothers divide patrimony,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land exchange by brothers,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land donation by brothers,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land transfer for legacy,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Transfer for dowry restitution,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Ducal confirmation of dowry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Agreement on land tenures,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Investiture of shop,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale to brother,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Resolve dispute over land sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Lawsuit on affrancation,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Create procurator for debt,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale by minors,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale -- cf. 528,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Promise to sell; investiture,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Petition to remove arch,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Agreement to work land,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Ducal probation of inheritance,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale to husband,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Permission to receive tonsure,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land transfer after dispute,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Public land sale for debt,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Agreement on estimo obligation,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Payment of dowry -- cf. 1564,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Acknowledge payment for loan,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Cession of land to brother,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Arbitration in family dispute,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Pay fee for land sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Acceptance of legacy,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Public citation for debt,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Affrancation of tithe,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale between cousins,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sale of land rights,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Dowry contract,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Exchange of disputed land,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Investiture* promise to sell,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale -- cf. 1576,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Heir disputes sisters ' upkeep,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Donation for donor's support,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale -- cf. 910* 911* 914,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Debt rescheduling,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Loan,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Witness patrimonial division,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Dowry payment,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Create administrator,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Create procurator -- cf. 1606,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Dispute over land sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Miseellaneous accounts,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Division of maternal matrimony,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land dispute -- cf. 2027,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale by fisc,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Dispute between communes,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale -- cf. 1614,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Promise to sell tithe,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land cession,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Emancipations,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Mandate to renew tithe-cf. 50,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Mandate to renew tithe-cf. 42,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale (Protocol),,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land investiture -- cf.  98,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale -- cf.  60,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Promise to pay rent,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sale of Patrimony to brother,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Repayment of dowry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Rent payments,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Procuration to recover dowry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Lawsuit for dowry recovery,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sentence in dowry case-cf 1633,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Reconciliation in assault case,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Donation between brothers,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land resale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Donation of house,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale -- cf. 922,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sentence for rebellion,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Choose estimators in debt case,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Rural tax collection,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Public land auction,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Payment of debts,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Create procurators -- cf. 1635,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Promise to restore goods,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Affrancation,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Publiic citation for debt,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Recovery of land,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land auction for rebellion,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land auction for debt,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sales,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Memo on rent of house,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Communes dispute taxes,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Payment of judicial sentence,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Donation of land for debt,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sell land rights to brother,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sale of lease,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Renunciation of patrimony,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale -- cf. 2053,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Arbitrate inheritance dispute,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Absolution from debt,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Praise for anti - Lutheran work,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Marriage; dowry confession,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Record of tithe investiture,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Execute arbitration sentence,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Create procurator in lawsuit,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale for bank debt,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Invest with cows,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Emancipation,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Put into inheritance,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Auction of customs collection,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Ratify land sale -- cf. 1690,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Protocol of dowry inventory,,,,Inventory,Q5073,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Donate patrimony to nephew,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Petition on land sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Dispute land sale : dowry rights,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale -- cf. 1699,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale -- cf. 1693,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Investitute with inheritance,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Defense of interdict,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,On fiefs. inheritance,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Seek permission to buiId ships,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,On law of sanctuary,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Investigate delays - cf. 2446,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Constitution of surety,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Create procurators in lawsuit,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Against selling ships toTurks,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Seek help in clerical taxation,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Resale -- cf. 2075,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sale of millIs for debt,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Agreemeent on well,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Confirmation of privileges,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Grant indulgence,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Tax accounts,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Quittance for dowry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Affrancation of customs,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sale of tax collection rights,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Mandate to sell land,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Pact for land reclamation,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale -- cf. 2091,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Debt confession for jewelry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Publication of land sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Establish dowry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Acknowledge dowry payment,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land exchange between brothers,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Resolution of dispute,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Record of debt,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Debt payment to brother,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Payment for land purchase,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Order to put into benefice,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Lease of benefice,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Receipt of income,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Against heretics,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Permit transfer of benefice,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Donation to brother,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Public land sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Investiture with benefices,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sentence in boundary dispute,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Accept possession of benefice,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Donation of goods ( Annuity ),,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Grant privileges,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Ducal confirmation of legacy,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Arbitrated compromise,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Pay arbitration sentence,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Ratification of land exchange,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Quittance of legacy by bastard,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Commission in lawsuit,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Resolution of land dispute,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Assignment of provision rights,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Take formal possession of land,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sale of burial rights,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Renewal of investitures,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Dispute over communal waters,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Ratification of procuration,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Cession of inheritance,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Execution of testament,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Accounts of taxes paid,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Quittance of inheritance,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Quittance for dowry payment,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land investiture of brother,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale to son,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Transfer of parochial rights,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Letter on land transactions,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Bank transfer for land sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Ducal letter on lawsuit,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Communal license to buiId,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Pronouncement on testament,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Record of land purchase,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Confess restitution of dowry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Transfer land for dowry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Renewal on investiture,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land transfer/redemption,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Arbitrate business dispute,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Renunciation of land--cf. 1952,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale for tax debt,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Adjust price of land sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Brothers divide inheritance,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Publicly annnounce land sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Publicly announce exchange,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Donation of goods to son,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land payment to third party,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Execute testament,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Arbitration in dowry dispute,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Restoration of land,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Divide profit from land sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Testimony on testament,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Public citation for redemption,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Registration of testament,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Receipt of rent,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Citizenship petition,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Dowry pact,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Affrancation of taxes,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Hypothec to pay debt,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Redemption of tithes,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Dowry payment* confession,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Schedule for dowry restitution,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale -- cf. 1768,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land repurchase -- cf. 2162,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land repurchase,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Quittance of legacy payment,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Suit for dowry restitution,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Letter on family affairs,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Restore dowry to mother,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Comprobation of dowry suit,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale* reinvestiture,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Repurchase of mill,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Renounce patrimony for dowry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Sale of income rights,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land transfer as per sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,List of lands owing rent,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Renunciation of donation,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Procuration for dowry recovery,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Recovery of land -- cf. 2177,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Deprivation of office* anathema,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Announcement of 2439,,,,Document,Q8301,,
