ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_date_as_recorded,production_date,century,dated,uniform_title,uniform_title_as_recorded,uniform_title_agr,title_as_recorded_245,title_as_recorded_245_agr,genre_as_recorded,genre,subject_as_recorded,subject,author_as_recorded,author_as_recorded_agr,author,artist_as_recorded,artist_as_recorded_agr,artist,scribe_as_recorded,scribe_as_recorded_agr,scribe,language_as_recorded,language,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,material,material_placeholder,physical_description,acknowledgements,data_processed_at,data_source_modified
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:19,"",,Italy,"","s. XII/XIII, 1190-1210",1190-1210,http://vocab.getty.edu/aat/300404504-http://vocab.getty.edu/aat/300404505,false,,"","","Missal, noted","","",,"",,"","",,"","",,"","",,"","","In wrapper directed from H. D. Bucher, Basel, to Erik von Scherling, bookdealer in Leyden, whose catalogues bore the name Rotulus Wrapping paper label. Pecilled note: ""S16...20""","",,"",parchment,Extent: 1 leaf; 210 x 148 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS P489,"",,"Italy, Umbria ?","","s. XIV#^1/4#, 1300-1325",1300-1325,http://vocab.getty.edu/aat/300404506,false,,"","",De medicina equorum,"","",,"",,"","",,"","",,"","",,"","","Bernard M. Rosenthal offer 26, June, 1975","",,"",parchment,Extent: ff. 1-14v; 280 x 215 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS P493:1,"",,Italy,"","s. XV(2), 1450-1499",1450-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Glossary,"","",,"",,"","",,"","",,"","",,"","","Note dated the first of March, 1859, Ferrara; unidentified wax seal which reads ""... Biblioteca","",,"",paper,Extent: 1 leaf; 215 x 155 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS C92,"",,France,"","s. XV#^4/4#, 1475-1499",1475-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Book of hours,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 leaf; 185 x 124 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS A28,"",,France,"","s. XVI#^1/4#, 1500-1525",1500-1525,http://vocab.getty.edu/aat/300404510,false,,"","",Book of hours,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 leaf; 123 x 68 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS J6:3:A5,"",,France?,"","s. XIV, 1300-1399",1300-1399,http://vocab.getty.edu/aat/300404506,false,,"","",Dominica prima post octavas penthecostes|Missal,"","",,"",,"","",,"","",,"","",,"","",Former binding of 17th century collection of sermons from Leipzig,"",,"",parchment,Extent: 1 leaf; 387 x 250 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS J6:3:A1,"",,France,"","s. XIV, 1300-1399",1300-1399,http://vocab.getty.edu/aat/300404506,false,,"","","Bible, O. T., Ecclesiasticus","","",,"",,"","",,"","",,"","",,"","","Used for monastic readings, with marginal letters indicating prime, terce, and sext","",,"",parchment,Extent: 1 leaf; 408 x 273 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS J6:3:A3,"",,"Italy?, Emilia Romagna","","s. XIV, 1300-1399",1300-1399,http://vocab.getty.edu/aat/300404506,false,,"","",Digestorum prooemium|In nomine domini nostri ihesu,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 leaf; 440 x 283 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS J6:3:A4,"",,Italy,"","s. XII, 1100-1199",1100-1199,http://vocab.getty.edu/aat/300404504,false,,"","",In Iohannis Evangelium tractatus CXXIV,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 leaf; 430 x 300 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS J6:3:A2,"",,"Italy, Campania?","","s. XI ?, 1000-1099",1000-1099,http://vocab.getty.edu/aat/300404503,false,,"","",Virtutes Johannis,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 leaf; 311 x 301 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS J6:1:2,"",,Unknown,"",Undetermined,"",,false,,"","","Bible, O.T.","","",,"",,"","",,"","",,"","",,"","","Removed from the binding of Summerfield C416 (Bacci, De naturali, Rome, 1597)","",,"",parchment,Extent: 7 fragments; 265 x 442 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS P579,"",,France,"","s. XV, 1400-1499",1400-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Chronicle,"","",,"",,"","",,"","",,"","",,"","","","",,"",paper,Extent: 3 fragments; 130 x 160 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS P571,"",,Italy?,"","s. XV, 1400-1499",1400-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Regule parvorum,"","",,"",,"","",,"","",,"","",,"","","","",,"",paper,Extent: ff. 1-4v; 217 x 144 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 220C:1,"",,Italy,"","s. XV(1), 1400-1450",1400-1450,http://vocab.getty.edu/aat/300404465,true,,"","",Transfer of goods,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: Fragment; 178 x 240 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 18E:1,"",,France,"","s. XV(1), 1400-1450",1400-1450,http://vocab.getty.edu/aat/300404465,false,,"","",Book of hours,"","",,"",,"","",,"","",,"","",,"","","Formerly leaves 43 and 89 in the parent manuscript; gift of W.P. Albrecht, acquired in 1964.","",,"",parchment,Extent: ff. 1-2v; 194 x 140 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:1,"",,"Wales, Gwent","","s. XIII#^2/4#, 1225-1250",1225-1250,http://vocab.getty.edu/aat/300404505,false,,"","",Grant in frankalmoigne,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 item; 160 x 193 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:2,"",,England? Wales?,"","s. XIII#^2/4#, 1225-1250",1225-1250,http://vocab.getty.edu/aat/300404505,false,,"","",Confirmation of sale,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 item; 72 x 153 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:3,"",,"Wales, Gwent","","s. XIII(1), 1200-1250",1200-1250,http://vocab.getty.edu/aat/300404505,false,,"","",Grant in frankalmoigne,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 item; 104 x 258 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:4,"",,"Wales, Gwent","","s. XIII(1), 1200-1250",1200-1250,http://vocab.getty.edu/aat/300404505,false,,"","",Grant in frankalmoigne,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 item; 100 x 176 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:5,"",,"Wales, Gwent","","s. XIII(1), 1200-1250",1200-1250,http://vocab.getty.edu/aat/300404505,false,,"","",Grant in frankalmoigne,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 item; 90 x 172 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:6,"",,"Wales, Gwent","","s. XIII(1), 1200-1250",1200-1250,http://vocab.getty.edu/aat/300404505,false,,"","",Grant in frankalmoigne,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 item; 94 x 157 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:7,"",,"Wales, Gwent","","s. XIII(1), 1200-1250",1200-1250,http://vocab.getty.edu/aat/300404505,false,,"","",Grant,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 item; 89 x 172 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:8,"",,"Wales, Gwent","","s. XIII(2), 1250-1299",1250-1299,http://vocab.getty.edu/aat/300404505,false,,"","",Grant in frankalmoigne,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 item; 120 x 170 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:9,"",,"Wales, Gwent","","s. XIII(2), 1250-1299",1250-1299,http://vocab.getty.edu/aat/300404505,true,,"","",Grant,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 item; 104 x 198 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:10,"",,"Wales, Gwent","","s. XIII(2), 1250-1299",1250-1299,http://vocab.getty.edu/aat/300404505,true,,"","",Confirmation,"","",,"",,"","",,"","",,"","",,"","","","",,"",paper,Extent: 1 item; 149 x 221 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:11,"",,"Wales, Gwent","","s. XIII(2), 1250-1299",1250-1299,http://vocab.getty.edu/aat/300404505,true,,"","",Confirmation of grants,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 item; 360 x 310 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:12,"",,"Wales, Gwent","","s. XIII(2), 1250-1299",1250-1299,http://vocab.getty.edu/aat/300404505,true,,"","",Deed of exchange,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 item; 134 x 202 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:13,"",,"Wales, Gwent","","s. XIII#^4/4#, 1275-1299",1275-1299,http://vocab.getty.edu/aat/300404505,false,,"","",Quit claim,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 item; 80 x 161 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:14,"",,"Wales, Gwent","","s. XIII(2), 1250-1299",1250-1299,http://vocab.getty.edu/aat/300404505,true,,"","",Grant in frankalmoigne,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: f. 1r-v; 158 x 211 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 191:15,"",,"Wales, Gwent","","s. XIII(2), 1250-1299",1250-1299,http://vocab.getty.edu/aat/300404505,true,,"","",Quit claim,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: f. 1r-v; 70 x 181 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS J6:1:1,"",,Italy,"","s. XV(2), 1450-1499",1450-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Psalter for choir use,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: f. 1r-v; 600 x 410 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS J6:2,"",,Switzerland; Germany,"","s. XII(med) ?, 1140-1160",1140-1160,http://vocab.getty.edu/aat/300404504,false,,"","",Ineriecto dolentis|Glossary,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: ff. 1-2v; 501 x 350 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:A1,"",,Italy?,"","s. XII(in), 1100-1115",1100-1115,http://vocab.getty.edu/aat/300404504,false,,"","",Homeliae in Evangelia,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,"Extent: Fragment, recto-verso; 137 x 205 mm.","",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:A2,"",,Germany?,"","s. XII(2), 1150-1199",1150-1199,http://vocab.getty.edu/aat/300404504,false,,"","",Lectionary of Epistle and Gospel readings,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: f. 1r-v; 257 x 193 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:A3,"",,France?,"","s. XII, 1100-1199",1100-1199,http://vocab.getty.edu/aat/300404504,false,,"","",Sacramentary,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: f. 1r-v; 278 x 158 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:A10,"",,England,"","s. XIV(ex), 1385-1399",1385-1399,http://vocab.getty.edu/aat/300404506,false,,"","",Glossary,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 fragment; 156 x 130 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:A15,"",,France,"","s. XV, 1400-1499",1400-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Book of hours,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: ff. 1-2v; 115 x 78 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:A16,"",,Italy,"","s. XII(med), 1140-1160",1140-1160,http://vocab.getty.edu/aat/300404504,false,,"","",Pontifical,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: Fragment; 202 x 125 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:B1,"",,England? France?,"","s. XIII ?, 1200-1299",1200-1299,http://vocab.getty.edu/aat/300404505,false,,"","",Tabula Ethicorum Aristotelis,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 leaf; 300 x 193 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:B2,"",,Unknown,"","s. XIII ?, 1200-1299",1200-1299,http://vocab.getty.edu/aat/300404505,false,,"","",Scholastic work,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: Bifolium fragment; 308 x 245 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:B3,"",,Germany,"","s. XV(1), 1400-1450",1400-1450,http://vocab.getty.edu/aat/300404465,false,,"","",Missal,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: f. 1r-v; 338 x 234 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:B9,"",,Germany,"","s. XV, 1400-1499",1400-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Sermons,"","",,"",,"","",,"","",,"","",,"","","","",,"",paper,Extent: ff. 1-16v; 292 x 201 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:B10,"",,Austria?,"","s. XII/XIII, 1190-1210",1190-1210,http://vocab.getty.edu/aat/300404504-http://vocab.getty.edu/aat/300404505,false,,"","",Commentary on the Pauline Epistles,"","",,"",,"","",,"","",,"","",,"","","Sir Thomas Phillipps; William H. Robinson Ltd., with the typical inscriptions ""XIIIth century"" and ""53"" encircled.","",,"",parchment,Extent: f. 1r-v; 325 x 237 mm.,Phillipps provenance recognised by Peter Kidd.,2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:B7,"",,Austria; Germany?,"","s. XII(2), 1150-1199",1150-1199,http://vocab.getty.edu/aat/300404504,false,,"","",Dominica IIII [verso]|Missal,"","",,"",,"","",,"","",,"","",,"","","The Cistercian(?) parent manuscript was owned by Arnold Mettler, St Gall; acquired by Otto F. Ege in 1948 and dismembered; some leaves were no. 2 in one of his portfolios, these and others are now widely scattered","",,"",parchment,Extent: f. 1r-v; 343 x 233 mm.,This leaf was recognised as from the Mettler-Ege Missal by Peter Kidd.,2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:C1,"",,"Italy, Tuscany?","","s. XII, 1100-1199",1100-1199,http://vocab.getty.edu/aat/300404504,false,,"","",Lectionary of the gospels,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: Fragment; 227 x 150 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:C3,"",,France,"","s. XIV, 1300-1399",1300-1399,http://vocab.getty.edu/aat/300404506,false,,"","",Missal,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: ff. 1-8v; 313 x 235 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/1:C4,"",,Italy,"","s. XV(med), 1440-1460",1440-1460,http://vocab.getty.edu/aat/300404465,false,,"","",Book of hours,"","",,"",,"","",,"","",,"","",,"","","","",,"",paper,Extent: f. 1r-v; 264 x 198 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
