genre_as_recorded,vocab,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Manuscripts, Arabic--16th century",lcsh,,"Manuscripts, Arabic;Sixteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1119851,Q256;Q335,,,
Miniatures (Illuminations)--India--18th century,gmgpc,,miniatures (paintings);India;Eighteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/904058,Q262;Q26595;Q3024,,,
Miniatures (Illuminations)--16th century,gmgpc,,miniatures (paintings);Sixteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1119851,Q262;Q335,,,
Illuminated manuscripts--16th century,aat,,,,,illuminated manuscripts;Sixteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1119851,Q4268;Q335
Lacquered bindings--Islamic Empire--16th century,rbbin,,Lacquered bindings;Islamic Empire;Sixteenth century,http://id.loc.gov/vocabulary/rbmscv/cv00578;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1119851,Q27295;Q11211;Q335,,,
"Manuscripts, Persian--Pakistan--Lahore--19th century",lcsh,,"Manuscripts, Persian;Pakistan--Lahore;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1205808;http://id.worldcat.org/fast/1037841,Q255;Q48744;Q3538,,,
Miniatures (Illuminations)--Pakistan--Lahore--19th century,gmgpc,,miniatures (paintings);Pakistan--Lahore;Nineteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1205808;http://id.worldcat.org/fast/1037841,Q262;Q48744;Q3538,,,
Illuminated manuscripts--Pakistan--Lahore--19th century,aat,,illuminated manuscripts;Pakistan--Lahore;Nineteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1205808;http://id.worldcat.org/fast/1037841,Q4268;Q48744;Q3538,,,
Miniatures (Illuminations)--Islamic countries--17th century,gmgpc,,miniatures (paintings);Islamic countries;Seventeenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1113663,Q262;Q2810;Q2771,,,
"Manuscripts, Persian--Iraq--Baghdad--15th century",lcsh,,"Manuscripts, Persian;Iraq--Baghdad;Fifteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1207444;http://id.worldcat.org/fast/923962,Q255;Q48745;Q154,,,
Headpieces (layout features)--Iraq--Baghdad--15th century,aat,,headpieces (layout features);Iraq--Baghdad;Fifteenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1207444;http://id.worldcat.org/fast/923962,Q11536;Q48745;Q154,,,
Illuminated manuscripts--Iraq--Baghdad--15th century,aat,,illuminated manuscripts;Iraq--Baghdad;Fifteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1207444;http://id.worldcat.org/fast/923962,Q4268;Q48745;Q154,,,
Lacquered bindings--India--19th century,rbbin,,Lacquered bindings;India;Nineteenth century,http://id.loc.gov/vocabulary/rbmscv/cv00578;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1037841,Q27295;Q26595;Q3538,,,
Headpieces (layout features)--India--19th century,aat,,headpieces (layout features);India;Nineteenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1037841,Q11536;Q26595;Q3538,,,
"Manuscripts, Persian--Iran--16th century",lcsh,,"Manuscripts, Persian;Iran;Sixteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1119851,Q255;Q16384;Q335,,,
Headpieces (layout features)--Iran--16th century,aat,,headpieces (layout features);Iran;Sixteenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1119851,Q11536;Q16384;Q335,,,
Illuminated manuscripts--Iran--16th century,aat,,illuminated manuscripts;Iran;Sixteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1119851,Q4268;Q16384;Q335,,,
Miniatures (Illuminations)--Iran--16th century,gmgpc,,miniatures (paintings);Iran;Sixteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1119851,Q262;Q16384;Q335,,,
Headpieces (layout features)--Iran--19th century,aat,,headpieces (layout features);Iran;Nineteenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1037841,Q11536;Q16384;Q3538,,,
Illuminated manuscripts--Iran--19th century,aat,,,,,illuminated manuscripts;Iran;Nineteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1037841,Q4268;Q16384;Q3538
"Manuscripts, Persian--India--Delhi--19th century",lcsh,,"Manuscripts, Persian;India--Delhi;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1205766;http://id.worldcat.org/fast/1037841,Q255;Q48746;Q3538,,,
"Manuscripts, Persian--Iran--15th century",lcsh,,"Manuscripts, Persian;Iran;Fifteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/923962,Q255;Q16384;Q154,,,
Headpieces (layout features)--Iran--15th century,aat,,headpieces (layout features);Iran;Fifteenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/923962,Q11536;Q16384;Q154,,,
Illuminated manuscripts--Iran--15th century,aat,,illuminated manuscripts;Iran;Fifteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/923962,Q4268;Q16384;Q154,,,
Illuminated title pages--Iran--15th century,local,,Iran;Fifteenth century,http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/923962,Q16384;Q154,,,
Miniatures (Illuminations)--Iran--15th century,gmgpc,,miniatures (paintings);Iran;Fifteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/923962,Q262;Q16384;Q154,,,
Illuminated title pages--Islamic Empire--16th century,local,,Islamic Empire;Sixteenth century,http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1119851,Q11211;Q335,,,
"Manuscripts, Persian--Afghanistan--Herat--16th century",lcsh,,"Manuscripts, Persian;Afghanistan--Herat;Sixteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1215453;http://id.worldcat.org/fast/1119851,Q255;Q48725;Q335,,,
Headpieces (layout features)--Afghanistan--Herat--16th century,aat,,headpieces (layout features);Afghanistan--Herat;Sixteenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1215453;http://id.worldcat.org/fast/1119851,Q11536;Q48725;Q335,,,
Illuminated manuscripts--Afghanistan--Herat--16th century,aat,,illuminated manuscripts;Afghanistan--Herat;Sixteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1215453;http://id.worldcat.org/fast/1119851,Q4268;Q48725;Q335,,,
Miniatures (Illuminations)--Islamic countries--20th century,gmgpc,,miniatures (paintings);Islamic countries;Twentieth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1159810,Q262;Q2810;Q5942,,,
Illuminated title pages--Islamic Empire--15th century,local,,Islamic Empire;Fifteenth century,http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/923962,Q11211;Q154,,,
Miniatures (Illuminations)--Islamic Empire--17th century,gmgpc,,miniatures (paintings);Islamic Empire;Seventeenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1113663,Q262;Q11211;Q2771,,,
"Manuscripts, Persian--Iran--14th century",lcsh,,"Manuscripts, Persian;Iran;Fourteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/933420,Q255;Q16384;Q295,,,
Miniatures (Illuminations)--Iran--14th century,gmgpc,,miniatures (paintings);Iran;Fourteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/933420,Q262;Q16384;Q295,,,
"Manuscripts, Persian--Iran--13th century",lcsh,,"Manuscripts, Persian;Iran;Thirteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1150138,Q255;Q16384;Q245,,,
Miniatures (Illuminations)--Iran--13th century,gmgpc,,miniatures (paintings);Iran;Thirteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1150138,Q262;Q16384;Q245,,,
"Manuscripts, Persian--Iran--Iṣfahān--14th century",lcsh,,"Manuscripts, Persian;Iran--Iṣfahān;Fourteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1220534;http://id.worldcat.org/fast/933420,Q255;Q48723;Q295,,,
Miniatures (Illuminations)--Iran--Iṣfahān--14th century,gmgpc,,miniatures (paintings);Iran--Iṣfahān;Fourteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1220534;http://id.worldcat.org/fast/933420,Q262;Q48723;Q295,,,
"Manuscripts, Persian--India--16th century",lcsh,,"Manuscripts, Persian;India;Sixteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1119851,Q255;Q26595;Q335,,,
Miniatures (Illuminations)--India--16th century,gmgpc,,miniatures (paintings);India;Sixteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1119851,Q262;Q26595;Q335,,,
"Manuscripts, Persian--India--17th century",lcsh,,"Manuscripts, Persian;India;Seventeenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1113663,Q255;Q26595;Q2771,,,
Miniatures (Illuminations)--India--17th century,gmgpc,,miniatures (paintings);India;Seventeenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1113663,Q262;Q26595;Q2771,,,
Portraits,lcgft,http://id.loc.gov/authorities/genreForms/gf2017027254,,,,Portraits,http://id.worldcat.org/fast/1423831,Q199
"Manuscripts, Persian--Afghanistan--Herat--15th century",lcsh,,"Manuscripts, Persian;Afghanistan--Herat;Fifteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1215453;http://id.worldcat.org/fast/923962,Q255;Q48725;Q154,,,
Miniatures (Illuminations)--Afghanistan--Herat--15th century,gmgpc,,miniatures (paintings);Afghanistan--Herat;Fifteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1215453;http://id.worldcat.org/fast/923962,Q262;Q48725;Q154,,,
"Manuscripts, Persian--Iran--Tabrīz--14th century",lcsh,,"Manuscripts, Persian;Iran--Tabrīz;Fourteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1206575;http://id.worldcat.org/fast/933420,Q255;Q48737;Q295,,,
Miniatures (Illuminations)--Iran--Tabrīz--14th century,gmgpc,,miniatures (paintings);Iran--Tabrīz;Fourteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1206575;http://id.worldcat.org/fast/933420,Q262;Q48737;Q295,,,
"Manuscripts, Persian--Uzbekistan--Samarqand--17th century",lcsh,,"Manuscripts, Persian;Uzbekistan--Samarqand;Seventeenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1210007;http://id.worldcat.org/fast/1113663,Q255;Q11433;Q2771,,,
Miniatures (Illuminations)--Islamic countries--18th century,gmgpc,,miniatures (paintings);Islamic countries;Eighteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/904058,Q262;Q2810;Q3024,,,
Headpieces (layout features)--Uzbekistan--Samarqand--17th century,aat,,headpieces (layout features);Uzbekistan--Samarqand;Seventeenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1210007;http://id.worldcat.org/fast/1113663,Q11536;Q11433;Q2771,,,
Illuminated manuscripts--Uzbekistan--Samarqand--17th century,aat,,illuminated manuscripts;Uzbekistan--Samarqand;Seventeenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1210007;http://id.worldcat.org/fast/1113663,Q4268;Q11433;Q2771,,,
Miniatures (Illuminations)--Iran--17th century,gmgpc,,miniatures (paintings);Iran;Seventeenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1113663,Q262;Q16384;Q2771,,,
Encyclopedias--Islamic Empire--13th century,rbgenr,,Encyclopedias;Islamic Empire;Thirteenth century,http://id.loc.gov/vocabulary/rbmscv/cv01290;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1150138,Q48747;Q11211;Q245,,,
"Manuscripts, Persian--Iran--Sarāb (Āz̲arbāyjān-i Bākhtarī)--17th century",lcsh,,"Manuscripts, Persian;Iran--Sarāb (Āz̲arbāyjān-i Bākhtarī);Seventeenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1880845;http://id.worldcat.org/fast/1113663,Q255;Q48748;Q2771,,,
"Manuscripts, Persian--Iran--Arak--19th century",lcsh,,"Manuscripts, Persian;Iran--Arak;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1272333;http://id.worldcat.org/fast/1037841,Q255;Q48749;Q3538,,,
Encyclopedias,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026092,Encyclopedias,http://id.worldcat.org/fast/1423798,Q38469,,,
"Manuscripts, Persian--India--Jammu and Kashmir--17th century",lcsh,,"Manuscripts, Persian;India--Jammu and Kashmir;Seventeenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1207110;http://id.worldcat.org/fast/1113663,Q255;Q18321;Q2771,,,
"Manuscripts, Persian--Iran--Mahābād--19th century",lcsh,,"Manuscripts, Persian;Iran--Mahābād;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1302984;http://id.worldcat.org/fast/1037841,Q255;Q48750;Q3538,,,
Autographs (manuscripts)--Iran--Mahābād--19th century,aat,,autographs (manuscripts);Iran--Mahābād;Nineteenth century,http://vocab.getty.edu/aat/300028571;http://id.worldcat.org/fast/1302984;http://id.worldcat.org/fast/1037841,Q3518;Q48750;Q3538,,,
"Manuscripts, Persian--Iran--Iṣfahān--19th century",lcsh,,"Manuscripts, Persian;Iran--Iṣfahān;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1220534;http://id.worldcat.org/fast/1037841,Q255;Q48723;Q3538,,,
Islamic bookbinding,lcsh,,,,,Islamic bookbinding,http://id.worldcat.org/fast/1730288,Q11127
Miniatures (Illuminations),gmgpc,,miniatures (paintings),http://vocab.getty.edu/aat/300033936,Q262,,,
"Calligraphy, Arabic",lcsh,,"Calligraphy, Arabic",http://id.worldcat.org/fast/844384,Q11395,,,
Islamic painting--India,lcsh,,Islamic painting;India,http://id.worldcat.org/fast/1730356;http://id.worldcat.org/fast/1210276,Q48751;Q26595,,,
Erotic painting--India--18th century,lcsh,,Erotic painting;India;Eighteenth century,http://id.worldcat.org/fast/914855;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/904058,Q48752;Q26595;Q3024,,,
Rāgamālā painting,lcsh,,Rāgamālā painting,http://id.worldcat.org/fast/1102721,Q48753,,,
Composite portraits,aat,,composite portraits,http://vocab.getty.edu/aat/300265220,Q48754,,,
Pictures,lcgft,http://id.loc.gov/authorities/genreForms/gf2017027251,Pictures,http://id.worldcat.org/fast/1986252,Q48755,,,
Illuminated manuscripts,aat,,,,,illuminated manuscripts,http://vocab.getty.edu/aat/300265483,Q4268
"Manuscripts, Persian--Iran--Iṣfahān--20th century",lcsh,,"Manuscripts, Persian;Iran--Iṣfahān;Twentieth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1220534;http://id.worldcat.org/fast/1159810,Q255;Q48723;Q5942,,,
Illuminated manuscripts--Islamic empire--16th century,aat,,illuminated manuscripts;Islamic Empire;Sixteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1119851,Q4268;Q11211;Q335,,,
Illuminations (visual works)--Iran--16th century,aat,,illuminations (paintings);Iran;Sixteenth century,http://vocab.getty.edu/aat/300264522;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1119851,Q225;Q16384;Q335,,,
Lacquered bindings--Iran--16th century,rbbin,,Lacquered bindings;Iran;Sixteenth century,http://id.loc.gov/vocabulary/rbmscv/cv00578;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1119851,Q27295;Q16384;Q335,,,
Miniatures (Illuminations)--Islamic countries,gmgpc,,miniatures (paintings);Islamic countries,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1244130,Q262;Q2810,,,
Illuminations (visual works)--Islamic countries,aat,,illuminations (paintings);Islamic countries,http://vocab.getty.edu/aat/300264522;http://id.worldcat.org/fast/1244130,Q225;Q2810,,,
Illuminated title pages--Islamic countries,local,,Islamic countries,http://id.worldcat.org/fast/1244130,Q2810,,,
"Manuscripts, Persian--Iran--Shīrāz--19th century",lcsh,,"Manuscripts, Persian;Iran--Shīrāz;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1208873;http://id.worldcat.org/fast/1037841,Q255;Q48253;Q3538,,,
Headpieces (layout features)--Iran--Shīrāz--19th century,aat,,headpieces (layout features);Iran--Shīrāz;Nineteenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1208873;http://id.worldcat.org/fast/1037841,Q11536;Q48253;Q3538,,,
Illuminated manuscripts--Iran--Shīrāz--19th century,aat,,illuminated manuscripts;Iran--Shīrāz;Nineteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1208873;http://id.worldcat.org/fast/1037841,Q4268;Q48253;Q3538,,,
Autographs (manuscripts)--Iran--Tehran--19th century,aat,,autographs (manuscripts);Iran--Tehran;Nineteenth century,http://vocab.getty.edu/aat/300028571;http://id.worldcat.org/fast/1204877;http://id.worldcat.org/fast/1037841,Q3518;Q48736;Q3538,,,
Headpieces (layout features) z Islamic countries--17th century,aat,,headpieces (layout features);Islamic countries;Seventeenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1113663,Q11536;Q2810;Q2771,,,
Commonplace books--Iran--19th century,aat,,commonplace books;Iran;Nineteenth century,http://vocab.getty.edu/aat/300027093;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1037841,Q7696;Q16384;Q3538,,,
"Manuscripts, Persian--Iran--20th century",lcsh,,"Manuscripts, Persian;Iran;Twentieth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1159810,Q255;Q16384;Q5942,,,
Account books--Iran--19th century,aat,,account books;Iran;Nineteenth century,http://vocab.getty.edu/aat/300027483;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1037841,Q4178;Q16384;Q3538,,,
Commonplace books--Islamic countries--17th century,aat,,commonplace books;Islamic countries;Seventeenth century,http://vocab.getty.edu/aat/300027093;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1113663,Q7696;Q2810;Q2771,,,
"Manuscripts, Persian--Iran--Qum--19th century",lcsh,,"Manuscripts, Persian;Iran--Qum;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1222001;http://id.worldcat.org/fast/1037841,Q255;Q48756;Q3538,,,
"Manuscripts, Arabic--India--19th century",lcsh,,"Manuscripts, Arabic;India;Nineteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1037841,Q256;Q26595;Q3538,,,
Headpieces (layout features)--Iran--20th century,aat,,headpieces (layout features);Iran;Twentieth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1159810,Q11536;Q16384;Q5942,,,
Illuminated manuscripts--Iran--20th century,aat,,illuminated manuscripts;Iran;Twentieth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1159810,Q4268;Q16384;Q5942,,,
"Manuscripts, Urdu--18th century",lcsh,,"Manuscripts, Urdu;Eighteenth century",http://id.worldcat.org/fast/1008525;http://id.worldcat.org/fast/904058,Q48717;Q3024,,,
"Manuscripts, Persian--India--Surat--17th century",lcsh,,"Manuscripts, Persian;India--Surat;Seventeenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1210504;http://id.worldcat.org/fast/1113663,Q255;Q48757;Q2771,,,
Prayers and devotions,fast,,,,,Prayers and devotions,http://id.worldcat.org/fast/1423909,Q3052
"Manuscripts, Arabic--14th century",lcsh,,,,,"Manuscripts, Arabic;Fourteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/933420,Q256;Q295
"Manuscripts, Persian--Iran--17th century",lcsh,,"Manuscripts, Persian;Iran;Seventeenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1113663,Q255;Q16384;Q2771,,,
Headpieces (layout features)--Iran--17th century,aat,,headpieces (layout features);Iran;Seventeenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1113663,Q11536;Q16384;Q2771,,,
Illuminated manuscripts--Iran--17th century,aat,,illuminated manuscripts;Iran;Seventeenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1113663,Q4268;Q16384;Q2771,,,
Illuminated manuscripts--Islamic empire--17th century,aat,,illuminated manuscripts;Islamic Empire;Seventeenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1113663,Q4268;Q11211;Q2771,,,
Illuminations (visual works)--Islamic empire--17th century,aat,,illuminations (paintings);Islamic Empire;Seventeenth century,http://vocab.getty.edu/aat/300264522;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1113663,Q225;Q11211;Q2771,,,
Miniatures (Illuminations)--Islamic empire--17th century,gmgpc,,miniatures (paintings);Islamic Empire;Seventeenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1113663,Q262;Q11211;Q2771,,,
"Manuscripts, Persian--India--Murshidābād--18th century",lcsh,,"Manuscripts, Persian;India;Eighteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/904058,Q255;Q26595;Q3024,,,
"Manuscripts, Panjabi--19th century",lcsh,,"Manuscripts, Panjabi;Nineteenth century",http://id.worldcat.org/fast/1008461;http://id.worldcat.org/fast/1037841,Q48758;Q3538,,,
Alphabet books,lcsh,,Alphabet books,http://id.worldcat.org/fast/2015172,Q48759,,,
"Manuscripts, Arabic--Georgia (Republic)--Tʻbilisi--19th century",lcsh,,"Manuscripts, Arabic;Georgia (Republic)--Tʻbilisi;Nineteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1206337;http://id.worldcat.org/fast/1037841,Q256;Q48760;Q3538,,,
Autographs (manuscripts)--Georgia (Republic)--Tʻbilisi--19th century,aat,,autographs (manuscripts);Georgia (Republic)--Tʻbilisi;Nineteenth century,http://vocab.getty.edu/aat/300028571;http://id.worldcat.org/fast/1206337;http://id.worldcat.org/fast/1037841,Q3518;Q48760;Q3538,,,
Manuscripts--Persian--Illuminations,aat,,manuscripts (documents);Persian (culture);illuminations (paintings),http://vocab.getty.edu/aat/300028569;http://vocab.getty.edu/aat/300019933;http://vocab.getty.edu/aat/300264522,Q10789;Q20348;Q225,,,
