subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Muḥammad, Prophet, -632--Early works to 1800",0,a;c;d--v,(uri) http://id.loc.gov/authorities/names/n79130881--(uri) http://viaf.org/viaf/sourceID/LC%7cn79130881,,,,"Muḥammad, Prophet, -632;Early works",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1411636,Q3639;Q300
"Ibn Hishām, ʻAbd Allāh ibn Yūsuf, 1309-1360. Sharḥ Bānat Suʻād",0,a;d;t,,,,,"Sharḥ Bānat Suʻād (Ibn Hishām, ʻAbd Allāh ibn Yūsuf)",http://id.worldcat.org/fast/1938122,Q38684
Kaʻb ibn Zuhayr. Qaṣīdat al-Burdah,0,a;t,,,,,Qaṣīdat al-Burdah (Kaʻb ibn Zuhayr),http://id.worldcat.org/fast/1376087,Q11194
"Tirmidhī, Muḥammad ibn ʻĪsá, -892. Shamāʼil",0,a;d;t,,,,,"Shamāʼil (Tirmidhī, Muḥammad ibn ʻĪsá)",http://id.worldcat.org/fast/1376072,Q11221
"Şemseddin Sivasî, 1520?-1597",0,a;d,,"Şemseddin Sivasî, 1520?-1597?",http://id.worldcat.org/fast/1475976,Q4946,,,
"Niyazî, 1617 or 1618-1693 or 1694--Correspondence",0,a;d--v,,"Niyazî, 1617 or 1618-1693 or 1694;Correspondence",http://id.worldcat.org/fast/1838193;http://id.worldcat.org/fast/2003288,Q11243;Q5829,,,
"Jalāl al-Dīn Rūmī, Maulana, 1207-1273",0,a;c;d,http://id.loc.gov/authorities/names/n81059876,"Jalāl al-Dīn Rūmī, Maulana, 1207-1273",http://id.worldcat.org/fast/73511,Q48924,,,
"Bedreddin, Şeyh, 1358?-1420. Wāridāt",0,a;c;d;t,http://id.loc.gov/authorities/names/n93023266,"Wāridāt (Bedreddin, Şeyh)",http://id.worldcat.org/fast/1399900,Q8352,,,
"Dimyātī, Nūr al-Dīn. Qasam al-athná al-mabtahil bi-al-asmāʾ al-ḥusná",0,a;t,,,,,,,
Greco-Turkish War (1897),fast,a;d,(OCoLC)fst00947089,Greco-Turkish War (1897),http://id.worldcat.org/fast/947089,Q7350,,,
"ʻAlī ibn Abī Ṭālib, Caliph, approximately 600-661. Khuṭbat al-bayān",0,a;c;d;t,,,,,,,
Qurʼan--Geography--Early works to 1800,0,a--x--v,,Qurʼan;Geography;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/940469;http://id.worldcat.org/fast/1411636,Q11441;Q191;Q300,,,
"Bayezid II, Sultan of the Turks, 1447 or 1448-1512",0,a;b;c;d,,"Bayezid II, Sultan of the Turks, 1447 or 1448-1512",http://id.worldcat.org/fast/1807133,Q48384,,,
"Bayezid II, Sultan of the Turks, 1447 or 1448-1512",fast,a;b;c;d,,"Bayezid II, Sultan of the Turks, 1447 or 1448-1512",http://id.worldcat.org/fast/1807133,Q48384,,,
"Mas̲navī (Jalāl al-Dīn Rūmī, Maulana)",fast,a,,,,,"Mas̲navī (Jalāl al-Dīn Rūmī, Maulana)",http://id.worldcat.org/fast/1362351,Q48910
"Jalāl al-Dīn Rūmī, Maulana, 1207-1273. Mas̲navī",0,a;c;d;t,,,,,"Mas̲navī (Jalāl al-Dīn Rūmī, Maulana)",http://id.worldcat.org/fast/1362351,Q48910
"Muḥammad, Prophet, -632--Biography",0,a;c;d--v,http://id.loc.gov/authorities/subjects/sh91004954,,,,"Muḥammad, Prophet, -632;Biographies",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1919896,Q3639;Q3051
"ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn, 1547-1621. Tashrīḥ al-aflāk",0,a;d;t,,,,,,,
"Hotaki, Mir Mahmud, d. 1725",0,a;d,,,,,,,
Coran--Commentaires--Ouvrages avant 1800,6,a--v--v,,Qurʼan;Commentaries;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11441;Q2812;Q300;Q2812;Q300,,,
"Burdah (Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd)",fast,a,,"Burdah (Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd)",http://id.worldcat.org/fast/1362420,Q38619,,,
"Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd, 1213?-1296? Burdah",0,a;d;t,,,,,"Burdah (Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd)",http://id.worldcat.org/fast/1362420,Q38619
"Mahmut Hüdayî, 1543 or 1544-1628. Najāt al-ghāriq",0,a;d;t,,,,,,,
Joseph (Son of Jacob)--In the Qurʼan,0,a;c--x,,Joseph (Son of Jacob) in the Qurʼan,http://id.worldcat.org/fast/1907046,Q16259,,,
Joseph (Son of Jacob),fast,a;c,,,,,Joseph (Son of Jacob),http://id.worldcat.org/fast/41708,Q3550
Qurʼan--Commentaries,0,a--x,,,,,Qurʼan;Commentaries,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723,Q11441;Q2812
