genre_as_recorded,vocab,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Indentures--15th century,aat,,,,,indentures;Fifteenth century,http://vocab.getty.edu/aat/300027753;http://id.worldcat.org/fast/923962,Q230;Q154
Deeds--Italy--10th century,aat,,,,,deeds;Italy;Tenth century,http://vocab.getty.edu/aat/300027249;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1147737,Q283;Q249;Q12530
Legal documents--Italy--12th century,aat,,,,,legal documents;Italy;Twelfth century,http://vocab.getty.edu/aat/300027590;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1159791,Q236;Q249;Q304
Manuscripts--Italy--9th century,,,,,,Manuscripts;Italy;Ninth century,http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1037854,Q331;Q249;Q329
Sermons,aat,,,,,sermons,http://vocab.getty.edu/aat/300026669,Q3590
Manuscripts--England--10th century,aat,,,,,manuscripts (documents);England;Tenth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1147737,Q10789;Q320;Q12530
Manuscripts--England--11th century,aat,,,,,manuscripts (documents);England;Eleventh century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/908096,Q10789;Q320;Q306
Musical notation--France--12th century,lcsh,,,,,Musical notation;France;Twelfth century,http://id.worldcat.org/fast/1030779;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1159791,Q12609;Q152;Q304
Manuscripts--France--12th century,aat,,,,,manuscripts (documents);France;Twelfth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1159791,Q10789;Q152;Q304
antiphonaries,aat,,,,,antiphonaries,http://vocab.getty.edu/aat/300188812,Q6845
Antiphonaires,rvmgf,,,,,Antiphonaries (Service books),http://id.worldcat.org/fast/1920004,Q4297
Manuscript waste,rbmscv,,,,,Manuscript waste,http://id.loc.gov/vocabulary/rbmscv/cv01568,Q5892
Manuscripts--Spain--15th century,aat,,,,,manuscripts (documents);Spain;Fifteenth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/923962,Q10789;Q343;Q154
Canon tables,aat,,,,,canon tables,http://vocab.getty.edu/aat/300198390,Q12537
Manuscripts--Armenia--13th century,aat,,,,,manuscripts (documents);Armenia;Thirteenth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1206470;http://id.worldcat.org/fast/1150138,Q10789;Q3017;Q245
Manuscripts--Iraq--12th century,aat,,,,,manuscripts (documents);Iraq;Twelfth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1205757;http://id.worldcat.org/fast/1159791,Q10789;Q11124;Q304
Manuscripts--England--13th century,aat,,,,,manuscripts (documents);England;Thirteenth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1150138,Q10789;Q320;Q245
Illuminated manuscripts--England--15th century,aat,,,,,illuminated manuscripts;England;Fifteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/923962,Q4268;Q320;Q154
Manuscripts--Armenia--17th century,aat,,,,,manuscripts (documents);Armenia;Seventeenth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1206470;http://id.worldcat.org/fast/1113663,Q10789;Q3017;Q2771
Miniatures (Illuminations)--Armenia--16th century,gmgpc,,,,,miniatures (paintings);Armenia;Sixteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1206470;http://id.worldcat.org/fast/1119851,Q262;Q3017;Q335
Indentures--England--15th century,aat,,,,,indentures;England;Fifteenth century,http://vocab.getty.edu/aat/300027753;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/923962,Q230;Q320;Q154
Bulls--15th century,aat,,,,,bulls (papal records);Fifteenth century,http://vocab.getty.edu/aat/300152044;http://id.worldcat.org/fast/923962,Q4158;Q154
Letters--15th century,aat,,,,,letters (correspondence);Fifteenth century,http://vocab.getty.edu/aat/300026879;http://id.worldcat.org/fast/923962,Q7110;Q154
Correspondence--15th century,aat,,,,,correspondence;Fifteenth century,http://vocab.getty.edu/aat/300026877;http://id.worldcat.org/fast/923962,Q7715;Q154
Historiated initials--England--15th century,aat,,,,,historiated initials;England;Fifteenth century,http://vocab.getty.edu/aat/300194390;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/923962,Q10800;Q320;Q154
Manuscripts--Italy--14th century,aat,,,,,manuscripts (documents);Italy;Fourteenth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/933420,Q10789;Q249;Q295
Goatskin bindings,rbmscv,,,,,Goatskin bindings,http://id.loc.gov/vocabulary/rbmscv/cv00547,Q12526
Pigskin bindings,rbmscv,,,,,Pigskin bindings,http://id.loc.gov/vocabulary/rbmscv/cv00624,Q12678
Wills--England--10th century,aat,,,,,wills;England;Tenth century,http://vocab.getty.edu/aat/300027764;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1147737,Q4900;Q320;Q12530
Wooden boards (Binding),rbbin,,,,,Wooden boards,http://id.loc.gov/vocabulary/rbmscv/cv00601,Q5870
Missals (Service books),fast,(OCoLC)fst01920241,,,,Missals (Service books),http://id.worldcat.org/fast/1920241,Q8363
Missals (Service books),lcgft,http://id.loc.gov/authorities/genreForms/gf2014026941,,,,Missals (Service books),http://id.worldcat.org/fast/1920241,Q8363
Silk doublures,rbmscv,,Silk doublures,http://id.loc.gov/vocabulary/rbmscv/cv00661,Q12637,,,
manuscripts (documents),aat,,,,,manuscripts (documents),http://vocab.getty.edu/aat/300028569,Q10789
Sacred books,fast,,,,,Sacred books,http://id.worldcat.org/fast/1423905,Q11188
Manuscripts (documents),aat,,,,,manuscripts (documents),http://vocab.getty.edu/aat/300028569,Q10789
Antiphonaries,aat,,,,,antiphonaries,http://vocab.getty.edu/aat/300188812,Q6845
Manuscripts--England--12th century,aat,,,,,manuscripts (documents);England;Twelfth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1159791,Q10789;Q320;Q304
Manuscripts--Netherlands--15th century,aat,,,,,manuscripts (documents);Netherlands;Fifteenth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1204034;http://id.worldcat.org/fast/923962,Q10789;Q5863;Q154
Illuminated manuscripts--11th century,aat,,,,,illuminated manuscripts;Eleventh century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/908096,Q4268;Q306
Headpieces (layout features)--11th century,aat,,,,,headpieces (layout features);Eleventh century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/908096,Q11536;Q306
Minuscule,aat,,,,,minuscule,http://vocab.getty.edu/aat/300194448,Q12689
Lectionaries--10th century,aat,,,,,lectionaries;Tenth century,http://vocab.getty.edu/aat/300026464;http://id.worldcat.org/fast/1147737,Q4274;Q12530
Headpieces (layout features)--10th century,aat,,,,,headpieces (layout features);Tenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1147737,Q11536;Q12530
"Manuscripts, Greek--11th century",aat,,,,,"Manuscripts, Greek;Eleventh century",http://id.worldcat.org/fast/1008349;http://id.worldcat.org/fast/908096,Q3512;Q306
"Manuscripts, Arabic--11th century",aat,,,,,"Manuscripts, Arabic;Eleventh century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/908096,Q256;Q306
Lectionaries--12th century,aat,,,,,lectionaries;Twelfth century,http://vocab.getty.edu/aat/300026464;http://id.worldcat.org/fast/1159791,Q4274;Q304
Illuminated manuscripts--12th century,aat,,,,,illuminated manuscripts;Twelfth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1159791,Q4268;Q304
Miniatures (Illuminations),aat,,,,,miniatures (paintings),http://vocab.getty.edu/aat/300033936,Q262
Minuscule--12th century,aat,,,,,minuscule;Twelfth century,http://vocab.getty.edu/aat/300194448;http://id.worldcat.org/fast/1159791,Q12689;Q304
Fiction,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026339,,,,Fiction,http://id.worldcat.org/fast/1423787,Q3039
psalters (books),aat,,,,,psalters (books),http://vocab.getty.edu/aat/300026477,Q4134
Psalters,fast,,,,,Psalters,http://id.worldcat.org/fast/1922512,Q38533
Psalters,lcgft,,,,,Psalters,http://id.worldcat.org/fast/1922512,Q38533
Psautiers,rvmgf,,,,,Psalters,http://id.worldcat.org/fast/1922512,Q38533
Aphorisms and Proverbs,,,,,,Sayings,http://id.worldcat.org/fast/1920779,Q5810
Riddles,lcgft,,,,,Riddles,http://id.worldcat.org/fast/1919966,Q38536
Poetry,,,,,,poetry,http://vocab.getty.edu/aat/300055931,Q11358
poetry,aat,(uri) http://id.worldcat.org/fast/fst01423828(uri) http://id.loc.gov/authorities/genreForms/gf2014026481,,,,poetry,http://vocab.getty.edu/aat/300055931,Q11358
dictionaries,aat,,,,,dictionaries,http://vocab.getty.edu/aat/300026186,Q2970
