title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
"Summary of feudal investiture, 1467 Jan. 27, involving Galeazzo Maria Sforza, Duke of Milan, and Coci[?] Bulgari",,,,Legal documents,Q3717,,
"Document, 1571 Feb., concerning lands of Marchione Manzoli in Bologna, Italy",,,,Documents concerning land ownership,Q8045,,
"Notarial document, 1402 Sept. 14",,,,Notarial document,Q5065,,
"Notarial document, 1390, compromise relating to inheritances [?] in Lombardy, Italy",,,,Notarial document,Q5065,,
"Notarial document, 1462, record of sale [?]",,,,Notarial document,Q5065,,
"Letter, 1587 July 18, Francesco Maria II, Duke of Urbino, to the authorities of Gualdo Tadino regarding a tax",,,,Letters,Q5068,,
"Notarial document, 1482",,,,Notarial document,Q5065,,
"Summary of tax roll, 1504",,,,Tax roll,Q48593,,
Decorated Hebrew manuscript leaves,,,,Song of Solomon,Q38389,,
"Exorcismus contra daemones, et tempestates, introductio per signum [cross] crucis, de inimicis [cross] nostris, libera nos [cross] Deus noster, in nomine pa[cross]tris, & fi[cross]lij, & S.S. Amen",,,,Prayer book,Q1486,,
"Regula generalis ad boream terrae, sed coeli mensor ad austrum; precio Dei exortum videt occasum[que] poeta",,,,Astronomical texts;Mathematical texts,Q3129;Q38402,,
Cronica a Beato Ysidoro Iuniore Hispalensi episcopo edita,,Crónica najerense,,Chronicle,Q1475,,
Estoria de España,,Primera crónica general (Ms. UCB 151),,Chronicle,Q1475,,
"Inventory, 1689 Oct. 24, of the estate of John Smith of Levenshulme (Manchester, England)",,,,Inventory,Q5073,,
"Inventory, 1694 April 28, of the estate of John Hobson of Openshaw (Manchester, England)",,,,Inventory,Q5073,,
Medical and pharmaceutical tracts,,,,Medical texts,Q817,,
Missal leaves,,,,Missal,Q662,,
"Petition, ecclesia Sancti Johannis de Gradaria",,,,Petition,Q8048,,
"Liber canonis in medicina, fen tertia, De causis & aegritudinis & de neccisitate mortis",,Qānūn fī al-ṭibb,,Qānūn fī al-ṭibb,Q2826,,
"Notarial document, 1368 May 2, stabilamentum concerning leasing houses in Barcelona, Spain",,,,Notarial document,Q5065,,
"Register, 1513, seigneurial exactions of Maxime de Castallane, Majastres and Tornon",,,,Register of exactions,Q48594,,
"Notarial documents, 14th-16th centuries",,,,Notarial document,Q5065,,
"Notarial document, 1591 Aug. 6, sale of a house in Turin, Italy",,,,Notarial document,Q5065,,
"Document, 1444 July 22, sale of a piece of land in Lombardy, Italy",,,,Documents concerning land ownership,Q8045,,
"Obligation, 1458 Oct. 14, of Gilbert Wysham to Will Gore",,,,Condition of obligation,Q20479,,
"Notarial document, 1433 [Aug. 25?], concerning a debt",,,,Notarial document,Q5065,,
"Obligation, 1571, of John Mathew",,,,Condition of obligation,Q20479,,
"Seal, 16th century, Launceston and Dunheved in the county of Cornwall",,,,Seal,Q48595,,
"Lease of land, 1362, Woodborough in the county of Wiltshire",,,,Documents concerning land ownership,Q8045,,
Book of hours leaf,,,,,,Book of hours,Q795
"Notarial document, 1485 Mar. 27",,,,Notarial document,Q5065,,
"Notarial document, 1409 June 1",,,,Notarial document,Q5065,,
"Indenture, 1448 April 17",,,,Indenture,Q8388,,
"Notarial document, 1445 Oct. 21",,,,Notarial document,Q5065,,
Business records of Gioseffo Zuno,,,,Business records,Q48596,,
Notarial documents,,,,,,Notarial documents,Q8060
K'long nirat p'raya Trang =; The ballad of Prince Trang. Singk'alowat Sutr = The Sutra of priestly instruction,,,,The ballad of Prince Trang;The Sutra of priestly instruction,Q48597,,
Biblia latina fragment,,Bible,,Bible,Q661,,
In duos artis libros De generatione & corruptione,,,,De generatione et corruptione,Q5034,,
"Notarial register, 1625 January 1-[July] 25",,,,Notarial document,Q5065,,
"Account book, 1590-1596, for the Barlotta and Ferro families of Trapani, Sicily, Italy",,,,Account book,Q3714,,
Chroniques,,,,,,Chronicle,Q1475
Brut chronicle,,Chronicles of England (Ms. UCB 152),,,,Chronicle,Q1475
Hungarian Anjou Legendary leaf,,Magyar Anjou Legendárium (Ms. UCB 241),,Legendary,Q39535,,
Le rosier des guerres,,Rozier des guerres (Ms. UCB 169),,Rozier des guerres,Q48598,,
Gospels,,Bible,,,,Gospels,Q6034
Aqui comienca la coronica del qoarto Rey Don Enrriquez de gloriossa memoria fecha /,,Crónica de Enrique IV de Diego Enríquez del Castillo,,Chronicle,Q1475,,
"Relatione del clarrissimo M. Daniel Barbaro, ambassatore tornato del Serenissimo Re d'Inghilterra Edoardo VIII [sic] del 1551 a 10 di maggio; Vicenza",,,,Ambassadorial report,Q48599,,
Volgarizzamento della prima deca di Tito Livio; e citato del vocabolario della Crusca,,Ab urbe condita,,History of Rome,Q1324,,
Sofronii Eusebii Ieronimi in libris Hebraicarum questionum [in Genesim,,Quaestiones hebraicae in Genesim (Ms. UCB 17),,Quaestiones;Biblical commentary,Q39914;Q5980,,
Ordinances and records of the Cofradía del Señor San Pedro Apóstel of Valdeosera,,,,Ordinances,Q12786,,
Elezione del vicario gen[era]le di Bologna del vicario de S. Andrea nella villa di S. Maria in Dono,,,,Document,Q8301,,
Missal leaf,,,,,,Missal,Q662
Decretals of Gregory IX,,Decretales Gregorii IX (Ms. UCB 235),,Decretals of Gregory IX,Q2831,,
"Notarial document, 13th century",,,,Notarial document,Q5065,,
"Marriage dispensation, 1598, for Petrianelli Civimini and Lucie Scrimie[?]",,,,Dispensation,Q48545,,
El conquisto di Pisa; fatto per il mag[nifico] et eccelso populo fior[entino] l'anno del nostro [signore?] 1406 /,,,,El conquisto di Pisa,Q48600,,
"La origine de Trevigi, diviso in cinque tratati dove se contiene molte cose occorse fina al 1550 con la tavola",,,,History of Treviso,Q48601,,
"Unconditional deed of sale of a vineyard, 1481 Dec. 13, by Cataliná, Marina, and Juana Díaz to Pedro Nuñez",,,,Deed of sale,Q12738,,
"Warrant, 1594 Dec. 4, authorizing disbursement to furnish ships for Sir Francis Drake and Sir John Hawkins",,,,Warrant,Q48602,,
"Letter, 1559 Nov. 20, Rome, to Egidio Foscarari, Bishop of Modena",,,,Letters,Q5068,,
"Household book of Thomas Howard, Earl of Surrey",,,,Accounts book,Q1387,,
"Account book, 1541-1595, kept by Humphrey Wellys, Staffordshire, England",,,,Account book,Q3714,,
"Account book, 1503-1573, for the household of Sir Gilbert Talbot of Grafton, Worcestershire, England",,,,Account book,Q3714,,
Pfleg cast[e]n und bericht Ritzenhaus verrecht; Germany,,,,Pfleg casten und bericht Ritzenhaus verrecht,Q48603,,
Account books,,,,Account book,Q3714,,
Receipt book of the Capponi family; Pisa,,,,Receipts,Q1396,,
Account book of Giuliano di Nofri del Moscho,,,,Account book,Q3714,,
Commentaria super Praedicamenta (Categorias) Aristotelis,,,,Commentary on Aristotle,Q3120,,
"Laelius, sive, De amicitia ; Cato major, vel, De senectute",,Laelius de amicitia (Ms. UCB 61),,Laelius de amicitia,Q20003,,
"Laelius, sive, De amicitia ; Paradoxa stoicorum ; De officiis",,Laelius de amicitia (Ms. UCB 62),,Laelius de amicitia,Q20003,,
"Cato maior, vel, De senectute ; Paradoxa stoicorum",,Cato maior de senectute (Ms. UCB 63),,Cato maior de senectute,Q48604,,
Ars poetica ; Sermones ; Epistulae; with scholia,,Ars poetica (Ms. UCB 64),,Ars poetica,Q20009,,
Ars poetica,,Ars poetica (Ms. UCB 65),,,,Ars poetica,Q20009
Odes and Epodes,,Carmina (Ms. UCB 66),,Carmina,Q38388,,
Carmina ; Ars poetica,,Carmina (Ms. UCB 67),,Carmina,Q38388,,
Paschale carmen,,Paschale carmen (Ms. UCB 68),,,,Paschale carmen,Q7846
De vita XII Caesarum,,De vita Caesarum (Ms. UCB 69),,De vita Caesarum,Q7838,,
Opera,,Works (Ms. UCB 70),,,,Opera,Q19943
Bucolica ; [Georgica,,Bucolica (Ms. UCB 71),,Georgics,Q5049,,
La chanson de geste de Garin le Loherain,,Garin le Loherain (Chanson de geste) (Ms. UCB 72),,Garin le Loherain,Q39402,,
Two plays in Italian verse,,,,Plays,Q48605,,
The fall of princes,,De casibus virorum illustrium,,De casibus virorum illustrium,Q362,,
Historia destructionis Troiae,,Historia destructionis Troiae (Ms. UCB 76),,,,Historia destructionis Troiae,Q1430
Carmina Latina,,,,,,Carmina,Q39920
Account book; Florence,,,,Account book,Q3714,,
Euclidis Geometre [sic] /,,Elements,,Elements,Q3121,,
De lapidibus,,Liber lapidum (Ms. UCB 80),,Liber lapidum,Q39557,,
Cittá di Castello; records and documents,,,,Records,Q8047,,
Vita Christi,,,,Vita Christi,Q48606,,
La vie des Pères ; L'estoire del Saint Graal ; Merlin,,Vie des Pères (Ms. UCB 106),,Lives of the fathers,Q1429,,
Physiologus,,Physiologus,,Physiologus,Q48607,,
Tonale Missae,,Tonary (Ms. UCB 88),,Tonary,Q48608,,
La passione di Gesu Cristo,,,,Passion of Jesus Christ,Q48609,,
Opus quadragesimale,,,,Sermons,Q1400,,
Homiliae,,Breviary homilies (Ms. UCB 91),,Homilies,Q12778,,
Nova log[i]ca m[a]g[ist]ri Alberti,,,,Philosophical text,Q5996,,
Liber Genesis,,Bible,,Bible,Q661,,
Les epistres sur le Roman de la rose,,Débat sur le Roman de la rose (Ms. UCB 109),,"The Debate on the ""Romance of the Rose""",Q39284,,
Commentaries on the Middle commentary of Averroës on Aristotle,,,,Commentary on Aristotle,Q3120,,
Carta del Arcobispo al emperador,,,,Carta del Arcobispo al emperador,Q48610,,
Four Gospels,,Bible,,Bible,Q661,,
Lives of holy men,,,,Lives of holy men,Q48611,,
Lidamarte de Armenia,,Lidamarte de Armenia (Ms. UCB 118),,Lidamarte de Armenia,Q48612,,
Perush Rashi ʻal ha-Torah,,Perush Rashi ʻal ha-Torah (Ms. UCB 124),,Perush Rashi ʻal ha-Torah,Q48613,,
"Conveyances of land; Hampshire, England",,,,Conveyance of land,Q27548,,
"The New Testament, Wycliffite version ; Lessons and Epistles",,Bible,,Bible,Q661,,
Sommaire des evangiles quon deibt lyre per chescung dimenge de lan,,Lectionary (Ms. UCB 133),,Lectionary,Q663,,
Horae Beatae Virginis Mariae ad usum Ecclesiae Sarisburiensis,,Book of hours (Ms. UCB 135),,Book of hours,Q795,,
Collection of Spanish documents,,,,Legal documents,Q3717,,
"Giunio Bruto, overo, La caduta de Tarquinii",,,,The fall of the Tarquins,Q48614,,
Histori[ae] florentin[ae] /,,Historiae Florentini populi (Ms. UCB 102),,Historiae Florentini populi,Q48615,,
Miscellanea iuris civilis et medicinae,,,,Medical texts;Legal texts,Q817;Q6030,,
De regimine principum libri III,,De regimine principum (Ms. UCB 104),,De regimine principum,Q39992,,
Collationes patrum XXIV,,Collationes patrum XXIV (Ms. UCB 108),,Lives of the fathers,Q1429,,
Theseus de Cologne,,Theseus de Cologne (Romance) (Ms. UCB 110),,Theseus de Cologne,Q48616,,
Amadís de Gaula,,Amadís de Gaula (Spanish romance),,,,Amadís de Gaula,Q39194
Morali extrati del opera di Ceco Dascoli [ed altre poesie,,,,Moral poetry,Q48617,,
Book of hours; use of Poitiers,,Book of hours (Ms. UCB 117),,Book of hours,Q795,,
Cronica de la órden de los Eremitaños del glorioso Padre Sancto Augustín,,,,History of the Augustinian Order,Q48618,,
"Historia de la gloriosa virgen y martyr Santa Leocadia, patrona Toledo",,Historia de la gloriosa virgen y martyr santa Leocadia (Ms. UCB 123),,Historia de la gloriosa virgen y martyr santa Leocadia,Q48619,,
"Miscellaneous documents; Yorkshire, England",,,,Legal documents,Q3717,,
"Inventory of possessions; Messina, Italy",,,,Inventory,Q5073,,
Book of hours; use of Evreux,,Book of hours (Ms. UCB 131),,Book of hours,Q795,,
"Liber florum, collectus et continuatus de diversis libris",,Selections (Ms. UCB 132),,Selections,Q12769,,
Medieval documents; a collection of legal and business records,,,,Legal documents,Q3717,,
Manuscript leaves; materials for the study of paleography,,,,Fragment,Q20461,,
Miscellanea,,Selections (Ms. UCB 134),,Selections,Q12769,,
Collection of French personal records,,,,Records,Q8047,,
"Laelius, sive, De amicitia ; Cato maior, vel, De senectute ; Paradoxa",,Laelius de amicitia (Ms. UCB 142),,Laelius de amicitia,Q20003,,
Fernán Núñez collection,,,,Fernán Núñez collection,Q48620,,
"Li romans de la rose, ou, L'art d'amors",,Roman de la Rose (Ms. UCB 144),,Roman de la rose,Q7852,,
Liber psalmorum,,Bible,,Bible;Psalms,Q661;Q5972,,
L'histoire de Troie la Grant,,,,L'histoire de Troie la Grant,Q48621,,
Ars amatoria ; Remedia amoris ; Epistola Sapphus (Heroides),,Ars amatoria (Ms. UCB 166),,Heroides,Q39961,,
Book of hours,,Book of Hours (Le Mans) (Ms. UCB 167),,,,Book of hours,Q795
Bark book,,,,Bark manuscript,Q48622,,
Devotional hymnal with glosses,,,,Hymnal,Q17601,,
De l'amour de Leriano a Laureolle,,Cárcel de amor,,Cárcel de amor,Q48623,,
"Indenture, 1635 Dec. 29, between John Skyrrow and Thomas Awcocke above Wray, Lancashire, England",,,,Indenture,Q8388,,
Recoverys in the reign of Queen Anne,,,,Indenture,Q8388,,
Gulistān,,Gulistān (4Ms. PK6540.G2 1800z),,,,Gulistān,Q3702
al-Tarjumānah al-Kubrá; Morocco,,,,al-Tarjumānah al-Kubrá,Q48624,,
Catalonian and Spanish notarial documents; Catalonia,,,,Notarial document,Q5065,,
"Memorial de los derechos patrimoniales pertenecientes en la Capital y Reyno de Valencia, y corte de Madrid al Exm̃o. Señor Dn. Carlos Joseph Gutierrez delos Rios Fernandez de Cordova, Suarez de Mendoza Zapata Argote Angulo Bocanegra Rohan Chavot, Conde de Fernan Nuñez, señor delas villas y Castillos de Abencaliz, y la Morena, Grande de España de primera clase, Gentil Hombre de Camara de S.M. con egercicio, Cavallero dela Ynsigne orden Toyson de Oro, y de la Gran Cruz de la Real y distinguido orden Española de Carlos 3o. Comendador delos Diezmos del Septeno en el orden de Alcantara. Consejero del Real y supremo Consejo de Estado, Mariscal de Canpo de los Reales Excercitos de su Mag[esta]d Enbajador de la corte de España cerca de su Mag[esta]d Fidelisima, residente alpresente como tal enla corte de Lisboa y nombrado ultimamente por S.M.C. para en enbajador cerca de su Madesta Britanica /",,,,Legal documents,Q3717,,
"Papel de D. Mauro de Castella Ferrer auctor del libro intitulado Historia del apostal Santiago, scrito a D.P. Fernandez de Velasco conde stable de Castilla, sobre la venida de Santiago a Hespaña",,,,History of Santiago de Compostela,Q48625,,
Prouincia de Cercaria de España,,,,History of religious communities in Spain,Q48626,,
"Comedia de la ynuencion de la sortija; en la venida a Monforte del yllustrisimo Señor, don Rodrigo de Castro Arcobispo de Sevilla Cardenal de nal [sic] de la santa ylgesia de Roma",,,,Comedies,Q7275,,
Tratado del compas de proporcion /,,,,Mathematical texts,Q38402,,
Historia de Medina del Campo,,,,Genealogies,Q4350,,
"Catalonian documents; first collection, Catalonia",,,,Notarial document,Q5065,,
"Catalonian documents; second collection, Catalonia",,,,Notarial document,Q5065,,
"Catalonian documents; third collection, Catalonia",,,,Notarial document,Q5065,,
Biblia pequeña,,,,,,Bible,Q661
"El laberinto de fortuna, o, Las trescientas",,Trescientas (Ms. UCB 161),,Laberinto de fortuna,Q39524,,
De consolacio,,De consolatione philosophiae,,De consolatione philosophiae,Q2832,,
Vāmiq va ʻAzrā; India,,,,Vāmiq va ʻAzrā,Q48627,,
Barguzīdah-i Ashʻār; Iran,,Poems,,Poetry,Q1330,,
Book of hours; use of Rome,,Book of hours (Ms. UCB 139),,,,Book of hours,Q795
Historia de la vida y hechos del conde Fernan Gonzalez /,,,,Life and deeds of Count Fernán González,Q48628,,
Histori[a] de Nabarra,,,,History of Navarre,Q48629,,
Coronjca del muy noble rey don Fernando el terçero hijo del rey don Ssancho e njeto del rey don Alfon[so] el Sabio,,Crónica de Fernando IV,,Chronicle,Q1475,,
Chronica de las illustrassiones de la cassa de Niebla /,,,,Genealogies,Q4350,,
"Libro intitulado Defensa del reygno, incluso y contenido en siete o tratados con sus partes sacados de derecho diuino y nactural y humano y de los antiguos buenos echos y costunbres aprobadas de los espannoles y otras naciones todo recopliado y compuesto segun esmerado derecho Hernando Hernandez de Valderrueda graduado in utroque jure nactural de Medina çeli",,,,Treatise on government,Q48630,,
Pedaço y del libro de linages que scribio el conde D. Fra[ncis]co de Mendoça y Bobadilla arçobispo de Burgos,,,,Book of lineage,Q48631,,
Hec[h]os del Car[denal] Ximen[ez,,"De rebus gestis a Francisco Ximenio Cisnerio, Archiepiscopo Toletano",,"De rebus gestis a Francisco Ximenio Cisnerio, Archiepiscopo Toletano",Q48632,,
Chronica Jerosolimitana,,,,Chronica Jerosolimitana,Q48633,,
Book of hours; use of Rome,,Book of hours (Rome),,,,Book of hours,Q795
En este libro primero de las coronicas de Nauarra son contenidas e escriptas algunas antiguedades de España especialmente del reyno de Nau[arr]a e otro si los actos de los reyes de Nauarra que pueden ser dichos naturalmente Nauarros y contiene en este presente libro xv. capitulos los quales narran lo que sigue,,,,Texts concerning Navarre,Q48634,,
Coronica del rey don Henrriq[ue] terçero de este nonbre en Castilla que dixeron el doliente /,,Crónicas de los reyes de Castilla,,Chronicle,Q1475,,
"Coronica de Nauarra la qual acabo, el Principe Don Carlos de Aragon y Nauarra en el año 1454",,,,Chronologies;Genealogies,Q7990;Q4350,,
Cria[do] dela casa real,,,,Documents concerning the Spanish royal family,Q48635,,
Martirolog[ia] de vitis sanctorum,,,,Breviary,Q657,,
Chronicon,,Chronicle,,Chronicle,Q1475,,
Arquitectu[ra,,De architectura,,De architectura,Q48636,,
Miniature depicting the Pentecost with illuminated border,,,,Miniature,Q19998,,
Selections from various Indian sacred texts translated into Persian; India,,,,Sacred texts,Q48637,,
Unidentified Persian fragments,,,,Persian texts,Q7568,,
Legal commonplace book of terms dealing primarily with civil law,,,,Book of legal terms,Q48638,,
De las antigüedades de España,,Crónicas de España,,Chronicle,Q1475,,
Discurso,,,,Speeches,Q3131,,
"El castigo mereçido, y amistad pagada; discurso nautico /",,,,Court novel,Q48639,,
Poesías recopiladas,,,,Cancionero,Q48640,,
"Este es el epitome del compendio historial de Estevan de Garibay, recopilado por Don Antonio Pellicer de Ossau ; Apuntamientos dela coronica del emperador Carlos 5 escrita por fr. Prudencio de Sandoual, coronista año 1604",,,,Chronicle,Q1475,,
Sonetos y canciones de Fran[cis]co de Figueroa,,,,Poetry,Q1330,,
Desengaño de Rey.; Dialogos entre Rey poderosso Reyno aflixido consejero dessapasionado ofrecidos a V[uestra] Mag[esta]d /,,,,Desengaño de Rey,Q48641,,
Treatise about the true appearance of praying places; India,,,,Treatise on Muslim sacred places,Q48642,,
"Quittance, 1466, of Hans von Erschenn",,,,Quittance,Q48643,,
"Land title, 1480 July 9, to the city of Molsheim",,,,Documents concerning land ownership,Q8045,,
Sucesos notables,,,,Historical texts,Q7021,,
Algunas obras en verso en lengua española e italiana de las que compuso el diuino Fran[cis]co de Figueroa gentilhombre contino del Rey N[uestro] S[eño]r y natural de Alcala de Henares,,,,Works of Francisco de Figueroa,Q48644,,
"Tratado de la Orden de Toison de Oro y sus constituciones; irigido a Don Philipe V. deste nombre en la sucession de Borgona, principe de España nuestro señor",,,,Text concerning the Order of the Golden Fleece,Q48645,,
Chronici henrrici quarti Regis Castelle,,,,Chronici henrrici quarti Regis Castelle,Q48646,,
Comiença la chronica del Jllustrissimo Prinçipe Don Henrrique quarto rey deste nombre en Castilla y en Leon /,,,,Chronicles,Q5963,,
Comiença la coronica del 4o rey Don Henrrique de Gloriosa memoria /,,,,Chronicles,Q5963,,
Coronica del rey Don Enrique quarto despaña /,,,,Chronicle,Q1475,,
"Siete libros de republica sacados de derecho diuino y natural y humano y de los antiguos buenos echos y costumbres de los los españoles y otras nasiones, todo recupilado segun esmerado derecho /",,,,Treatise concerning government,Q48647,,
Sant. Isidro Arçobispo de Seuilla /,,,,Poetry,Q1330,,
"Historia general de Hespaña, con todos los reyes, señorias dominaciones, principes, capitanes, varones insignes y cosas notables, que en esta prouincia han succedido desde el Diluuio uniuersal hasta los tiempos de agora; diuidida en quatro partes, compuesta, impressa, y dedicada al catholico y muy poderosa monarcha, Don Philippe nuestro se[ñ]or, &c. /",,,,Historia general de España,Q48648,,
"Compendio delos reyes a tenido España desde Adam, hasta el rey Don Phelipe el quarto n[uest]ro señor. Vida y muerte de cada vno y de todas las personas reales epitafios de sus sepulturas y los titulos que dieron con otras muchas particularidades y successos desus tiempos /",,,,History of Spanish monarchs,Q48649,,
Cronica dela destrucion y renuevo de las españas,,,,Cronica dela destrucion y renuevo de las españas,Q48650,,
Cronica delos reyes Catolico[s,,,,Cronica de los reyes Catolicos,Q48564,,
Versos portugue,,,,Poetry,Q1330,,
Historia de la guerra de Granada,,Guerra de Granada,,History of the Granada War,Q48651,,
"Digresionario poetico de todas las diuersidades de metros asi españoles como italianos. En el qual se trata la antiguedad y origen de la poesía, enseñando aquellas partes q[ue] ha de tener perfeto uirtuoso poeta. Co[n] la Paraphrasis de la Batrachomiomachia del griego poeta Homero /",,,,Poetry,Q1330,,
Prec[edencia] de Tole[do] y Burg[os,,,,Treatise concerning the city of Toledo,Q48652,,
Tradado de la orden y caualleria de Santiago /,,,,Historical texts,Q7021,,
Cronica delos reyes catolico[s,,,,Cronica de los reyes Catolicos,Q48564,,
Eingang vom absehen dieser des Heiligen Römischen Reichs teüscher Nation Beschreibung,,Ius publicum Romano-Germanicum,,Ius publicum Romano-Germanicum,Q48653,,
Höllands Lüst. in einer Lobschrifft abgedruckt nebst eines tractat von der Regierung dieses Landes /,,Délices de la Hollande,,Les délices de la Hollande,Q48654,,
