item,itemLabel,description,DSID,collection,identifiers
http://www.wikidata.org/entity/Q131749967,"Lawrence, Kansas, University of Kansas, MS Q80:13",manuscript containing Quit claim,DS1280,University of Kansas,9852354|MS Q80:13
http://www.wikidata.org/entity/Q131749968,"Lawrence, Kansas, University of Kansas, MS Q80:14",manuscript containing Grant in frankalmoigne,DS1281,University of Kansas,9852355|MS Q80:14
http://www.wikidata.org/entity/Q131749969,"Lawrence, Kansas, University of Kansas, MS Q80:15",manuscript containing Quit claim,DS1282,University of Kansas,9852356|MS Q80:15
http://www.wikidata.org/entity/Q131749970,"Lawrence, Kansas, University of Kansas, MS Q80:2",manuscript containing Confirmation of sale,DS1283,University of Kansas,9852357|MS Q80:2
http://www.wikidata.org/entity/Q131749971,"Lawrence, Kansas, University of Kansas, MS Q80:7",manuscript containing Grant,DS1284,University of Kansas,9852358|MS Q80:7
http://www.wikidata.org/entity/Q131749972,"Lawrence, Kansas, University of Kansas, MS Q80:8",manuscript containing Grant in frankalmoigne,DS1285,University of Kansas,9852359|MS Q80:8
http://www.wikidata.org/entity/Q131749973,"Lawrence, Kansas, University of Kansas, MS Q80:9",manuscript containing Grant,DS1286,University of Kansas,9852360|MS Q80:9
http://www.wikidata.org/entity/Q131749974,"Lawrence, Kansas, University of Kansas, MS 220C:1",manuscript containing Transfer of goods,DS1287,University of Kansas,9852361|MS 220C:1
http://www.wikidata.org/entity/Q131749975,"Lawrence, Kansas, University of Kansas, MS 9/1:A1",manuscript containing Homeliae in Evangelia,DS1288,University of Kansas,9852362|MS 9/1:A1
http://www.wikidata.org/entity/Q131749976,"Lawrence, Kansas, University of Kansas, MS 9/1:A11",manuscript containing Glossary encyclopedia,DS1289,University of Kansas,9852363|MS 9/1:A11
http://www.wikidata.org/entity/Q131749977,"Lawrence, Kansas, University of Kansas, MS 9/1:A12",manuscript containing Quaestiones quodlibetales,DS1290,University of Kansas,9852364|MS 9/1:A12
http://www.wikidata.org/entity/Q131749978,"Lawrence, Kansas, University of Kansas, MS 9/1:A13","manuscript containing Bible, N.T., Gospel of Matthew, glossed",DS1291,University of Kansas,9852365|MS 9/1:A13
http://www.wikidata.org/entity/Q131749979,"Lawrence, Kansas, University of Kansas, MS 9/1:A17",manuscript containing Sermon material,DS1292,University of Kansas,9852366|MS 9/1:A17
http://www.wikidata.org/entity/Q131749980,"Lawrence, Kansas, University of Kansas, MS 9/1:A18",manuscript containing Philosophical text,DS1293,University of Kansas,9852367|MS 9/1:A18
http://www.wikidata.org/entity/Q131749981,"Lawrence, Kansas, University of Kansas, MS 9/1:A2",manuscript containing Lectionary of Epistle and Gospel readings,DS1294,University of Kansas,9852368|MS 9/1:A2
http://www.wikidata.org/entity/Q131749982,"Lawrence, Kansas, University of Kansas, MS Q37:1",manuscript containing On buying and selling,DS1295,University of Kansas,9852369|MS Q37:1
http://www.wikidata.org/entity/Q131749983,"Lawrence, Kansas, University of Kansas, MS 9/1:A22",manuscript containing Historia Regum Britanniae,DS1296,University of Kansas,9852370|MS 9/1:A22
http://www.wikidata.org/entity/Q131749984,"Lawrence, Kansas, University of Kansas, MS 9/1:A3",manuscript containing Sacramentary,DS1297,University of Kansas,9852371|MS 9/1:A3
http://www.wikidata.org/entity/Q131749985,"Lawrence, Kansas, University of Kansas, MS 9/1:A4",manuscript containing Hexaemeron,DS1298,University of Kansas,9852372|MS 9/1:A4
http://www.wikidata.org/entity/Q131749986,"Lawrence, Kansas, University of Kansas, MS 9/1:A5",manuscript containing Canon law summa,DS1299,University of Kansas,9852373|MS 9/1:A5
http://www.wikidata.org/entity/Q131749987,"Lawrence, Kansas, University of Kansas, MS 9/1:A6",manuscript containing Breviary,DS1300,University of Kansas,9852374|MS 9/1:A6
http://www.wikidata.org/entity/Q131749989,"Lawrence, Kansas, University of Kansas, MS 9/1:A7",manuscript containing Fragment of a homily written in the late 13th century,DS1301,University of Kansas,9852375|MS 9/1:A7
http://www.wikidata.org/entity/Q131749990,"Lawrence, Kansas, University of Kansas, MS 9/1:B1",manuscript containing Tabula Ethicorum Aristotelis,DS1302,University of Kansas,9852376|MS 9/1:B1
http://www.wikidata.org/entity/Q131749814,"Lawrence, Kansas, University of Kansas, MS 9/1:B10",manuscript containing Commentary on the Pauline Epistles,DS1303,University of Kansas,9852377|MS 9/1:B10
http://www.wikidata.org/entity/Q131749815,"Lawrence, Kansas, University of Kansas, MS 9/1:B7",manuscript containing Dominica IIII [verso,DS1304,University of Kansas,9852378|MS 9/1:B7
http://www.wikidata.org/entity/Q131749816,"Lawrence, Kansas, University of Kansas, MS 9/1:C1",manuscript containing Lectionary of the gospels,DS1305,University of Kansas,9852379|MS 9/1:C1
http://www.wikidata.org/entity/Q131749817,"Lawrence, Kansas, University of Kansas, MS C21",manuscript containing Chur Psalter,DS1306,University of Kansas,9852380|MS C21
http://www.wikidata.org/entity/Q131749818,"Lawrence, Kansas, University of Kansas, MS J6:3:B2","manuscript containing Bible, N. T., Acts of the Apostles",DS1307,University of Kansas,9852381|MS J6:3:B2
http://www.wikidata.org/entity/Q131749819,"Lawrence, Kansas, University of Kansas, MS J6:3:B3",manuscript containing Moralia in Job,DS1308,University of Kansas,9852382|MS J6:3:B3
http://www.wikidata.org/entity/Q131749820,"Lawrence, Kansas, University of Kansas, MS J6:3:B4",manuscript containing Liber sententiarum,DS1309,University of Kansas,9852383|MS J6:3:B4
http://www.wikidata.org/entity/Q131749821,"Lawrence, Kansas, University of Kansas, MS 18E:1",manuscript containing Book of hours,DS1310,University of Kansas,9854107|MS 18E:1
http://www.wikidata.org/entity/Q131749822,"Lawrence, Kansas, University of Kansas, MS Q80:1","manuscript containing Grant in frankalmoigne of land and building material for sustaining 4 monks who will sing masses for the souls of Henry II, his sons, and de Burgh",DS1311,University of Kansas,9854108|MS Q80:1
http://www.wikidata.org/entity/Q131749823,"Lawrence, Kansas, University of Kansas, MS Q80:3",manuscript containing Grant in frankalmoigne of the tithes from all his assarts in his forest of Grosmont for the good of his soul and that of his wife,DS1312,University of Kansas,9854109|MS Q80:3
http://www.wikidata.org/entity/Q131749824,"Lawrence, Kansas, University of Kansas, MS Q80:4","manuscript containing Grant in frankalmoigne, three acres of land from Grosmont for no return",DS1313,University of Kansas,9854110|MS Q80:4
http://www.wikidata.org/entity/Q131749825,"Lawrence, Kansas, University of Kansas, MS Q80:5","manuscript containing Grant in frankalmoigne, six acres in Grosmont",DS1314,University of Kansas,9854111|MS Q80:5
http://www.wikidata.org/entity/Q131749826,"Lawrence, Kansas, University of Kansas, MS Q80:6","manuscript containing Grant in frankalmoigne, six acres in Grosmont for no return",DS1315,University of Kansas,9854112|MS Q80:6
http://www.wikidata.org/entity/Q131749827,"Lawrence, Kansas, University of Kansas, MS 9/1:A10",manuscript containing Glossary,DS1316,University of Kansas,9854113|MS 9/1:A10
http://www.wikidata.org/entity/Q131749828,"Lawrence, Kansas, University of Kansas, MS 9/1:A14",manuscript containing Theological material,DS1317,University of Kansas,9854114|MS 9/1:A14
http://www.wikidata.org/entity/Q131749829,"Lawrence, Kansas, University of Kansas, MS 9/1:A15",manuscript containing Book of hours,DS1318,University of Kansas,9854115|MS 9/1:A15
http://www.wikidata.org/entity/Q131749830,"Lawrence, Kansas, University of Kansas, MS 9/1:A16",manuscript containing Pontifical,DS1319,University of Kansas,9854116|MS 9/1:A16
http://www.wikidata.org/entity/Q131749831,"Lawrence, Kansas, University of Kansas, MS 9/1:A19",manuscript containing Glossary,DS1320,University of Kansas,9854117|MS 9/1:A19
http://www.wikidata.org/entity/Q131749832,"Lawrence, Kansas, University of Kansas, MS 9/1:A21",manuscript containing Sermons (Manuscript Kenneth Spencer Research Library. MS 9/1:A21),DS1321,University of Kansas,9854118|MS 9/1:A21
http://www.wikidata.org/entity/Q131749833,"Lawrence, Kansas, University of Kansas, MS 9/1:A23",manuscript containing Theological material,DS1322,University of Kansas,9854119|MS 9/1:A23
http://www.wikidata.org/entity/Q131749834,"Lawrence, Kansas, University of Kansas, MS 9/1:A24",manuscript containing Missal,DS1323,University of Kansas,9854120|MS 9/1:A24
http://www.wikidata.org/entity/Q131749835,"Lawrence, Kansas, University of Kansas, MS 9/1:A8",manuscript containing Bible,DS1324,University of Kansas,9854121|MS 9/1:A8
http://www.wikidata.org/entity/Q131749836,"Lawrence, Kansas, University of Kansas, MS 9/1:A9",manuscript containing Sermons,DS1325,University of Kansas,9854122|MS 9/1:A9
http://www.wikidata.org/entity/Q131749837,"Lawrence, Kansas, University of Kansas, MS 9/1:B3",manuscript containing Missal,DS1326,University of Kansas,9854123|MS 9/1:B3
http://www.wikidata.org/entity/Q131749838,"Lawrence, Kansas, University of Kansas, MS 9/1:B4",manuscript containing Missal,DS1327,University of Kansas,9854124|MS 9/1:B4
http://www.wikidata.org/entity/Q131749839,"Lawrence, Kansas, University of Kansas, MS 9/1:B5",manuscript containing Missal,DS1328,University of Kansas,9854125|MS 9/1:B5
http://www.wikidata.org/entity/Q131749840,"Lawrence, Kansas, University of Kansas, MS 9/1:B9",manuscript containing Sermons (Manuscript Kenneth Spencer Research Library. MS 9/1:B9),DS1329,University of Kansas,9854126|MS 9/1:B9
http://www.wikidata.org/entity/Q131749841,"Lawrence, Kansas, University of Kansas, MS 9/1:C3",manuscript containing Missal,DS1330,University of Kansas,9854127|MS 9/1:C3
http://www.wikidata.org/entity/Q131749842,"Lawrence, Kansas, University of Kansas, MS 9/1:C4",manuscript containing Book of hours (Manuscript Kenneth Spencer Research Library. MS 9/1:C4),DS1331,University of Kansas,9854128|MS 9/1:C4
http://www.wikidata.org/entity/Q131749843,"Lawrence, Kansas, University of Kansas, Pryce MS P2A:1",manuscript containing Glossary,DS1332,University of Kansas,9854129|Pryce MS P2A:1
http://www.wikidata.org/entity/Q131749844,"Lawrence, Kansas, University of Kansas, MS 9/1:B2",manuscript containing Scholastic work (Fragment Kenneth Spencer Research Libary. MS 9/1:B2),DS1333,University of Kansas,9854130|MS 9/1:B2
http://www.wikidata.org/entity/Q131749845,"Lawrence, Kansas, University of Kansas, MS 9/2:28",manuscript containing Pontifical (Fragment Kenneth Spencer Research Library. MS 9/2:28),DS1334,University of Kansas,9854131|MS 9/2:28
http://www.wikidata.org/entity/Q131749813,"Lawrence, Kansas, University of Kansas, MS Q95","manuscript containing Leaf containing psalms 136 (137), 137 (138), 138 (139)",DS1335,University of Kansas,9855073|MS Q95
http://www.wikidata.org/entity/Q131749846,"Lawrence, Kansas, University of Kansas, MS Qa38","manuscript containing Leaf containing ""Splendor paternae gloriae"" / Ambrose of Milan",DS1336,University of Kansas,9855074|MS Qa38
http://www.wikidata.org/entity/Q131749847,"Lawrence, Kansas, University of Kansas, MS R29",manuscript containing Leaf from an antiphonary (Manuscript Kenneth Spencer Research Library. MS R29),DS1337,University of Kansas,9855075|MS R29
http://www.wikidata.org/entity/Q131749848,"Lawrence, Kansas, University of Kansas, MS J6:3:A3","manuscript containing Corpus juris civilis. Digesta. Digestum vetus. Prooemium, leaf 1",DS1338,University of Kansas,9855107|MS J6:3:A3
http://www.wikidata.org/entity/Q131749849,"Lawrence, Kansas, University of Kansas, MS 9/1:B6",manuscript containing Documents concernant les [...] Tronchiennes et autre [...,DS1339,University of Kansas,9913304|MS 9/1:B6
http://www.wikidata.org/entity/Q125811660,"Philadelphia, University of Pennsylvania, Kislak Center for Special Collections, LJS 265","Medieval manuscript containing the text ""Ruralia commoda""",DS137,"Kislak Center for Special Collections, Rare Books and Manuscripts",9947675343503681|LJS 265
http://www.wikidata.org/entity/Q130922028,"Conception, Missouri, Conception Abbey and Seminary, CA 01","manuscript containing Bible, OT",DS157,Conception Seminary College,CA 01
http://www.wikidata.org/entity/Q130922031,"Conception, Missouri, Conception Abbey and Seminary, CA 02",manuscript containing Sacramentary,DS158,Conception Seminary College,CA 02
http://www.wikidata.org/entity/Q130922032,"Conception, Missouri, Conception Abbey and Seminary, CA 19","manuscript containing Decretals of Gregory IX, commentary on",DS159,Conception Seminary College,CA 19
http://www.wikidata.org/entity/Q130922012,"Conception, Missouri, Conception Abbey and Seminary, CA 35",manuscript containing Meteorologica,DS160,Conception Seminary College,CA 35
http://www.wikidata.org/entity/Q130922034,"Conception, Missouri, Conception Abbey and Seminary, CA 12",manuscript containing Missal,DS161,Conception Seminary College,CA 12
http://www.wikidata.org/entity/Q130922037,"Conception, Missouri, Conception Abbey and Seminary, CA 13",manuscript containing Breviary,DS162,Conception Seminary College,CA 13
http://www.wikidata.org/entity/Q130922039,"Conception, Missouri, Conception Abbey and Seminary, CA 14",manuscript containing Breviary,DS163,Conception Seminary College,CA 14
http://www.wikidata.org/entity/Q131749864,"Lawrence, Kansas, University of Kansas, MS E289",manuscript containing Carta executoria de hidalguía de Lazaro de Adarve,DS16382,University of Kansas,10166779|MS E289
http://www.wikidata.org/entity/Q131749865,"Lawrence, Kansas, University of Kansas, Pryce MS C1",manuscript containing Vosper hours,DS16383,University of Kansas,10630704|Pryce MS C1
http://www.wikidata.org/entity/Q130922041,"Conception, Missouri, Conception Abbey and Seminary, CA 15",manuscript containing Breviary,DS164,Conception Seminary College,CA 15
http://www.wikidata.org/entity/Q130922043,"Conception, Missouri, Conception Abbey and Seminary, CA 16",manuscript containing Breviary,DS165,Conception Seminary College,CA 16
http://www.wikidata.org/entity/Q130922045,"Conception, Missouri, Conception Abbey and Seminary, CA 17",manuscript containing Breviary,DS166,Conception Seminary College,CA 17
http://www.wikidata.org/entity/Q130922051,"Conception, Missouri, Conception Abbey and Seminary, CA 18",manuscript containing Breviary,DS167,Conception Seminary College,CA 18
http://www.wikidata.org/entity/Q130922054,"Conception, Missouri, Conception Abbey and Seminary, CA 20",manuscript containing Collectarium,DS168,Conception Seminary College,CA 20
http://www.wikidata.org/entity/Q130922056,"Conception, Missouri, Conception Abbey and Seminary, CA 21",manuscript containing Psalter,DS169,Conception Seminary College,CA 21
http://www.wikidata.org/entity/Q130922059,"Conception, Missouri, Conception Abbey and Seminary, CA 22",manuscript containing Breviary,DS170,Conception Seminary College,CA 22
http://www.wikidata.org/entity/Q130922061,"Conception, Missouri, Conception Abbey and Seminary, CA 23",manuscript containing Breviary,DS171,Conception Seminary College,CA 23
http://www.wikidata.org/entity/Q130922063,"Conception, Missouri, Conception Abbey and Seminary, CA 26",manuscript containing Breviary,DS172,Conception Seminary College,CA 26
http://www.wikidata.org/entity/Q130922066,"Conception, Missouri, Conception Abbey and Seminary, CA 28",manuscript containing Missal,DS173,Conception Seminary College,CA 28
http://www.wikidata.org/entity/Q130922067,"Conception, Missouri, Conception Abbey and Seminary, CA 29",manuscript containing Missal,DS174,Conception Seminary College,CA 29
http://www.wikidata.org/entity/Q130922070,"Conception, Missouri, Conception Abbey and Seminary, CA 30",manuscript containing Missal,DS175,Conception Seminary College,CA 30
http://www.wikidata.org/entity/Q130922077,"Conception, Missouri, Conception Abbey and Seminary, CA 31",manuscript containing Missal,DS176,Conception Seminary College,CA 31
http://www.wikidata.org/entity/Q130922081,"Conception, Missouri, Conception Abbey and Seminary, CA 33",manuscript containing Hymnary,DS177,Conception Seminary College,CA 33
http://www.wikidata.org/entity/Q130922015,"Conception, Missouri, Conception Abbey and Seminary, CA 34",manuscript containing De vita contemplativa,DS178,Conception Seminary College,CA 34
http://www.wikidata.org/entity/Q130922082,"Conception, Missouri, Conception Abbey and Seminary, CA 03",manuscript containing Psalter,DS179,Conception Seminary College,CA 03
http://www.wikidata.org/entity/Q130922085,"Conception, Missouri, Conception Abbey and Seminary, CA 04",manuscript containing Lectionary,DS180,Conception Seminary College,CA 04
http://www.wikidata.org/entity/Q130922086,"Conception, Missouri, Conception Abbey and Seminary, CA 05",manuscript containing Lectionary,DS181,Conception Seminary College,CA 05
http://www.wikidata.org/entity/Q130922089,"Conception, Missouri, Conception Abbey and Seminary, CA 06",manuscript containing Breviary,DS182,Conception Seminary College,CA 06
http://www.wikidata.org/entity/Q130922091,"Conception, Missouri, Conception Abbey and Seminary, CA 07",manuscript containing Breviary,DS183,Conception Seminary College,CA 07
http://www.wikidata.org/entity/Q130922094,"Conception, Missouri, Conception Abbey and Seminary, CA 08",manuscript containing Sacramentary,DS184,Conception Seminary College,CA 08
http://www.wikidata.org/entity/Q130922096,"Conception, Missouri, Conception Abbey and Seminary, CA 09",manuscript containing Breviary,DS185,Conception Seminary College,CA 09
http://www.wikidata.org/entity/Q130922102,"Conception, Missouri, Conception Abbey and Seminary, CA 11",manuscript containing Sacramentary,DS186,Conception Seminary College,CA 11
http://www.wikidata.org/entity/Q130922016,"Conception, Missouri, Conception Abbey and Seminary, CA 24",manuscript containing Missal,DS187,Conception Seminary College,CA 24
http://www.wikidata.org/entity/Q130922018,"Conception, Missouri, Conception Abbey and Seminary, CA 10",manuscript containing Monastic life,DS188,Conception Seminary College,CA 10
http://www.wikidata.org/entity/Q130922020,"Conception, Missouri, Conception Abbey and Seminary, CA 36",manuscript containing Document,DS189,Conception Seminary College,CA 36
http://www.wikidata.org/entity/Q130922022,"Conception, Missouri, Conception Abbey and Seminary, CA 38",manuscript containing Choir psalter,DS190,Conception Seminary College,CA 38
http://www.wikidata.org/entity/Q130922023,"Conception, Missouri, Conception Abbey and Seminary, CA 39",manuscript containing Choir psalter,DS191,Conception Seminary College,CA 39
http://www.wikidata.org/entity/Q130922024,"Conception, Missouri, Conception Abbey and Seminary, CA 40",manuscript containing Choir psalter,DS192,Conception Seminary College,CA 40
http://www.wikidata.org/entity/Q130922106,"Conception, Missouri, Conception Abbey and Seminary, CA 41",manuscript containing Antiphonal,DS193,Conception Seminary College,CA 41
http://www.wikidata.org/entity/Q130922107,"Conception, Missouri, Conception Abbey and Seminary, CA 42","manuscript containing Bible, NT, John",DS194,Conception Seminary College,CA 42
http://www.wikidata.org/entity/Q130922025,"Conception, Missouri, Conception Abbey and Seminary, CA 43",manuscript containing Psalter,DS195,Conception Seminary College,CA 43
http://www.wikidata.org/entity/Q130922109,"Conception, Missouri, Conception Abbey and Seminary, CA 37","manuscript containing Bible, OT",DS196,Conception Seminary College,CA 37
http://www.wikidata.org/entity/Q131767423,"New York, New York, Grolier Club, MS 01",manuscript containing Bible,DS197,Grolier Club,MS 01
http://www.wikidata.org/entity/Q131767429,"New York, New York, Grolier Club, MS 02",manuscript containing Missal,DS198,Grolier Club,MS 02
http://www.wikidata.org/entity/Q131767430,"New York, New York, Grolier Club, MS 03",manuscript containing Breviary,DS199,Grolier Club,MS 03
http://www.wikidata.org/entity/Q131767431,"New York, New York, Grolier Club, MS 04",manuscript containing Breviary,DS200,Grolier Club,MS 04
http://www.wikidata.org/entity/Q131767433,"New York, New York, Grolier Club, MS 05",manuscript containing Antiphonal,DS201,Grolier Club,MS 05
http://www.wikidata.org/entity/Q131767434,"New York, New York, Grolier Club, MS 06",manuscript containing Antiphonal,DS202,Grolier Club,MS 06
http://www.wikidata.org/entity/Q131767424,"New York, New York, Grolier Club, MS 07","manuscript containing Book of hours, use of Paris",DS203,Grolier Club,MS 07
http://www.wikidata.org/entity/Q131767435,"New York, New York, Grolier Club, MS 08",manuscript containing Book of hours,DS204,Grolier Club,MS 08
http://www.wikidata.org/entity/Q131767436,"New York, New York, Grolier Club, MS 09",manuscript containing Book of hours,DS205,Grolier Club,MS 09
http://www.wikidata.org/entity/Q131767437,"New York, New York, Grolier Club, MS 10","manuscript containing Book of hours, use of Rouen",DS206,Grolier Club,MS 10
http://www.wikidata.org/entity/Q131767438,"New York, New York, Grolier Club, MS 11","manuscript containing Book of hours, use of Rome",DS207,Grolier Club,MS 11
http://www.wikidata.org/entity/Q131767439,"New York, New York, Grolier Club, MS 12","manuscript containing Book of hours, use of Rome",DS208,Grolier Club,MS 12
http://www.wikidata.org/entity/Q131767425,"New York, New York, Grolier Club, MS 13",manuscript containing Summary of the Moralia in Job; Moralia in Job,DS209,Grolier Club,MS 13
http://www.wikidata.org/entity/Q131767426,"New York, New York, Grolier Club, MS 14",manuscript containing De duobus amantibus; Epistula ad Raymundum; Invectiva ad indivum et detractorem; Sequitur invective Alani ad invidum et detractorem; De miseriis curialium,DS210,Grolier Club,MS 14
http://www.wikidata.org/entity/Q131767427,"New York, New York, Grolier Club, MS 15",manuscript containing Missal; Histoire de la mort de Henri IV,DS211,Grolier Club,MS 15
http://www.wikidata.org/entity/Q131767428,"New York, New York, Grolier Club, MS 16",manuscript containing Contra Appionem; Historia ecclesiastica; Excerpts regarding Josephus and Eusebius of Caesarea,DS212,Grolier Club,MS 16
http://www.wikidata.org/entity/Q131767440,"New York, New York, Grolier Club, MS 17","manuscript containing Book of hours, use of Rome",DS213,Grolier Club,MS 17
http://www.wikidata.org/entity/Q131767441,"New York, New York, Grolier Club, MS 18",manuscript containing Chy commenchent les eures de la crois; Book of Hours,DS214,Grolier Club,MS 18
http://www.wikidata.org/entity/Q131467948,"New York, New York, City College of New York, MS 1",manuscript containing Breviary,DS215,City College of New York,MS 1
http://www.wikidata.org/entity/Q131468109,"Providence, Rhode Island, Providence Public Library, Wetmore MS 1",manuscript containing Biblical genealogies and other texts,DS216,Providence Public Library,Wetmore MS 1
http://www.wikidata.org/entity/Q131468105,"Providence, Rhode Island, Providence Public Library, Wetmore MS 2",manuscript containing Book of Hours,DS217,Providence Public Library,Wetmore MS 2
http://www.wikidata.org/entity/Q131468106,"Providence, Rhode Island, Providence Public Library, Ege MS 1","manuscript containing Bible, O. T.",DS218,Providence Public Library,Ege MS 1
http://www.wikidata.org/entity/Q131468107,"Providence, Rhode Island, Providence Public Library, Ege MS 2","manuscript containing Bible, O. T.",DS219,Providence Public Library,Ege MS 2
http://www.wikidata.org/entity/Q131468108,"Providence, Rhode Island, Providence Public Library, Ege MS 3",manuscript containing Lectionary,DS220,Providence Public Library,Ege MS 3
http://www.wikidata.org/entity/Q125810088,"Princeton, Princeton University Library Special Collections, Islamic Manuscripts, Garrett no. 223H","manuscript containing the text ""Tafāʼ lā dhāt al-shifā fī sīrat al-Nabī thumma al-khulafā""",DS2247,Princeton University Library Special Collections,99116507293506421|Garrett no. 223H
http://www.wikidata.org/entity/Q131468125,"Rome, Italy, American Academy in Rome, R.B.R.146.3.Flo","manuscript containing Book of Hours, use of Rome",DS260,American Academy in Rome,R.B.R.146.3.Flo
http://www.wikidata.org/entity/Q131468124,"Rome, Italy, American Academy in Rome, sine numero",manuscript containing Breviary,DS261,American Academy in Rome,sine numero
http://www.wikidata.org/entity/Q131767469,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 01",manuscript containing Rubric: Predictis repetit ut alia addat differentias ponens de gratia et libero arbitrio; Sentiarium libri quatuor,DS262,The Nelson-Atkins Museum of Art,KG 01
http://www.wikidata.org/entity/Q131767471,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 09",manuscript containing Oratio pro se ipso <?>; Book of Hours,DS263,The Nelson-Atkins Museum of Art,KG 09
http://www.wikidata.org/entity/Q131767472,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 13",manuscript containing Lectionary,DS264,The Nelson-Atkins Museum of Art,KG 13
http://www.wikidata.org/entity/Q131767473,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 19",manuscript containing Book of Hours (Use of Dol.),DS265,The Nelson-Atkins Museum of Art,KG 19
http://www.wikidata.org/entity/Q131767470,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 22","manuscript containing Book of Hours; Book of Hours, Psalms from Hours of the Virgin",DS266,The Nelson-Atkins Museum of Art,KG 22
http://www.wikidata.org/entity/Q131767474,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 23",manuscript containing Gradual,DS267,The Nelson-Atkins Museum of Art,KG 23
http://www.wikidata.org/entity/Q131767475,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 29 (LEV d)",manuscript containing Missal,DS268,The Nelson-Atkins Museum of Art,KG 29 (LEV d)
http://www.wikidata.org/entity/Q131767476,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 27 (LEV b)",manuscript containing Kalendar from Book of Hours,DS269,The Nelson-Atkins Museum of Art,KG 27 (LEV b)
http://www.wikidata.org/entity/Q131767477,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 02","manuscript containing Antoninus Florentinus: Summa Sacrae Theologiae, luris Pontifici et Caesarei",DS270,The Nelson-Atkins Museum of Art,KG 02
http://www.wikidata.org/entity/Q131767478,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 05","manuscript containing 15th century breviary for feast of August 29,30, September 8",DS273,The Nelson-Atkins Museum of Art,KG 05
http://www.wikidata.org/entity/Q131767479,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 26 (LEV a)",manuscript containing Text for monastic liturgical use (proto-breviary),DS275,The Nelson-Atkins Museum of Art,KG 26 (LEV a)
http://www.wikidata.org/entity/Q131767481,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 40","manuscript containing Book of Hours, excerpt Hours of the Cross",DS276,The Nelson-Atkins Museum of Art,KG 40
http://www.wikidata.org/entity/Q131767482,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 43","manuscript containing Bible, II Kings 13:5 - II Kings 15:10",DS277,The Nelson-Atkins Museum of Art,KG 43
http://www.wikidata.org/entity/Q131767483,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 10",manuscript containing Biblia Veteris et Novi Testamenti,DS280,The Nelson-Atkins Museum of Art,KG 10
http://www.wikidata.org/entity/Q131767484,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 39",manuscript containing Book of Hours,DS281,The Nelson-Atkins Museum of Art,KG 39
http://www.wikidata.org/entity/Q131767485,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 14",manuscript containing Stephen Langton Interpretation of Hebrew Names of Bible,DS282,The Nelson-Atkins Museum of Art,KG 14
http://www.wikidata.org/entity/Q131767486,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 38",manuscript containing Stephen Langton Interpretation of Hebrew Names of Bible,DS283,The Nelson-Atkins Museum of Art,KG 38
http://www.wikidata.org/entity/Q131767487,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 15",manuscript containing Breviary,DS284,The Nelson-Atkins Museum of Art,KG 15
http://www.wikidata.org/entity/Q131767488,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 18",manuscript containing Book of Hours,DS285,The Nelson-Atkins Museum of Art,KG 18
http://www.wikidata.org/entity/Q131767489,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 20",manuscript containing Book of Hours,DS286,The Nelson-Atkins Museum of Art,KG 20
http://www.wikidata.org/entity/Q131767490,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 21",manuscript containing Book of Hours (Bifolium),DS287,The Nelson-Atkins Museum of Art,KG 21
http://www.wikidata.org/entity/Q131767491,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 24",manuscript containing Psalter,DS288,The Nelson-Atkins Museum of Art,KG 24
http://www.wikidata.org/entity/Q131767492,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 25",manuscript containing Book of Hours,DS289,The Nelson-Atkins Museum of Art,KG 25
http://www.wikidata.org/entity/Q131767493,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 28 (LEV c)",manuscript containing Breviary,DS290,The Nelson-Atkins Museum of Art,KG 28 (LEV c)
http://www.wikidata.org/entity/Q131767494,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 30 (LEV e)",manuscript containing Book of Hours,DS291,The Nelson-Atkins Museum of Art,KG 30 (LEV e)
http://www.wikidata.org/entity/Q131767495,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 32",manuscript containing Italian Notarial Loan Record,DS292,The Nelson-Atkins Museum of Art,KG 32
