name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Ibn al-Jazarī, Aḥmad ibn Muḥammad, 1378 or 1379-approximately 1432",author,,,human,Aḥmad ibn Muḥammad Ibn al-Jazarī,Q134705532,DSNAME8711,Q101393,,,,
"Nuwayrī, Muḥammad ibn Muḥammad, 1399-1453",author,,,human,Muḥammad ibn Muḥammad Nuwayrī,Q134705531,DSNAME8712,Q101394,,,,
"Ibn al-Jazarī, Aḥmad ibn Muḥammad, 1378 or 1379-approximately 1432",author,ابن الجزري، احمد بن محمد، 1378 or 1379-approximately 1432,,human,Aḥmad ibn Muḥammad Ibn al-Jazarī,Q134705532,DSNAME8711,Q101393,,,,
"Ṭāshkubrīʹzādah, Aḥmad ibn Muṣṭafá, 1495-1561",author,,,,,,,,human,Taşköprüzade,Q12221519,Q54159
"Qārī al-Harawī, ʻAlī ibn Sulṭān Muḥammad, -1605 or 1606",author,,http://id.loc.gov/authorities/names/n82091823,,,,,,human,Ali al-Qari,Q2836379,Q12385
"Biqāʻī, Ibrāhīm ibn ʻUmar, 1406 or 1407-1480",author,,http://id.loc.gov/authorities/names/n84161225,,,,,,human,al-Biqāʻī,Q12198099,Q12419
"Nashshār, ʻUmar ibn Qāsim, -1531 or 1532",author,,http://id.loc.gov/authorities/names/nr93046183,,,,,,human,ʻUmar ibn Qāsim Nashshār,Q122946975,Q12420
"Anṣārī, Zakarīyā ibn Muḥammad, approximately 1423-approximately 1520",author,,http://id.loc.gov/authorities/names/n85197808 http://id.loc.gov/authorities/names/n85197808 http://viaf.org/viaf/sourceID/LC%7cn85197808,,,,,,human,Zakariyya al-Ansari,Q4117458,Q12326
"Mazzāḥī, Sulṭān ibn Aḥmad, d. 1665",author,,,human,Sulṭān ibn Aḥmad Mazzāḥī,Q134705533,DSNAME8713,Q101395,,,,
"Yāfiʻī, ʻAbd Allāh ibn Asʻad, -1367",author,,,,,,,,human,Abdullah bin Asaad Al-Yafi'i,Q12223451,Q3789
"Shāṭibī, al-Qāsim ibn Fīrruh, 1144-1194",author,شاطبي، القاسم بن فيره، 1144-1194,http://id.loc.gov/authorities/names/n84227571 http://id.loc.gov/authorities/names/n84227571 http://viaf.org/viaf/sourceID/LC%7cn84227571,,,,,,human,Abu-l-Qāsim ibn Fīrruh Shāṭibī,Q12182523,Q12284
"Maqīnī, Aḥmad ibn ʻAlī, active 17th century",author,مقيني، احمد بن علي، active 17th century,,human,Aḥmad ibn ʻAlī Maqīnī,Q134705561,DSNAME8714,Q101396,,,,
"Ibn al-Qāṣiḥ, ʻAlī ibn ʻUthmān, 1316 or 1317-1398 or 1399",author,ابن القاصح، علي بن عثمان، 1316 or 1317-1398 or 1399,,,,,,,human,ʻAlī ibn ʻUthmān Ibn al-Qāṣiḥ,Q16126334,Q12417
"Nashshār, ʻUmar ibn Qāsim, -1531 or 1532",author,نشار، عمر بن قاسم، -1531 or 1532,http://id.loc.gov/authorities/names/nr93046183,,,,,,human,ʻUmar ibn Qāsim Nashshār,Q122946975,Q12420
"Suyūṭī, 1445-1505",author,,http://id.loc.gov/authorities/names/n80081636,,,,,,human,Jalal al-Din al-Suyuti,Q468432,Q10868
"Qasṭallānī, Aḥmad ibn Muḥammad, 1447 or 1448-1517 or 1518",author,قسطلاني، احمد بن محمد، 1447 or 1448-1517 or 1518,,,,,,,human,Al-Qastallani,Q2829271,Q12333
"Rumaylī, ʻAlī ibn Muḥsin al-Ṣaʻīdī, -1718",scribe,رميلي، علي بن محسن الصعيدي، -1718,,human,Alrumayly,Q125098820,DSNAME8715,Q101397,,,,
"Anṣārī, Zakarīyā ibn Muḥammad, approximately 1423-approximately 1520",author,انصاري، زكريا بن محمد، approximately 1423-approximately 1520,http://id.loc.gov/authorities/names/n85197808 http://id.loc.gov/authorities/names/n85197808 http://viaf.org/viaf/sourceID/LC%7cn85197808,,,,,,human,Zakariyya al-Ansari,Q4117458,Q12326
"Ibn al-Jazarī, Muḥammad ibn Muḥammad, 1350-1429",author,ابن الجزري، محمد بن محمد، 1350-1429,,,,,,,human,Ibn al-Jazari,Q4120093,Q12415
"Māwardī, ʻAlī ibn Muḥammad, 974?-1058",author,,http://id.loc.gov/authorities/names/n83162975,,,,,,human,Al-Mawardi,Q335635,Q3208
"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",author,بغوي، الحسين بن مسعود، -1117?,,human,Al-Baghawi,Q48210,DSNAME1766,Q12296,,,,
"Ṭabarsī, al-Faḍl ibn al-Ḥasan, -1153",author,طبرسي، الفضل بن الحسن، -1153,,,,,,,human,Shaykh Tabarsi,Q1990225,Q49072
"Banī Salāmah, Ṣāliḥ ibn Muḥammad, active 16th century",scribe,بني سلامة، صالح بن محمد، active 16th century,,,,,,,,,,
"Ibn ʻĀdil, ʻUmar ibn ʻAlī, -after 1475",author,ابن عادل، عمر بن علي، -after 1475,,human,ʻUmar ibn ʻAlī Ibn ʻĀdil,Q134705563,DSNAME8716,Q101398,,,,
"Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286?",author,بيضاوي، عبد الله بن عمر، -1286؟,,,,,,,human,Al-Baydawi,Q287573,Q12426
"Saʻdī Chalabī, Saʻd Allāh ibn ʻĪsá, -1538 or 1539",author,سعدي چلبي، سعد الله بن عيسى، -1538 or 1539,,,,,,,human,Saʻd Allāh ibn ʻĪsá Saʻdī Chalabī,Q131386095,Q63950
"Sharafī, Muṣṭafá, active 17th century",scribe,شرفي، مصطفى، active 17th century,,,,,,,,,,
"Shaykhʹzādah, Muḥammad ibn Muṣṭafá, -1544 or 1545",author,شيخ‌زادة، محمد بن مصطفى، -1544 or 1545,,,,,,,human,Muḥammad ibn Muṣṭafá Shaykhʹzādah,Q129951506,Q54161
"Siyālkūtī, ʻAbd al-Ḥakīm ibn Shams al-Dīn, -1656",author,سيالكوتي، عبد الحكيم بن شمس الدين، -1656,,,,,,,human,ʻAbd al-Ḥakīm ibn Shams al-Dīn Siyālkūtī,Q129951519,Q54171
"Kawākibī, Muḥammad ibn Ḥasan, 1609-1685",author,كواكبي، محمد بن حسن، 1609-1685,,,,,,,human,Alkawākiby,Q125099110,Q63960
"Sawārī, Sulaymān ibn Nūr Allāh, active 17th century",scribe,سواري، سليمان بن نور الله، active 17th century,,,,,,,,,,
"Nīsābūrī, al-Ḥasan ibn Muḥammad, active 15th century",author,,,,,,,,human,al-Ḥasan ibn Muḥammad Nīsābūrī,Q131398902,Q68351
"Maḥallī, Jalāl al-Dīn Muḥammad ibn Aḥmad, 1389-1459",author,محلي، جلال الدين محمد بن احمد، 1389-1459,,,,,,,human,Jalaluddin al-Mahalli,Q6758211,Q27965
"Suyūṭī, 1445-1505",author,سيوطي، 1445-1505,http://id.loc.gov/authorities/names/n80081636,,,,,,human,Jalal al-Din al-Suyuti,Q468432,Q10868
"Shirbīnī, Muḥammad ibn Aḥmad, -1570",author,شربيني، محمد بن احمد، -1570,,human,Al-Khaṭīb ash-Shirbīniy,Q12187052,DSNAME8691,Q101373,,,,
"Kinānī, Ibrāhīm ibn Muṣṭafá, active 19th century",scribe,كناني، ابراهيم بن مصطفى، active 19th century,,,,,,,,,,
"Abū al-Saʻūd Muḥammad ibn Muḥammad, 1492 or 1493-1574 or 1575",author,ابو السعود محمد بن محمد، 1492 or 1493-1574 or 1575,,,,,,,human,Ebussuud Effendi,Q4892993,Q12429
"Qurashī, Muḥammad ibn Ḥamdān, active 17th century",author,قرشي، محمد بن حمدان، active 17th century,,human,Muḥammad ibn Ḥamdān Qurashī,Q134705564,DSNAME8717,Q101399,,,,
"Nābulusī, Ismāʻīl ibn ʻAbd al-Ghanī, d. 1750",author,,,human,Abd al-Ghani al-Nabulsi,Q4164547,DSNAME1748,Q12278,,,,
"Ibn Shaʻbān, Aḥmad",author,,,human,Aḥmad ibn Shaʻbān,Q135035666,DSNAME8718,Q101400,,,,
"Jahmī, Muḥammad ibn Aḥmad",author,جهمي، محمد بن احمد,,human,Muḥammad ibn Aḥmad Jahmī,Q134705565,DSNAME8719,Q101401,,,,
"Fattanī, Muḥammad Ṭāhir, 1504 or 1505-1578 or 1579",author,فتني، محمد طاهر، 1504 or 1505-1578 or 1579,,,,,,,human,Muḥammad Ṭāhir Pattanī,Q12239889,Q12273
"Asāwilī, Dawlat ʻAbd al-Ghanī Muḥammad, active 17th century",scribe,اساولي، دولة عبد الغني محمد، active 17th century,,,,,,,,,,
"Harawī, Aḥmad ibn Muḥammad, -1010 or 1011",author,,,human,Aḥmad ibn Muḥammad Harawī,Q134705567,DSNAME8720,Q101402,,,,
"Ghazzālī, 1058-1111",author,غزالي، 1058-1111,http://id.loc.gov/authorities/names/n82097778,,,,,,human,Al-Ghazali,Q9546,Q12305
"Rāzī, Muḥammad ibn Abī Bakr, active 1261",author,رازي، محمد بن ابي بكر، active 1261,http://id.loc.gov/authorities/names/n82240060,,,,,,human,Muḥammad Ibn-Abī-Bakr ar- Rāzī,Q12240061,Q18664
"Qārī al-Harawī, ʻAlī ibn Sulṭān Muḥammad, -1605 or 1606",author,قاري الهروي، علي بن سلطان محمد، -1605 or 1606,http://id.loc.gov/authorities/names/n82091823,,,,,,human,Ali al-Qari,Q2836379,Q12385
"Shāfiʻī, Muḥammad ibn Shāhīn, active 17th century",scribe,شافعي، محمد بن شاهين، active 17th century,,,,,,,,,,
"Jazīrī, Muḥammad ibn Muḥammad, active 18th century",scribe,جزيري، محمد بن محمد، active 18th century,,,,,,,,,,
"ʻUjaymī, Ḥusayn ibn ʻAlī, active 17th century",scribe,عجيمي، حسين بن علي، active 17th century,,,,,,,,,,
"ʻAbāy, ʻAbd Allāh ibn ʻĪsá, active 19th century",scribe,عباي، عبد الله بن عيسى، active 19th century,,,,,,,,,,
"Barzanjī, Jaʻfar ibn Ḥasan, -1763 or 1764",scribe,برزنجي، جعفر بن حسن، -1763 or 1764,,human,Jaʻfar ibn Ḥasan Barzanjī,Q134705568,DSNAME8721,Q101403,,,,
"Ḥalāwah, Ramaḍān, -1887",scribe,حلاوة، رمضان، -1887,,human,Ramaḍān Ḥalāwah,Q134705569,DSNAME8722,Q101404,,,,
"Damurdāshī, Muḥammad Wafā, active 19th century",scribe,دمرداشي، محمد وفا، active 19th century,,,,,,,,,,
"Kemalpaşazade, 1468 or 1469-1534",author,كمال پاشازاده، 1468 or 1469-1534,http://id.loc.gov/authorities/names/n85370452 http://id.loc.gov/authorities/names/n85370452 http://viaf.org/viaf/sourceID/LC%7cn85370452,,,,,,human,Ibn Kemal,Q449254,Q12483
"Zabīdī, Muḥammad ibn Yaḥyá, 1067 or 1068-1160 or 1161",author,زبيدي، محمد بن يحيى، 1067 or 1068-1160 or 1161,,human,Muḥammad ibn Yaḥyá Zabīdī,Q134705570,DSNAME8723,Q101405,,,,
"Ibn Khazraj, ʻAbd al-Raḥmān ibn Muḥammad, active 12th century",scribe,ابن خزرج، عبد الرحمن بن محمد، active 12th century,,,,,,,,,,
"ʻAjamī, ʻAbd al-Ghaffār ibn Jamāl al-Dīn, active 16th century",scribe,عجمي، عبد الغفار بن جمال الدين، active 16th century,,,,,,,,,,
"Aḥsāʼī, ʻAlī ibn Ṣāliḥ, active 19th century",scribe,احسائي، علي بن صالح، active 19th century,,,,,,,,,,
"Jarmī, Yūnus ibn ʻAlī, active 18th century",scribe,جرمي، يونس بن علي، active 18th century,,,,,,,,,,
"Ghayṭī, Muḥammad ibn Aḥmad, 1504 or 1505-1573 or 1574",author,غيطي، محمد بن احمد، 1504 or 1505-1573 or 1574,,,,,,,human,Muḥammad ibn Aḥmad Ghayṭī,Q121133932,Q68835
"Ḥalabī, Khalaf ibn ʻUthmān, active 17th century",scribe,حلبي، خلف بن عثمان، active 17th century,,,,,,,,,,
"Sājaqlīzādah, Muḥammad ibn Abī Bakr, -1737",author,ساجقليزادة، محمد بن ابي بكر,,,,,,,human,Muḥammad ibn Abī Bakr Sājaqlīzādah,Q131398893,Q68323
"Ṣadr al-Dīn Shīrāzī, Muḥammad ibn Ibrāhīm, -1641",author,صدر الدين شيرازي، محمد بن ابراهيم,,,,,,,human,Mulla Sadra,Q2010955,Q49200
"Thaʻlabī, Aḥmad ibn Muḥammad, -1035",author,ثعلبي، احمد بن محمد,,,,,,,human,Abu Ishaq al-Tha'labi,Q3015226,Q12423
"Khuzāʻī, Muḥammad ibn Jaʻfar, -1017 or 1018",author,خزاعي، محمد بن جعفر,,human,Muḥammad ibn Jaʻfar Khuzāʻī,Q134705571,DSNAME8724,Q101406,,,,
"Būshanjī, al-Hayṣam ibn Muḥammad, active 11th century",author,بوشنجي، الهيصم بن محمد,,human,al-Hayṣam ibn Muḥammad Būshanjī,Q134705572,DSNAME8725,Q101407,,,,
"Sakhāwī, Muḥammad ibn ʻAbd al-Raḥmān, 1427 or 1428-1497",scribe,سخاوي، محمد بن عبد الرحمن، 1427 or 1428-1497,,,,,,,human,Shams al-Din al-Sakhawi,Q4120128,Q67820
"Minqār, Ṭālib ibn ʻAbd al-Qādir",author,منقار، طالب بن عبد القادر,,human,Ṭālib ibn ʻAbd al-Qādir Minqār,Q134705573,DSNAME8726,Q101408,,,,
"Nawawī, 1233-1277",author,نووي,http://id.loc.gov/authorities/names/n82009538 http://id.loc.gov/authorities/names/n82009538 http://viaf.org/viaf/sourceID/LC%7cn82009538,,,,,,human,Al-Nawawi,Q293571,Q12416
"Suyūṭī, 1445-1505",author,سيوطي,http://id.loc.gov/authorities/names/n80081636,,,,,,human,Jalal al-Din al-Suyuti,Q468432,Q10868
"Suyūṭī, 1445-1505",author,سيوطي,http://id.loc.gov/authorities/names/n80081636,,,,,,human,Jalal al-Din al-Suyuti,Q468432,Q10868
"Abū al-Saʻūd Muḥammad ibn Muḥammad, 1492 or 1493-1574 or 1575",author,ابو السعود محمد بن محمد,,,,,,,human,Ebussuud Effendi,Q4892993,Q12429
"Jāmī, 1414-1492",author,جامي,,,,,,,human,Jami,Q312458,Q3803
"Zamakhsharī, Maḥmūd ibn ʻUmar, 1075-1144",author,زمخشري، محمود بن عمر,,,,,,,human,Al-Zamakhshari,Q482451,Q12315
"Rāzī, Fakhr al-Dīn Muḥammad ibn ʻUmar, 1149 or 1150-1210",author,رازي، فخر الدين محمد بن عمر,,,,,,,human,Fakhr al-Din al-Razi,Q333703,Q3207
"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",author,بغوي، الحسين بن مسعود,,human,Al-Baghawi,Q48210,DSNAME1766,Q12296,,,,
"Jaʻbarī, Ibrāhīm ibn ʻUmar, 1242 or 1243-1331 or 1332",author,جعبري، ابراهيم بن عمر,http://id.loc.gov/authorities/names/nr91008254,,,,,,human,al-Jaʻbarī,Q12181566,Q12279
"Zamakhsharī, Maḥmūd ibn ʻUmar, 1075-1144",author,زمخشري، محمود بن عمر,,,,,,,human,Al-Zamakhshari,Q482451,Q12315
"Miṣrī, Muḥammad ibn ʻAlī , 1436-",author,مصري، محمد بن علي,,human,Muḥammad ibn ʻAlī Miṣrī,Q134705574,DSNAME8727,Q101409,,,,
"Sijistānī, Muḥammad ibn ʻUzayr, -941 or 942",author,سجستاني، محمد بن عزير,http://id.loc.gov/authorities/names/n88250931,,,,,,human,Muḥammad ibn ʻUzayr Sijistānī,Q122946980,Q12292
"Sijistānī, Muḥammad ibn ʻUzayr, -941 or 942",author,سجستاني، محمد بن عزير,http://id.loc.gov/authorities/names/n88250931,,,,,,human,Muḥammad ibn ʻUzayr Sijistānī,Q122946980,Q12292
"Ibn al-Jazarī, Muḥammad ibn Muḥammad, 1350-1429",author,ابن الجزري، محمد بن محمد,,,,,,,human,Ibn al-Jazari,Q4120093,Q12415
"Dānī, ʻUthmān ibn Saʻīd, 981 or 982-1053",author,داني، عثمان بن سعيد,http://id.loc.gov/authorities/names/n81003045,,,,,,human,Abū ʿAmr al-Dānī,Q6820659,Q12414
"Qabāqibī, Muḥammad ibn Khalīl, 1375 or 1376-1445",author,قباقبي، محمد بن خليل,,human,Muḥammad ibn Khalīl Qabāqibī,Q110732653,DSNAME8728,Q101410,,,,
"Abū ʻAbd Allāh al-Fāsī, Muḥammad ibn Ḥasan, 1193-1258",author,ابو عبد الله الفاسي، محمد بن حسن,,human,Abū ʻabd Allāh al-Fāsī,Q124771722,DSNAME8729,Q101411,,,,
"Abū al-Layth al-Samarqandī, Naṣr ibn Muḥammad, -983?",author,ابو الليث السمرقندي، نصر بن محمد,,human,Abu al-Layth al-Samarqandi,Q938348,DSNAME1940,Q12470,,,,
"Wāḥidī, Abū al-Ḥasan ʻAlī ibn Aḥmad, -1075 or 1076",author,واحدي ، أبو الحسن علي بن احمد,http://id.loc.gov/authorities/names/n85821906,,,,,,human,Wāḥidī Nīsābūrī,Q12227985,Q12291
"Hibat Allāh ibn Salāmah, -1019",author,هبة الله بن سلامة,,,,,,,human,Hibat Allāh ibn Salāmah,Q123581729,Q18751
"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",author,بغوي، الحسين بن مسعود,,human,Al-Baghawi,Q48210,DSNAME1766,Q12296,,,,
Ḥall laṭīf ʻalá al-Hamzīyah. Kitāb fī maʻrifat qirāʼat al-Qurʼān,author,حل لطيف على الهمزية. كتاب في معرفة قراءت القرآن,,,,,,,,,,
"Sājaqlīzādah, Muḥammad ibn Abī Bakr, -1737",author,ساجقلي زاده، محمد بن ابي بكر، -1737,,,,,,,human,Muḥammad ibn Abī Bakr Sājaqlīzādah,Q131398893,Q68323
"Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286?",author,بيضاوي، عبد الله بن عمر، -1286?,,,,,,,human,Al-Baydawi,Q287573,Q12426
"Shāṭibī, al-Qāsim ibn Fīrruh, 1144-1194",author,شاطبي، القاسم بن فيره,http://id.loc.gov/authorities/names/n84227571 http://id.loc.gov/authorities/names/n84227571 http://viaf.org/viaf/sourceID/LC%7cn84227571,,,,,,human,Abu-l-Qāsim ibn Fīrruh Shāṭibī,Q12182523,Q12284
"Nābulusī, ʻAbd al-Ghanī ibn Ismāʻīl, 1641-1731",author,نابلسي، عبد الغني بن اسماعيل، 1641-1731,http://id.loc.gov/authorities/names/n83198301,,,,,,human,Abd al-Ghani al-Nabulsi,Q4164547,Q12278
"ʻUmar ibn ʻAbd Allāh, 1748-1749",scribe,,,,,,,,,,,
"Kuzbarī, ʻAbd al-Raḥmān ibn Muḥammad, 1770 or 1771-1845 or 1846",former owner,كزبري، عبد الرحمن بن محمد,,,,,,,human,ʻAbd al-Raḥmān ibn Muḥammad Kuzbarī,Q105241218,Q12509
"Hibat Allāh ibn Salāmah, -1019",author,هبة الله بن سلامة,,,,,,,human,Hibat Allāh ibn Salāmah,Q123581729,Q18751
"Ardabīlī, Aḥmad ibn Muḥammad, -1585",author,اردبيلي، احمد بن محمد,,,,,,,human,Muḥammad ibn Yaḥyá ibn Aḥmad Ardabīlī,Q124566713,Q40179
"Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286?",author,بيضاوي، عبد الله بن عمر,,,,,,,human,Al-Baydawi,Q287573,Q12426
"Ghazzālī, 1058-1111",author,غزالي,http://id.loc.gov/authorities/names/n82097778,,,,,,human,Al-Ghazali,Q9546,Q12305
"Suyūṭī, 1445-1505",author,سيوطي,http://id.loc.gov/authorities/names/n80081636,,,,,,human,Jalal al-Din al-Suyuti,Q468432,Q10868
"Wāḥidī, Abū al-Ḥasan ʻAlī ibn Aḥmad, -1075 or 1076",author,واحدي ، أبو الحسن علي بن احمد,http://id.loc.gov/authorities/names/n85821906,,,,,,human,Wāḥidī Nīsābūrī,Q12227985,Q12291
"Nasafī, ʻUmar ibn Muḥammad, 1068?-1142",author,نسفي، عمر بن محمد,,,,,,,human,Abu Hafs Omar al-Nasafi,Q5701959,Q12466
"Sharīf al-Murtaḍá, ʻAlam al-Hudá ʻAlī ibn al-Ḥusayn, 966-1044 or 1045",author,شريف المرتضى، علم الهدى علي بن الحسين,,human,Sharif al-Murtadha,Q130169,DSNAME8676,Q101358,,,,
"Abū al-Layth al-Samarqandī, Naṣr ibn Muḥammad, -983?",author,ابو الليث السمرقندي، نصر بن محمد,,human,Abu al-Layth al-Samarqandi,Q938348,DSNAME1940,Q12470,,,,
"Ibn al-Naqīb, Aḥmad ibn ʻAlī, 1369 or 1370-1413 or 1414",author,ابن النقيب، احمد بن علي,,human,Aḥmad ibn ʻAlī Ibn al-Naqīb,Q134705575,DSNAME8730,Q101412,,,,
"Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286?",author,بيضاوي، عبد الله بن عمر,,,,,,,human,Al-Baydawi,Q287573,Q12426
"Ibn al-Jazarī, Muḥammad ibn Muḥammad, 1350-1429",author,ابن الجزري، محمد بن محمد، 1350-1429,,,,,,,human,Ibn al-Jazari,Q4120093,Q12415
"Ibn al-Jazarī, Muḥammad ibn Muḥammad, 1350-1429",author,ابن الجزري، محمد بن محمد,,,,,,,human,Ibn al-Jazari,Q4120093,Q12415
"Dānī, ʻUthmān ibn Saʻīd, 981 or 982-1053",author,داني، عثمان بن سعيد,http://id.loc.gov/authorities/names/n81003045,,,,,,human,Abū ʿAmr al-Dānī,Q6820659,Q12414
"Ibn al-Qāṣiḥ, ʻAlī ibn ʻUthmān, 1316 or 1317-1398 or 1399",author,ابن القاصح، علي بن عثمان,,,,,,,human,ʻAlī ibn ʻUthmān Ibn al-Qāṣiḥ,Q16126334,Q12417
"Ibn al-Ḥanbalī, Muḥammad ibn Ibrāhīm, 1502 or 1503-1563",author,ابن الحنبلي، محمد بن ابراهيم,,,,,,,human,Razi al-Din ibn al-Hanbali,Q5728875,Q54317
"ʻAwfī, Muḥammad ibn Aḥmad, active 17th century",author,عوفي محمد بن احمد,,human,Muḥammad ibn Aḥmad ʻAwfī,Q134705576,DSNAME8695,Q101377,,,,
"Ṭabarsī, al-Faḍl ibn al-Ḥasan, -1153",author,طبرسي، الفضل بن الحسن,,,,,,,human,Shaykh Tabarsi,Q1990225,Q49072
"Bālawī, Ḥamīd ibn ʻAbd al-Fattāḥ, active 18th century",author,بالوي، حميد بن عبد الفتاح,,human,Ḥamīd ibn ʻAbd al-Fattāḥ Bālawī,Q134705577,DSNAME8731,Q101413,,,,
"Ibn al-Jawzī, Abū al-Faraj ʻAbd al-Raḥmān ibn ʻAlī, approximately 1116-1201",author,ابن الجوزي، ابو الفرج عبد الرحمن بن علي، approximately 1116-1201,http://id.loc.gov/authorities/names/n84008731,,,,,,human,Abu'l-Faraj ibn al-Jawzi,Q731866,Q12290
"Mutawallī, Muḥammad ibn Aḥmad, -1895 or 1896",author,متولي، محمد بن احمد,,,,,,,human,Muḥammad ibn Aḥmad Mutawallī,Q107848350,Q54267
"Kharrāz, Muḥammad ibn Muḥammad, -1318 or 1319",author,خراز، محمد بن محمد,,human,Muḥammad ibn Muḥammad Kharrāz,Q134705578,DSNAME8732,Q101414,,,,
"Hilālī al-Abyārī, Muḥammad ibn Muḥammad",author,هلالي الابياري، محمد بن محمد,,human,Muḥammad ibn Muḥammad Hilālī al-Abyārī,Q134705579,DSNAME8733,Q101415,,,,
"Ṭabbākh, Muḥammad ibn Muḥammad",author,طباخ، محمد بن محمد,,human,Muḥammad ibn Muḥammad Ṭabbākh,Q134705580,DSNAME8734,Q101416,,,,
"Mawwāq, Muḥammad ibn Yūsuf, -1491 or 1492",author,مواق، محمد بن يوسف,,human,Almwaaāq,Q125099407,DSNAME8735,Q101417,,,,
"Jazūlī, Yaḥyá ibn Mūsá",author,جزولي، يحيى بن موسى,,,,,,,,,,
"Karmī, Marʻī ibn Yūsuf, -1623 or 1624",author,كرمي، مرعي بن يوسف,,,,,,,human,Mar'i al-Karmi,Q25451884,Q12383
"Ibn al-Ṣāʼigh, Muḥammad ibn Ibrāhīm, -1655 or 1656",author,ابن الصائغ، محمد بن ابراهيم، -1655 or 1656,,human,Muḥammad ibn Ibrāhīm Ibn al-Ṣāʼigh,Q134705583,DSNAME8736,Q101418,,,,
"Bakrāwī, Idrīs ibn ʻAbd Allāh, d. 1841",author,بكراوي، ادريس بن عبد الله,,human,Albakrāwy,Q124744245,DSNAME8737,Q101419,,,,
"Murtajī, ʻAbd Allāh ʻAlī Ibn Yūsuf",author,مرتجي، عبد الله علي ابن يوسف,,,,,,,,,,
"Nithārī, Muḥammad ibn ʻAbd Allāh, -1774 or 1775",author,نثاري، محمد بن عبد الله، -1774 or 1775,,,,,,,human,Muḥammad ibn ʻAbd Allāh Nithārī,Q125099237,Q54137
"Ṣāliḥī, Ṣalāḥ al-Dīn ibn Ṣalāḥ, active 15th century",scribe,صالحي، صلاح الدين بن صلاح، active 15th century,,,,,,,,,,
"Kemalpaşazade, 1468 or 1469-1534",author,كمال باشازاده، 1468 or 1469-1534,http://id.loc.gov/authorities/names/n85370452 http://id.loc.gov/authorities/names/n85370452 http://viaf.org/viaf/sourceID/LC%7cn85370452,,,,,,human,Ibn Kemal,Q449254,Q12483
