row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,authorized_label,instance_of,structured_value
113,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bannānī, Muḥammad ibn Aḥmad ibn Ṣāliḥ",scribe.,بناني، محمد احمد بن صالح,,,,
114,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bannānī, Muḥammad ibn al-Ḥasan, 1720 or 1721-1780",author,بناني، محمد بن الحسن، 1720 أو 1721-1780,,,,
115,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Barber, Thomas",former owner,,,,,
116,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Barker-Benfield, B. C",former owner.,,,,,
117,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Barrymore, John",former owner.,,,,,
118,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bartholomaeus de Betta (1494); bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers HOR 4, 2MS PA6393 C2 1494.",former owner,,,,,
119,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z",Bartholomaeus de S. Concordio (Bartholomaeus Pisanus),author,,,,,
120,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Basil, Saint, Bishop of Caesarea, approximately 329-379",author,,http://id.loc.gov/authorities/names/n80004066.html,Basil of Caesarea,human,Q44258
121,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z",Battista Malatesta,author,,,Battista Malatesta,human,Q4869934
122,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z",Baudhāyana,author,,,Baudhayana,human,Q3384944
123,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286",author,بيضاوي، عبد الله بن عمر، -1286؟,,,,
124,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Beatty, A. Chester Sir, 1875-1968",former owner.,,,Alfred Chester Beatty,human,Q1387981
125,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Beck, Helmut, 1919-2001",former owner.,,,,,
126,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z",Bede,author,,,Bede,human,Q154938
127,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z",Belonged ca. 1870 to John Milne Buckie.,former owner,,,,,
128,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z",Belonged to Karen Gould (1946-2012); gift of Lewis Gould to the Nelson-Atkins Museum of Art in 2012 in his wife's memory.,former owner,,,,,
129,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z",Belonged to Karen Gould (1946-2012); gift of Lewis Gould to the Nelson-Atkins Museum of Art in 2015 in his wife's memory.,former owner,,,,,
130,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Belonged to the Benedictine house of St. Mary's in Huysburg, in Saxony. Not listed for this monastery by Sigrid Krämer, Handschriftenerbe des deutschen Mittelalters(Munich 1990), vol. 1 pp. 369-370.",former owner,,,,,
131,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Benedictine abbey of Saint Peter, Chertsey, Surrey; C. L. Ricketts, who bought 27 leaves from Leighton, Catalogue of Manuscripts, 1912, no. 49 (now Ricketts MS 47) and 6 further leaves from Tregaskis (now Ricketts MS 23); acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
132,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Benedictine abbey of Saint Peter, Chertsey, Surrey; C. L. Ricketts, who bought 27 leaves from Leighton, Catalogue of Manuscripts, 1912, no. 49 (now Ricketts MS 47) and 6 further leaves from Tregaskis (now Ricketts MS23); acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
133,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Benedictine monastery of Saint Peter in Erfurt (known as Petersburg), reputedly founded by King Dagobert in the seventh century, and suppressed in 1803, with their ownership inscription on fol. 1r, liber s. petri in erphordand other localised inscriptions; no. 34 in the monastery’s library catalogue of 1783, Anonymi: Missale pergameno inscriptum 1321(Theele 1920, p. 60; the inscription of 1321 is on fol. 2r); Dr Leander van Ess (1772-1847), of Darmstadt, his no. 36 (label on spine); Sir Thomas Phillipps (1792-1872), bought with the van Ess library in 1824, his MS 421; bought in 1955 by George A. Poole from Messrs. W. H. Robinson, who had acquired the residue of the Phillipps library in 1945-46; acquired by the Lilly Library with the Poole Collection in 1958.",former owner,,,,,
134,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Benedictine monastery of St. Mathias at Trier (11th century); Dr.Leander van Ess of Darmstadt (1772-1847); Sir Thomas Phillipps (1823), his n. 391; acquired by TBL UC Berkeley from Sotheby's (30 November 1965, lot 4). Formerly 2MS BS1235 H5Q2.",former owner,,,,,
135,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bequeathed to Conception Abbey by Dr. Charles D. Humberd of Barnard, Missouri.",former owner,,,,,
136,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 33, 2MS PA6804 A2 1400.",former owner,,,,,
137,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bequest of James K. Moffitt to the Bancroft Library UC Berkeley, 1956. Previous call numbers MAR 38, 2MS BX890 B506.",former owner,,,,,
138,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z",Bergendal Collection,former owner.,,,,,
139,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bernard M. Rosenthal cat. 9, item 33",former owner,,,,,
140,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bernard M. Rosenthal offer 12.4168:12; acquired in January,1969",former owner,,,,,
141,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bernard M. Rosenthal offer 26, June 1975",former owner,,,,,
142,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bernard M. Rosenthal offer 26, June, 1975",former owner,,,,,
143,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z",Bernard Quaritch (Firm),former owner,,,,,
144,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z",Bernard of Clairvaux,author,,,Bernard of Clairvaux,human,Q188411
145,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z",Bernard of Clairvaux (Bernardus Claraevallensis),author,,,Bernard of Clairvaux,human,Q188411
146,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z",Bernard of Clairvaux?,author,,,Bernard of Clairvaux,human,Q188411
147,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bernard, of Clairvaux, Saint, 1090 or 1091-1153",author.,,,Bernard of Clairvaux,human,Q188411
148,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bernard, of Clairvaux, Saint, 1090 or 1091-1153",author,,http://viaf.org/viaf/59875293,Bernard of Clairvaux,human,Q188411
149,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bernard, of Clairvaux, Saint, 1090 or 1091-1153",author,,http://id.loc.gov/authorities/names/n79059107.html,Bernard of Clairvaux,human,Q188411
150,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z",Bernardino Ochino,author,,,Bernardino Ochino,human,Q822924
151,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bernardo Mendel (1895-1967); given to the Lilly Library with the Mendel Collection of travel books, 1964.",former owner,,,,,
152,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bhāskarācārya, 1114-",author,باسكراكاريا، - 1114-,,Bhāskara II,human,Q213385
153,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bhāskarācārya, 1114-",author,"باسکراکاریا, 1114-",,Bhāskara II,human,Q213385
154,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bibliotheca Yelensi; Fernando Moscosso; Marqués de Astorga; bought of Thorpe by Phillipps (1792-1872), his n. 2697; sold at Sotheby's (26 June 1973, lot 2112); acquired by TBL from Warren Howell (1973). Formerly f2MS PQ6390 F74L4 1590.",former owner,,,,,
155,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bigod, Roger, Earl of Norfolk, d. 1221",author,,,"Roger Bigod, 2nd Earl of Norfolk",human,Q3438704
156,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-27T03:01:30.347Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-27T03:04:38.528Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-27T03:08:01.601Z | NAME RECON STEP 6: START ORG RECON 2022-05-27T03:11:28.246Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-27T03:12:54.076Z | NAME RECON STEP 9: FINALIZED 2022-05-27T03:19:01.118Z","Bilicich, Stephanus",scribe.,,,,,
