row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,instance_of,authorized_label,structured_value
173,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.065170600Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.448617100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 10.,former owner,,,,,
174,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.065170600Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.448617100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 16.,former owner,,,,,
175,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.065170600Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.448617100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 17.,former owner,,,,,
176,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.065170600Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.448617100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 18.,former owner,,,,,
177,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.448617100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 19.,former owner,,,,,
178,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.448617100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 22.,former owner,,,,,
179,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.448617100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 25.,former owner,,,,,
180,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.448617100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 26.,former owner,,,,,
181,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.448617100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 27.,former owner,,,,,
182,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.448617100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 28.,former owner,,,,,
183,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.448617100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 29.,former owner,,,,,
184,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.448617100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 3.,former owner,,,,,
185,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.448617100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 30.,former owner,,,,,
186,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 32.,former owner,,,,,
187,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 34.,former owner,,,,,
188,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 35.,former owner,,,,,
189,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 4.,former owner,,,,,
190,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.747006800Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 5.,former owner,,,,,
191,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 6.,former owner,,,,,
192,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 7.,former owner,,,,,
193,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 2 n. 9.,former owner,,,,,
194,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 3 n. 1.,former owner,,,,,
195,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 3 n. 10.,former owner,,,,,
196,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 3 n. 12.,former owner,,,,,
197,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 3 n. 2.,former owner,,,,,
198,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 3 n. 3.,former owner,,,,,
199,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 3 n. 4.,former owner,,,,,
200,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 3 n. 5.,former owner,,,,,
201,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 3 n. 6.,former owner,,,,,
202,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 3 n. 7.,former owner,,,,,
203,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 3 n. 9.,former owner,,,,,
204,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 4 n. 11.,former owner,,,,,
205,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 4 n. 12.,former owner,,,,,
206,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 4 n. 14.,former owner,,,,,
207,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 4 n. 15.,former owner,,,,,
208,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 4 n. 17.,former owner,,,,,
209,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 4 n. 2.,former owner,,,,,
210,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 4 n. 3.,former owner,,,,,
211,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 4 n. 5.,former owner,,,,,
212,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 4 n. 6.,former owner,,,,,
213,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.748005700Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.066168400Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.702428800Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.199818700Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.449619900Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.370664900Z",Acquired by the Bancroft Library UC Berkeley from Bernard M. Rosenthal (1972). Previous call number f2MS D113 M3 pt. 4 n. 8.,former owner,,,,,
