ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre_vocabulary,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,digital-scriptorium,Q49210,New York University,"",Item 6.1,,,France,http://vocab.getty.edu/tgn/1000070,France,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Synonyma,"",Synonyma,"",,,,"",,,John of Garland,"","",Q1229700,human,John of Garland,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Script, 2 scraps, recto and verso for each: Bâtarde.","2 scraps, recto and verso each: Part 1 (the only piece given in the fields for incipit and explicit): //Est antempna rudens armentum iu[ngitur istis] / Dic a rudo rudens fidicen fidis et [cano format] . . . Fiscina fiscella quo [casus efficiatur]// (PL 150:1583C); Part 2: //[Dic consortia] contubernia dicque choream / [Turma phalanx] acies societur cuneus istis . . . [Cymbala, campana, nola] tinctinabula iungas// (PL 150:1583D); Part 3: [Insanus, vehemens, vecors,] vesanus et excors / [Secors et demens bachans et] stultus et amens . . . [Interimit, perimit, interficit et] necat, occat// (PL 150:1585D); Part 4: //Addatur cautis que sepe fit [obivia nautis] / Est chorus et stratum lectus q[uoreuma grabatum] . . . Subligar est ligula caligas que subligat alte// (PL 150: 1586B).|Incipit, 2 scraps, recto and verso each: Fiscina fiscella quo [casus efficiatur]//.|Explicit, 2 scraps, recto and verso each: //Est antempna rudens armentum iu[ngitur istis] / Dic a rudo rudens fidicen fidis et [cano format].","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219329.xml
,,,digital-scriptorium,Q49210,New York University,"",Large Item 5A,,,Italy,http://vocab.getty.edu/tgn/1000080,Italy,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Pro Cluentio,"",Pro Cluentio,"",,,,"",,,Cicero,"","",Q1541,human,Cicero,"","","","","","","","","","","","","","","","","","","","","","Cover of a binding, illegible on what was the outer side.","","","","","","","","","Script, ff. 2: Humanistic.|Layout, ff. 2: 34 long lines.","ff. 2: One bifolium, darkened to illegibility on one side.|ff. 1v and 2r (one side of each on an opened bifolium): Albertus Curtis Clark, ed., M. Tulli Ciceronis Orationes (Oxford: Clarendon Press, 1905) vol. 1, Pro Sex. Roscio ; De imperio Cn. Pompei ; Pro Cluentio ; In Catilinam ; Pro Murena ; Pro Caelio, pp. 135-136 and 141-142. Inc. and expl. of the recto leaf (= pp. 141-142) are given below; those of the verso leaf (= pp. 135-136) are given here: //enim sive quod ex lege subsortitus iudicem non esset, multa petita esse dicitur, Cluenti tuta ratio cum illis legibus . . . quoniam illa dannatio ambitus nulla ex parte cum causa Cluenti vestroque iudicio coniuncta esse possit. Quid//.|Incipit, ff. 1v and 2r (one side of each on an opened bifolium): Verum si innocens falcula [quero quis sit nocens, si hic gratis condemnavit] quis accepit//.|Explicit, ff. 1v and 2r (one side of each on an opened bifolium): //<?> recordemini is quasi non esset ullo [modo ferendum se ex] iudicio discessisse victum, rem ab [subselliis ad rostra detulit et iam] querimur sepe hominibus novis.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219330.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 4.23,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XIV; 1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,false,"","",Religious text,"",Religious text,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Binding: Not bound.|Other decoration, f. 1r-v: 1-line initials within the text slashed in red; some underlining in the ink of the text.|Script, f. 1r-v: Gothic.|Layout, f. 1r-v: 52 long lines.","f. 1r-v: Lang; Latin.|f. 1r-v: Not certain which side of the leaf is the recto and which the verso; the choice is made here arbitrarily.|Incipit, f. 1r-v: scilicet in baptismo et igni tribul<?> <?>ante unde beda in s.s. et igni id est <?> sacrificacionis et probacione tribulac<?> <?>cio modo sic <?> id est per gratiam spiritus sancti <?> igni purgatorio in futuro de q//.|Explicit, f. 1r-v: //<?> ut cantus ecclesiasticarum et hii sunt laudand<?>// sunt que in differentes qui<?> philosophus vocat<?> <?>les id es tech<?> et hii ex causa <?> possunt <?>ale fieri. Ad aliud despecta sis David <?> spectacula inhonesta a quibus <?> a<?> quedam honesta quibus uti <?> que<?> <?>via et ab his.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219331.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 4.22,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XIV; 1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,false,"","",Canon law (?),"",Canon law,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Binding: Not bound.|Other decoration, 1 strip, recto and verso: 2-line blue initials with red flourishing.|Script, 1 strip, recto and verso: Gothic.|Layout, 1 strip, recto and verso: 1 strip of a 2-column manuscript.","f. 1r-v: Distinction of recto and verso have been applied arbitrarily; perhaps they should be reversed. The ""incipit"" chosen here is where a 2-line initial opens a span of text, and the ""explicit"" is from that same span.|Incipit, f. 1r-v: pertinent episcopi con<?> non potest si ab alio quam pon. fuerit deputatus. Clo. <?> <rubric:> de temporibus ordinacionum et qualitate ordini, 10</rubric>. Sepe contingit quod non nulli vinculo excomunicationis . . . //.|Explicit, f. 1r-v: //Ecclesia cathedrali vacante visitator ab alio quam a <?>o pon. deputari non potest nisi <?>orte capitulum in spiritualibus et te<?> <?>libus negligenter aut.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219332.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 4.21,,,Italy,http://vocab.getty.edu/tgn/1000080,Italy,s. XV(2); 1450-1499,1450^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Commentarii in Politicorum Aristotelis libris,"","Commentary on Aristotle, Politics;Politics","",,,,"",,,Leonardo Bruni,"","",Q314488,human,Leonardo Bruni,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Binding: Not bound.|Script, f. 1r-v: Humanistic cursive.|Layout, f. 1r-v: Long lines.","f. 1r-v: Lower third (?) of the leaf is torn away.|f. 1r-v: See: In hoc libro contenta Politicorum libri commentarii Octo; Oeconomicorum Duo Commentarii; Hecatonomiarum Septem; Oecononomiarum publ. Unus; Explanationis Leonardi in oeconomica Duo (Paris: Simon de Coline, 1526) f. 52r-v.|Incipit, f. 1r-v: fide atque benivolentia sibi coniunctis. Tutissima sui corporis custodiam arbitreretur ubi non in muro sed amicorum virtute, non armatis sed civium benivolentia [sibi coniuncta. Tutissima tui corporis custodiam [arbitretur ubi non in muro sed amicorum] virtute, non armis sed civium benivolentia [non satellitibus sed] proprio ingegno, propriaque virtute, [fuerit circumseptus, nam], hec sunt quibus [potissimum acquiruntur regna]//.|Explicit, f. 1r-v: //cipem oportem civitatem suam amore et pietate complecti<tantur et humanam se>se cunctis benivolumque prestare. Nam mihi crede non.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219333.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 4.20,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Philosophical material (?),"","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Binding: Not bound.|Script, 1 strip across top of leaf: Anglicana but with secretary-style a.|Layout, 1 strip across top of leaf: 2-column layout.","Strip across top of leaf, recto and verso: Incipit and explicit only (with arbitrary decision as to which side of leaf is the ""front"" and which the ""back""), thus the texts below are from Side 1, col. 1 through Side 2, column 2.|Incipit, Strip across top of leaf, recto and verso: Naturalis quoniam semper debit poni in medietate partium distributum et in medietate <?> rem debet pro-<cedere>//.|Explicit, Strip across top of leaf, recto and verso: //Sunt quinque quo facto improbantur alie. Ex isto queritur quod naturale et ch<?>ira sunt fratres tui carnales geniti ex eodem patre et matre.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219334.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 4.24,,,Europe (but not England),http://vocab.getty.edu/tgn/1000003,Europe,s. XI(1); 1000-1050,1000^1050,11,http://vocab.getty.edu/aat/300404503,false,"","",Glossary,"",Glossary,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"","","","","","","","","","Binding: Not bound.|Script, 3 strips, recto and verso: Caroline minuscule.|Layout, 3 strips, recto and verso: 22 lines laid out in at least three, but more likely four or five columns.","3 strips, recto and verso: The three strips of parchment could derive from a single sheet of parchment, but they lack at least one more or possibly two more strips to complete the leaf.|3 strips, recto and verso: This appears to be a fuller version of the Liber glossarum as made available online by Anne Grondeux and Franck Cinato, eds., Liber glossarum digital, Paris, 2016 (http://liber-glossarum.huma-num.fr). The three strips here include words beginning with ""eri"" through ""ess"" (""Ericthonius"" through ""Essendum"", on the hair side), with ""ess"" through ""evo"" (""Esset co<?>"" through ""Evocatio o<?>"" on the flesh side), and with ""evo"" through ""exa"" (""Evolavit elap<?>"" through ""Examinatus diru<?>"" on the flesh side).|Incipit, 3 strips, recto and verso: Exanclandi, pera<gere>; Exanclare, exha<urire>; Examinatus diru<?>//.|Explicit, 3 strips, recto and verso: //Ericthonius, Rex atheniensium <?>; Ericthonius, primum quattuor equ<?>; Erilis Dominicus <?>.",We thank Prof. David Ganz for his kind help in localizing (not in England) and in dating these strips of parchment copied in Caroline minuscule.,2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219335.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 4.09 and 4.10,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XIII; 1200-1299,1200^1299,13,http://vocab.getty.edu/aat/300404505,false,"","",Elementarium doctrinae rudimentum,"",Elementarium doctrinae rudimentum,"",,,,"",,,Papias,"","",Q3894841,human,Papias,"","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"","","","","","","","","","Binding: Not bound.|Script, ff. 1-2v: Gothic.|Layout, ff. 1-2v: 14-15 lines of text, ruled in lead (?).","ff. 1-2v: Papias, Vocabularium (Venice: Philippus Pincius, 19 Apr. 1496); Goff P79; ISTC ip00079000, with copy held by Munich, Bayerische Staatsbibliothek used here for comparisons and its added foliation cited in this description; these two fragments contain text found on ff. 183v-184 of the incunable.|Incipit, ff. 1-2v: Versificor, aris deponens a facio componitur et versus.//.|Explicit, ff. 1-2v: //Ventus est aer motus et agitatus et pro diversis partibus celi nomina diversa sortitur, dictus autem ventus quod sit vehemens et violentus.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219336.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 4.18,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XIV; 1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,false,"","",Summa codicis,"",Summa codicis,"",,,,"",,,Petrus Placentinus,"","",Q974126,human,Placentinus,"","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"","","","","","","","","","Binding: Not bound.|Script, 1 strip, front and back: Gothic.|Layout, 1 strip, front and back: Ruled in lead; center rule present between the two columns (only one of which is complete: torn along the outer side).","1 strip, front and back: Book 7, section 5, ""De dediticia libertate tollenda "" and Book 7, section 6, ""De latina libertate tollenda"" (this rubric on Side 2, column 2): Side 1, column 1: //<Notandum quoque> est quod ex equitate libertatum gratia <favor constitutionis> divi marci qui bonorum addictionem induxit. . . . que libertates directas rescindit <ex eventu et consilio, fidecommis>sarias ex eventu solo videlicet ff. e. Si quis. Et// Side 1, column 2: //ab initio sit consecutus. Idem fi<?> si legatum <?> creverit post ea. V. ff. Generaliter. Ex testamento. Quid ergo redimere et manumittere dominus quoque velit manumittere dominus preteriri debebit . . . Item is qui rogatus est manumittere etiam eo tempore quo prohibitur alienare, poterit manumittere// Side 2, column 1: <scrip>// sit. Idem Si testatorator non ascripta libertate servum alienum putans alienum <hole in parch.> tutorem filiis suis ordinaverit ut C. 1 Et si. Relinquitur in voluntate ultima tali quali non contraria iuri, hoc tamen Ista si voluntas duraverit . . . Si ab herede scripto omisso testamento ab intestato. Idem. Si institutus per colludi<um>// Side 2, column 2: //conditiones dedicia et latina <dicamus primum> de conditione deditia non confirmanda sed to<llenda. Deditii erant . . . De latina libertate tollenda. Sequitur ut dicamus de latina libertate tol<lenda non penitus sed> per certos modos in civitatem romanam transfusa. <Latini hi errant> qui vivebant tamquam liberi morientes fi<ebant servi et nos> latinos in regionem longinquam mittimus//.|Incipit, 1 strip, front and back: <Latini hi errant> qui vivebant tamquam liberi morientes fi<ebant servi et nos> latinos in regionem longinquam mittimus//.|Explicit, 1 strip, front and back: //<Notandum quoque> est quod ex equitate libertatum gratia <favor constitutionis> divi marci qui bonorum addictionem induxit.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219337.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 4.17,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Sermons,"",Sermons,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"","","","","","","","","","Binding: Not bound.|Script, 2 strips: Gothic.|Layout, 2 strips: 2 columns.","2 strips: Nota: here the two strips are designated as n. 1 and n. 2; both are from the same 2-column ms; the sides (1 and 2) have been assigned arbitrarily: they may come from one leaf or from different leaves, nor is it known which side of which numbered strip precedes the other side.|Strips 1-2 verso: Strip 1, side 1, col. 1: //causas orphanorum et viduarum relinquentes. circumstanciis mentis causam corrumpunt . . . Quosdam regit ex in particionis scilicet scismaticos et rebelles quique particionem faciunt quando// Strip 1, side 1, col. 2: //coniuncta sunt, unde dicit Aristoteles <?> idem sunt substantiam . . . probos scilicet quod verbum dicitur a verberatu aeris unde ecc<?>// Strip 1, side 2, col. 1: // non implebitur pecunia. Nam inicium tanto est periculosius quanti hominem relinquit . . . quam venienter cogitat, cum non possum amplius// Strip 1, side 2, col. 2: //processus christi. Ecce qualiter resoluebat usque ad summam paupertatem, ex quo patet quod antichristus . . . sit igitur paupertatem in vita <?> ostendit et eam predicando commendavit// Strip 2, side 1, col. 1: //habentes unde ad superbum dicitur Iob. Cur te elevat cor tuum et quasi magna cogitans . . . Ex quo patet qualiter <venire? in?> distitulit. De ad <parch torn>dici ut sanaret languores// Strip 2, side 1, col. 2: //venit medicus in max<cropped> <?> medicus discrepans qui fere omnes pompatici sunt et superbi . . . Medicus autem noster non solum verberari sed occidi noluit; solent alii medici <cropped?> noster curam suorum// Strip 2, side 2, col. 1: //<cum transi>ret ihesus vidit hominem sedentem in theloneo et dixit sequere me. Ecce qualiter verbum nostrum transit . . . fecerunt apostoli unde et de aliis dicit petrus, secuti sumus te. Et <dominus>// Strip 2, side 2, col. 2: //aer cedit impellenti, tales it< ?>tores temptacionibus non resistentes . . . Idem dico de omnibus subplantatoribus omnis tales sencient <?>tacionem s<?>am. Istis n///.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219338.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 4.15,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XII; 1100-1199,1100^1199,12,http://vocab.getty.edu/aat/300404504,false,"","",Expositio in Job,"",Commentary on Job,"",,,,"",,,Bede,"","",Q154938,human,Bede,"","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"","","","","","","","","","Binding: Not bound.|Script, ff. 1-2v: Pregothic script.|Layout, ff. 1-2v: 2 columns of 35 lines.","Manuscript note: Surviving in two narrow strips.|ff. 1-2v: f. 1 recto: //aut indignos ad <honorem surrigat aut dignos> ex honore depon<at. Sed et angeli propter celsitud>inem nature suę em<inentemque honorem rupes dici> possunt. Nonne lux <extinguetur nec splen>debit flamma ignis e<ius? Lucem, felicitatem present>em in qua sanctus iob . . . Huismodi r<etis et hieremias meminit, ex>pandit rete pedib<us meis, convertit me retrosum.> Tenebitur planta <a illius laqueo et exardescet con>tra eum sitis. Im<peditus>// f. 2 recto: //aliquo bonum ęst<uans sitiat hominis mortem. Ab>scondita est in terra pe<dica eius et decipula illius super> semitam. Latet illum <quibus in filiis periturus sit> sive in semetipso p<edicam qua prepedit pedes suo>s habet absconditam <id est obligationem peccati et> in semita conversat<ionis sue> . . . <hom>inum satietur. Sive <et ipse famem patitur quia> verbum quod pro<cedit de ore dei accipere non> meretur Et id<circo>// f. 2 verso: //<ceci>nit dicens Indu<antur qui detrahunt michi pud>ore et operiantur sicut <diploide confusion sua id est et> intus corde ubi s<uperbi sunt et coram sanctis angelis e>rubscant. Devoret <pulchritudinem cutis eius, consu>mat brachia eius, prim<ogentia mors. Pulchritudi>nem cutis, id est orna<menta virtutum> . . .<Ho>s igitur demones bal<dach exoptat in tabernaculo> impii habitare <quem impium sanctus iob esse defi>nit. Recte igitur sive <laqueis siris sive pedica>, fames s<ive inedia, primogenita mors> interitus et qui// f. 1 verso: //<m>agnis cruciatibus in <hoc seculo adspergatur sulphur> ut fumum hic se<ntiat gehennarum. Deorsum ra>dices eius siccentur <sursum autem atteratur messis ei>us. Fides quę est <in altitudine cordis reposita> propter remotum ab <oculis hominum> . . . <in quibus sapientia fiducia>liter agit et circuit <civitatem hierusalem in qua> sacramentis divinis <atque misteriis latum est scrip>turarum mandatum v<ehementer. In his igitur plateis la>udant senes et anus,<infantes et puelle, et ipsi s>unt iuvenes et vir<gines, seniores cum iunioribus> laudantes nomen// Bede, Expositio in Job, Liber 2 (Paris: Apud Iohannem Foucherium, 1545), f. 151r (sections A etc.) - v (section G).|Incipit, ff. 1-2v: <in quibus sapientia fiducia>liter agit et circuit <civitatem hierusalem in qua> sacramentis divinis <atque misteriis latum est scrip>turarum mandatum v<ehementer. In his igitur plateis la>udant senes et anus,<infantes et puelle, et ipsi s>unt iuvenes et vir<gines, seniores cum iunioribus> laudantes nomen//.|Explicit, ff. 1-2v: //aut indignos ad <honorem surrigat aut dignos> ex honore depon<at. Sed et angeli propter celsitud>inem nature suę em<inentemque honorem rupes dici> possunt. Nonne lux <extinguetur nec splen>debit flamma ignis e<ius? Lucem, felicitatem present>em in qua sanctus iob.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219339.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 4.14,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Grammatical text,"","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"","","","","","","","","","Binding: Not bound.|Script, f. 1r-v: Gothic for the quoted (?) text , Anglicana for the gloss.|Layout, f. 1r-v: 2 columns, but with only the vertical ruling visible; space reserved for large 1-line initials to open the quoted (?) texts, but with guide letter inscribed faintly in the area; cropped at the top of the leaf.","f. 1r-v: In this description, the side with the stains from attaching the leaf as a pastedown is taken as the recto (given the rather long marginal notation of otherwise missing text in what would have been the outer margin).|Incipit, f. 1r-v: declinacio habuit enim personalem declinacionem et cum tribus personis verborum loco nomini//.|Explicit, f. 1r-v: //tamquam est digniori loco, secunda proprietas est demonstratio et <reo?> quid est demonstratio, <dicendum?> secundum quod hoc occuli [sic] vel intellectui certa rei.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219340.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 4.13,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV(2); 1450-1499,1450^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Breviary,"",Breviary,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Binding: Not bound.|Script, ff. 1-2v: Gothic.|Layout, ff. 1-2v: Ruled in ink.","ff. 1-2v: On f. 1, with lessons 4 (end only) through 9 (beginning only) for the feast of David of Wales (1 March; feast instituted for all England in 1415) as filled in here by the text of Paris, BNdeF, lat. 17294 printed in J. Wyn Evans and Jonathan M. Wooding, St. David of Wales: Cult, church and nation (Woodbridge, Boydell Press, 2007) pp. 240-252 (including translation into English) by Owain Tudor Edwards. On f. 2, readings from the life of a saint (citing an Alwedus?) on the recto, and on the verso texts from the Common of Saints; see in particular the rubric on f. 2v: //<?> ix lectiones fiant //[text cut away]//[un]ius virginis et martiris, Lectio 1a. Added scribbles in English in lower margin of f. 2, upside down, s. XVI; regester / to the deane / after.|Incipit, ff. 1-2v: [Lectio] IXa, [Quod cum fact]um fuisset et nullum levamen [sentiret], David tandem discipulum suum [virum deo carum] ad se vocavit et dixit illi, Da[vid, considera ocu]los meos; multum enim me cruciant. [Qui respondens] ait, Pater mi, ne precipias michi//.|Explicit, ff. 1-2v: //episcopo redeunte de ybernia ac tunc [applicante in] portu que dicitur gleys ad ba[ptizandi] ipsius ministerium fons limpid[issime aque subito] emanavit qui nusquam an[tea ibi visus] fuerit. Lectio v, Vir quidam [gracia divina] cecus a puericia.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219341.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 4.12,,,Italy,http://vocab.getty.edu/tgn/1000080,Italy,s. XII(2); 1150-1199,1150^1199,12,http://vocab.getty.edu/aat/300404504,false,"","",Gospel lectionary,"",Lectionary,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"","","","","","","","","","Binding: Not bound.|Script, f. 1r-v: Proto gothic.","f. 1r-v: Three gospel readings: Mark 8:25-26; Luke 14:1-5; Matthew 11:16-19, of which the second is introduced (correctly) by the rubric, ""Dominica XVIII"" after Pentecost.|Incipit, f. 1r-v: venit filius hominis manducans et bibens et dicunt ecce homo vorax et potator vini publicanorum et peccatorum amicus et iustificata est sapientia a filiis suis//.|Explicit, f. 1r-v: //<ocul>os eius et cepit videre et restitutus est ita ut videret clare omnia et misit illum in domum suam dicens vade in domum tuam et si in vicum introieris [nemini dixeris.].","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219342.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 4.11,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XIV; 1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,false,"","",[No Title for Display},"","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"","","","","","","","","","Script, 1 leaf: Anglicana.|Layout, 1 leaf: 12 lines.","Manuscript note: For five other items of this same sort, Dies datus est, see Fragments 11, 12, 13, 19, 20.|f. 1; f. 1v blank except for note: On the reverse: Et super hoc David rubbe [sic] Capellanus infranominatus presens in Curia corporaliter et fecit eidem fidelis et cetera, Io<hannis?> et cetera.|Explicit, f. 1; f. 1v blank except for note: Inter Iohannem de Ifeld querentem et Margaretam que fuit uxor Willelmi Graundyn deforc[iantem] de duabus partibus manerii de Wytham cum pertinentiis in Stenyugg. iuxta Brembre quas David Rubble [sic] Capellanus tenet ad terminum vite.|Explicit, f. 1; f. 1v blank except for note: Given in Sussex on the octave of the feast of St. Michael (i.e. 6 October) during the 5th year of the reign of an English monarch, giving the day when John Skelton and Wexm. of Isl<?> as witnesses respectively for John Ifeld, querent (or purchaser), and for Margaret, deforciant (or seller) and widow of William Graundyn, will appear in court for the purchase of land in Wytham by the said John Skelton for forty pounds of silver.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219343.xml
