row_index,ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_tgn,production_place,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title,uniform_title_as_recorded,uniform_title_agr,title_as_recorded_245,title_as_recorded_245_agr,genre_as_recorded,genre,subject_as_recorded,subject,author_as_recorded,author_wikidata,author_instance_of,author_as_recorded_agr,author,artist_as_recorded,artist_as_recorded_agr,artist,scribe_as_recorded,scribe_as_recorded_agr,scribe,language_as_recorded,language_iso_639-3,language,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,material,material_placeholder,physical_description,acknowledgements,data_processed_at,data_source_modified,source_file
459,,,,digital-scriptorium,Q49210,New York University,Fragment 024,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XII(2), 1150-1199",1150^1199,12,http://vocab.getty.edu/aat/300404504,false,,,,Homeliarum in Ezechielem,,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",,,,parchment,Extent: f. 1r-v; 121 x 90.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00218957.xml
460,,,,digital-scriptorium,Q49210,New York University,Fragment 050,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Graecismus,,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",,,,parchment,Extent: f. 1r-v.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219305.xml
461,,,,digital-scriptorium,Q49210,New York University,Fragment 60,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Theological material,,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",,,,parchment,Extent: f. 1r-v.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219306.xml
462,,,,digital-scriptorium,Q49210,New York University,Fragment 059,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV(2), 1450-1499",1450^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Theological material,,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",,,,parchment,Extent: f. 1r-v.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219307.xml
463,,,,digital-scriptorium,Q49210,New York University,Fragment 058,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,De vita christiana,,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",,,,parchment,Extent: f. 1r-v.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219308.xml
464,,,,digital-scriptorium,Q49210,New York University,Fragment 057,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Canon law,,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",,,,parchment,Extent: f. 1r-v (but verso is illegible.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219309.xml
465,,,,digital-scriptorium,Q49210,New York University,Fragment 104,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV(med), 1440-1460",1440^1460,15,http://vocab.getty.edu/aat/300404465,false,,,,Recipe against worms|For the Wormes,,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",,,,paper,Extent: f. 1r; verso blank.,"This description could not have been written without the expertise and kind help of Prof. Paul Acker, who has worked on this fragment for his volume of the Index of Middle English Prose.",2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219310.xml
466,,,,digital-scriptorium,Q49210,New York University,Fragment 099,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV(3/4), 1450-1475",1450^1475,15,http://vocab.getty.edu/aat/300404465,false,,,,,,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",,,,parchment,Extent: f. 1r-v.,"This description could not have been written without the expertise and kind help of Prof. Paul Acker, who has worked on this fragment for his volume of the Index of Middle English Prose.",2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219311.xml
467,,,,digital-scriptorium,Q49210,New York University,Fragment 079 and Fragment 080,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,"Ut autem non sillogizetur.|Commentary on Aristotle, Analytica Priora (?)",,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",,,,parchment,"Extent: ff. 1-2v, but missing lower half.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219312.xml
468,,,,digital-scriptorium,Q49210,New York University,Fragment 086,,,England?,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Astrological material?,,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",,,,parchment,"Extent: f. 1r-v, lower portion; 108 x 148.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219313.xml
469,,,,digital-scriptorium,Q49210,New York University,Fragment 084 and Fragment 085,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Sermons,,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",,,,parchment,"Extent: f. 1r-v, cut in half and missing a section; 140 x 195.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219314.xml
470,,,,digital-scriptorium,Q49210,New York University,Fragment 083,,,Low Countries,http://vocab.getty.edu/tgn/7029439,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Bonum universale de apibus,,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",,,,parchment,"Extent: f. 1r-v, top cut away; 92 x 153.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219315.xml
471,,,,digital-scriptorium,Q49210,New York University,Fragment 082,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,,,Institutiones grammaticae,,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",,,,parchment,Extent: f. 1r-v; 150 x 118.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219316.xml
472,,,,digital-scriptorium,Q49210,New York University,Fragment 081,,,France,http://vocab.getty.edu/tgn/1000070,,"s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,,,Digest,,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",,,,parchment,Extent: f. 1r-v; 292 x 198.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219317.xml
473,,,,digital-scriptorium,Q49210,New York University,Item 5.2,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,,,Philosophical material,,,,,,,,,,,,,,,,,,,,,,,,parchment,"Extent: f. 1r-v, top of leaf only.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219318.xml
474,,,,digital-scriptorium,Q49210,New York University,Item 5.3,,,France,http://vocab.getty.edu/tgn/1000070,,"s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,,,"Florilegium, here ""Superbia""",,,,,,,,,,,,,,,,,,,,,,,,parchment,"Extent: 1 leaf, recto and verso, torn.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219319.xml
475,,,,digital-scriptorium,Q49210,New York University,Item 5.1,,,Germany,http://vocab.getty.edu/tgn/7000084,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Sequentiary with commentary,,,,,,,,,,,,,,,,,,,,,,,,parchment,Extent: ff. 1r and 2v.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219320.xml
476,,,,digital-scriptorium,Q49210,New York University,Item 7.4,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Breviary,,,,,,,,,,,,,,,,,,,,,,,,parchment,"Extent: 1 scrap, recto and verso.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219321.xml
477,,,,digital-scriptorium,Q49210,New York University,Item 7.3,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Lectio prima|Breviary,,,,,,,,,,,,,,,,,,,,,,,,parchment,"Extent: 1 scrap, recto and verso; 48 x 150.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219322.xml
478,,,,digital-scriptorium,Q49210,New York University,Item 7.2,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Breviary or Sequentiary,,,,,,,,,,,,,,,,,,,,,,,,parchment,"Extent: 1 scrap, recto and verso; 48 x 150.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219323.xml
479,,,,digital-scriptorium,Q49210,New York University,Item 7.1,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Breviary,,,,,,,,,,,,,,,,,,,,,,,,,Extent: 1 scrap recto and verso; 37 x 170.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219324.xml
480,,,,digital-scriptorium,Q49210,New York University,Item 6.3,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Wycliffite material (?),,,,,,,,,,,,,,,,,,,,,,,,parchment,"Extent: f. 1r-v, cropped at top; 149 x 200.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219325.xml
481,,,,digital-scriptorium,Q49210,New York University,Item 6.2,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XVI(med), 1540-1560",1540^1560,16,http://vocab.getty.edu/aat/300404510,false,,,,Poem,,,,,,,,,,,,,,,,,,,,,,,,paper,Extent: f. 1r-v; 150 x 154.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219326.xml
482,,,,digital-scriptorium,Q49210,New York University,Item 5.4,,,France,http://vocab.getty.edu/tgn/1000070,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Psalter,,,,,,,,,,,,,,,,,,,,,,,,parchment,"Extent: f. 1r-v, scrap; 319 x 48.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219327.xml
483,,,,digital-scriptorium,Q49210,New York University,Item 5.5,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV(med), 1440-1460",1440^1460,15,http://vocab.getty.edu/aat/300404465,false,,,,Postilla super totam Bibliam,,,,,,,,,,,,,,,,,,,,,,,,parchment,Extent: f. 1r-v; 185 x 264.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219328.xml
484,,,,digital-scriptorium,Q49210,New York University,Item 6.1,,,France,http://vocab.getty.edu/tgn/1000070,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Synonyma,,,,,,,,,,,,,,,,,,,,,,,,paper,"Extent: 2 scraps, recto and verso for each.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219329.xml
485,,,,digital-scriptorium,Q49210,New York University,Large Item 5A,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Pro Cluentio,,,,,,,,,,,,,,,,,,,,"Cover of a binding, illegible on what was the outer side.",,,,parchment,Extent: ff. 2; 195 x 150.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219330.xml
486,,,,digital-scriptorium,Q49210,New York University,Item 4.23,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,,,Religious text,,,,,,,,,,,,,,,,,,,,,,,,parchment,Extent: f. 1r-v.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219331.xml
487,,,,digital-scriptorium,Q49210,New York University,Item 4.22,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,,,Canon law (?),,,,,,,,,,,,,,,,,,,,,,,,parchment,"Extent: 1 strip, recto and verso.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219332.xml
488,,,,digital-scriptorium,Q49210,New York University,Item 4.21,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV(2), 1450-1499",1450^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Commentarii in Politicorum Aristotelis libris,,,,,,,,,,,,,,,,,,,,,,,,paper,Extent: f. 1r-v.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219333.xml
489,,,,digital-scriptorium,Q49210,New York University,Item 4.20,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Philosophical material (?),,,,,,,,,,,,,,,,,,,,,,,,parchment,Extent: 1 strip across top of leaf.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219334.xml
490,,,,digital-scriptorium,Q49210,New York University,Item 4.24,,,Europe (but not England),http://vocab.getty.edu/tgn/1000003,,"s. XI(1), 1000-1050",1000^1050,11,http://vocab.getty.edu/aat/300404503,false,,,,Glossary,,,,,,,,,,,,,,,,,,,,,,,,parchment,"Extent: 3 strips, recto and verso.",We thank Prof. David Ganz for his kind help in localizing (not in England) and in dating these strips of parchment copied in Caroline minuscule.,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219335.xml
491,,,,digital-scriptorium,Q49210,New York University,Item 4.09 and 4.10,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XIII, 1200-1299",1200^1299,13,http://vocab.getty.edu/aat/300404505,false,,,,Elementarium doctrinae rudimentum,,,,,,,,,,,,,,,,,,,,,,,,,Extent: ff. 1-2v.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219336.xml
492,,,,digital-scriptorium,Q49210,New York University,Item 4.18,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,,,Summa codicis,,,,,,,,,,,,,,,,,,,,,,,,parchment,"Extent: 1 strip, front and back.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219337.xml
493,,,,digital-scriptorium,Q49210,New York University,Item 4.17,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Sermons,,,,,,,,,,,,,,,,,,,,,,,,parchment,Extent: 2 strips.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219338.xml
494,,,,digital-scriptorium,Q49210,New York University,Item 4.15,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XII, 1100-1199",1100^1199,12,http://vocab.getty.edu/aat/300404504,false,,,,Expositio in Job,,,,,,,,,,,,,,,,,,,,,,,,,Extent: ff. 1-2v.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219339.xml
495,,,,digital-scriptorium,Q49210,New York University,Item 4.14,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Grammatical text,,,,,,,,,,,,,,,,,,,,,,,,parchment,Extent: f. 1r-v.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219340.xml
496,,,,digital-scriptorium,Q49210,New York University,Item 4.13,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV(2), 1450-1499",1450^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Breviary,,,,,,,,,,,,,,,,,,,,,,,,parchment,Extent: ff. 1-2v.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219341.xml
497,,,,digital-scriptorium,Q49210,New York University,Item 4.12,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XII(2), 1150-1199",1150^1199,12,http://vocab.getty.edu/aat/300404504,false,,,,Gospel lectionary,,,,,,,,,,,,,,,,,,,,,,,,parchment,Extent: f. 1r-v.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219342.xml
498,,,,digital-scriptorium,Q49210,New York University,Item 4.11,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,,,[No Title for Display},,,,,,,,,,,,,,,,,,,,,,,,parchment,Extent: 1 leaf.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219343.xml
499,,,,digital-scriptorium,Q49210,New York University,Fragment 71 BIS --CHANGE THIS!!,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Manipulus florum,,,,,,,,,,,,,,,,,,,,"This collection of English binding fragments was given to NYU in 1884 by Homer L. Bartlett (b. 1858), who graduated in that year from NYU with a degree in Science and Civil Engineering; by 1902, he was second vice-president of the Eastern District Savings Bank.",,,,parchment,Extent: ff. 1-2v.,"The class for Middle English paleography, taught by Prof. Christopher Baswell in Spring term, 2018, identified scripts in blitz sessions at the end of term; we thank these students very much.",2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219344.xml
500,,,,digital-scriptorium,Q49210,New York University,Item 4.06,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XVI, 1500-1599",1500^1599,16,http://vocab.getty.edu/aat/300404510,false,,,,Accounts of William Pawlett in Dorset,,,,,,,,,,,,,,,,,,,,,,,,parchment,Extent: f. 1; f. 1v blank.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219345.xml
501,,,,digital-scriptorium,Q49210,New York University,Item 4.04,,,Germany,http://vocab.getty.edu/tgn/7000084,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Breviary,,,,,,,,,,,,,,,,,,,,,,,,parchment,Extent: ff. 1-2v (but severely cropped.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219346.xml
